year,MRWAPA06_,MRWAPA07_,MRWAPA08_,MRWAPA09_,MRWAPA10_,MRWAPA11_,MRWAPA13_,MRWAPA15_,MRWAPA17_,MRWAPA19_
1697,0,0,0,252.4296875
1698,486.8046875,0,0,1121.52783203125
1699,904.349853515625,0,112.5078125,1312.826416015625
1700,1199.0057373046875,0,1173.345947265625,1339.267822265625
1701,1448.470947265625,0,1043.5059814453125,882.7041015625
1702,1738.9921875,0,1178.9149169921875,908.697998046875
1703,1642.268310546875,0,1478.9617919921875,771.7186889648438
1704,1748.2596435546875,0,1426.858154296875,777.4263916015625
1705,1700.3172607421875,0,1507.667724609375,1193.53076171875,0,0,698.828125
1706,2070.49365234375,0,1665.7613525390625,1438.82958984375,0,0,937.2183837890625
1707,2378.7431640625,0,2411.425048828125,1625.3658447265625,0,0,1005.2696533203125
1708,1110.93408203125,0,1300.629150390625,919.1454467773438,0,0,881.137451171875
1709,905.3673706054688,0,656.2652587890625,672.1904296875,0,0,1231.976806640625
1710,1075.4688720703125,0,948.34375,1197.916748046875,0,0,810.4911499023438
1711,1284.9776611328125,0,1616.1546630859375,1770.8092041015625,0,0,637.7049560546875
1712,715.5236206054688,0,1346.3614501953125,1305.7772216796875,0,926.7109375,331.5184631347656
1713,796.94287109375,0,803.188720703125,1260.441162109375,0,784.979248046875,222.84828186035156
1714,718.83837890625,0,872.0755615234375,1204.276611328125,0,601.1151123046875,388.0437316894531
1715,803.5503540039062,0,984.5599975585938,1257.201416015625,0,654.156494140625,579.3010864257812
1716,703.8309326171875,0,775.9080810546875,1174.446533203125,0,450.78045654296875,311.3030090332031
1717,493.9935302734375,0,761.2203369140625,1050.0274658203125,0,328.87017822265625,510.9317626953125
1718,548.3062744140625,0,844.0892944335938,1552.678955078125,0,326.7991943359375,443.8218994140625
1719,542.533203125,0,734.898193359375,962.9596557617188,0,161.07598876953125,440.84356689453125
1720,613.1369018554688,0,723.5750122070312,1380.1383056640625,0,272.747802734375,544.6422729492188
1721,599.3052978515625,0,646.2203979492188,0,0,210.934326171875,781.3601684570312,0,1048.2890625
1722,581.1152954101562,0,632.6946411132812,1399.078125,0,210.47305297851562,712.051025390625,0,342.8419189453125
1723,516.7153930664062,0,447.746337890625,1267.5921630859375,0,278.026611328125,1283.6986083984375,0,382.10528564453125
1724,510.1095886230469,0,657.737060546875,924.090087890625,0,274.45196533203125,299.78125,0,387.2899475097656
1725,736.1046752929688,1662.4921875,698.851806640625,737.97021484375,0,380.97686767578125,584.18115234375,0,409.821533203125
1726,676.6544799804688,933.7744750976562,646.2142944335938,929.7713012695312,0,357.5895690917969,325.15325927734375,0,525.2321166992188
1727,583.7269897460938,925.1224975585938,689.9783935546875,1025.6458740234375,0,332.9740295410156,661.9114379882812,0,679.2178344726562
1728,639.6151733398438,980.2890625,708.4859008789062,787.6788940429688,0,308.7208251953125,721.4760131835938,0,870.6567993164062
1729,861.1137084960938,1168.0338134765625,945.8043823242188,0,0,407.309326171875,474.549560546875,109.234375,769.0426635742188
1730,1019.4744262695312,1213.2528076171875,1009.7484130859375,1738.8828125,0,453.14691162109375,411.484375,263.648681640625,578.9872436523438
1731,0,1145.7923583984375,752.816162109375,1074.6785888671875,0,268.6260986328125,380.1302185058594,310.3018493652344,463.944580078125
1732,907.1328125,919.1678466796875,691.9454956054688,940.7465209960938,0,280.6573791503906,640.6118774414062,719.2476806640625,779.604736328125
1733,692.19970703125,917.1752319335938,741.1995849609375,942.7291870117188,0,316.1646423339844,448.4186096191406,696.7825317382812,1111.60986328125
1734,478.8849792480469,0,470.30841064453125,619.622802734375,0,231.5446014404297,445.271484375,832.4826049804688,979.2193603515625
1735,660.6248168945312,1472.1875,767.5081787109375,1080.958740234375,0,338.4654846191406,397.9524841308594,666.4213256835938,891.1228637695312
1736,755.9081420898438,978.080078125,1032.60400390625,1061.2750244140625,0,388.2745361328125,150.58705139160156,670.8530883789062,963.2921142578125
1737,714.4098510742188,1049.9434814453125,849.987060546875,1249.053955078125,0,301.0129699707031,201.5707550048828,602.8383178710938,754.8427734375
1738,1177.3232421875,1320.4625244140625,1135.0994873046875,1582.074951171875,0,423.3206787109375,217.69931030273438,483.2229919433594,1222.4635009765625,1958.6640625
1739,1200.2144775390625,1259.27197265625,1251.1256103515625,1686.1484375,2831.8515625,451.10516357421875,216.03890991210938,418.4818115234375,1226.375244140625,849.1302490234375
1740,1104.4937744140625,939.3563842773438,1106.28515625,1288.8602294921875,87.24514770507812,402.4349060058594,252.053466796875,634.7119750976562,1341.734130859375,836.3583374023438
1741,768.7040405273438,532.1458740234375,946.341064453125,1133.5111083984375,452.3569641113281,402.2518615722656,396.37640380859375,742.1071166992188,1308.686767578125,666.9942016601562
1742,1044.439453125,813.6866455078125,1035.2359619140625,997.3764038085938,495.7101135253906,463.7174377441406,380.2624206542969,677.1000366210938,1438.06640625,546.221435546875
1743,952.9805297851562,749.1641235351562,998.7547607421875,705.5859375,381.90557861328125,400.25054931640625,436.33367919921875,532.8142700195312,1486.9281005859375,446.3340148925781
1744,1086.68701171875,996.1376953125,1163.1544189453125,1269.404052734375,367.830810546875,408.7174377441406,411.9353942871094,458.2867431640625,475.54339599609375,418.50445556640625
