year,CWTradAPA06_,CWTradAPA07_,CWTradAPA08_,CWTradAPA09_,CWTradAPA10_,CWTradAPA11_,CWTradAPA13_,CWTradAPA15_,CWTradAPA17_,CWTradAPA19_
1697,0,0,0,1.9193098545074463
1698,2.7858057022094727,0,0,2.3551876544952393
1699,2.8212966918945312,0,-9999,2.775852918624878
1700,3.0135152339935303,0,-9999,2.645784854888916
1701,2.696650743484497,0,-9999,2.5229032039642334
1702,2.778170585632324,0,-9999,2.5039901733398438
1703,2.963996410369873,0,-9999,3.155698299407959
1704,2.86551570892334,0,-9999,2.8536994457244873
1705,2.8097195625305176,0,-9999,2.7397449016571045,0,0,2.494720220565796
1706,2.9267194271087646,0,2.4769670963287354,2.751856565475464,0,0,2.434215784072876
1707,3.1558496952056885,0,2.7882468700408936,3.2860872745513916,0,0,2.3080852031707764
1708,3.0286812782287598,0,2.3429605960845947,2.925982713699341,0,0,2.4593563079833984
1709,3.233508586883545,0,2.750962495803833,3.3533647060394287,0,0,2.409607410430908
1710,2.8583478927612305,0,2.8825228214263916,3.0710842609405518,0,0,2.474783420562744
1711,3.4025888442993164,0,3.817871332168579,3.402864694595337,0,0,2.3726089000701904
1712,2.697028398513794,0,3.17110538482666,2.8967506885528564,0,3.73150372505188,2.367003917694092
1713,3.1680963039398193,0,3.508188009262085,3.2389235496520996,0,4.053404331207275,2.219529151916504
1714,3.6527583599090576,0,4.49078369140625,3.498182535171509,0,5.991339683532715,3.0661890506744385
1715,3.5106873512268066,0,4.098654270172119,3.4420642852783203,0,4.8087382316589355,3.066650867462158
1716,3.0969340801239014,0,3.35787034034729,3.036466598510742,0,4.319829940795898,2.8538637161254883
1717,3.7320144176483154,0,4.2367353439331055,3.623939275741577,0,4.661479949951172,2.6063501834869385
1718,2.9886600971221924,0,3.679384708404541,3.2794950008392334,0,3.7546658515930176,2.612043619155884
1719,3.2286148071289062,0,3.165497303009033,3.386721611022949,0,3.9000070095062256,2.8601229190826416
1720,3.769413948059082,0,4.044527053833008,3.4132649898529053,0,4.119459629058838,3.067249059677124
1721,3.264653444290161,0,4.577366352081299,0,0,4.093581199645996,2.640415906906128,0,4.038439750671387
1722,3.6393213272094727,0,5.037796974182129,4.076783657073975,0,4.259554386138916,2.9628512859344482,0,2.887772560119629
1723,3.461174249649048,0,5.545745849609375,3.7756500244140625,0,3.804396390914917,3.484480381011963,0,2.850452423095703
1724,3.8710005283355713,0,3.743129014968872,3.9291837215423584,0,4.183862209320068,5.033981800079346,0,3.01071834564209
1725,3.6693196296691895,3.496610403060913,5.534346103668213,4.060850620269775,0,4.572672367095947,2.9373388290405273,0,3.403226137161255
1726,3.989363670349121,3.3081917762756348,5.207179546356201,3.9307162761688232,0,4.703324317932129,3.420785903930664,0,3.158501386642456
1727,3.503190279006958,3.227325916290283,3.4927775859832764,3.509262800216675,0,4.090828895568848,3.333704710006714,0,3.4121365547180176
1728,3.4685909748077393,3.2698299884796143,3.000995397567749,3.731217622756958,0,4.026131629943848,3.928647994995117,0,3.3674588203430176
1729,3.63012957572937,2.9939305782318115,3.548025131225586,0,0,4.0797247886657715,3.517263650894165,2.7388014793395996,3.219640016555786
1730,3.7713959217071533,3.1674697399139404,4.443732261657715,3.0051019191741943,0,4.337724685668945,3.291546583175659,2.5433340072631836,2.8140876293182373
1731,0,3.597107410430908,3.404449701309204,3.2537593841552734,0,3.432424783706665,3.825878858566284,2.634030818939209,2.982928514480591
1732,4.700263023376465,2.9566152095794678,3.648510217666626,3.1327054500579834,0,4.2046074867248535,3.4874820709228516,2.8845701217651367,3.2646701335906982
1733,4.204108238220215,2.7691783905029297,3.3203980922698975,2.761448621749878,0,3.86106276512146,2.992981433868408,3.11000394821167,3.557255744934082
