year,CD*APA06_,CD*APA07_,CD*APA08_,CD*APA09_,CD*APA10_,CD*APA11_,CD*APA13_,CD*APA15_,CD*APA17_,CD*APA19_
1697,0,0,0,3667.6328125
1698,721.270263671875,0,0,2758.650146484375
1699,643.8273315429688,0,0.01087641529738903,2103.11767578125
1700,940.9758911132812,0,0.0012597119202837348,1823.9462890625
1701,1081.1539306640625,0,0.001636309316381812,1885.27294921875
1702,1255.149169921875,0,0.0017201317241415381,1755.556396484375
1703,1225.92626953125,0,0.0015104374615475535,1894.464111328125
1704,1196.4658203125,0,0.001385204610414803,1712.13330078125
1705,1145.947265625,0,0.0012757166987285018,1309.85107421875,0,0,3058.287353515625
1706,1198.44775390625,0,1422.0140380859375,1272.2960205078125,0,0,2135.90673828125
1707,1245.6741943359375,0,1348.817138671875,1204.6241455078125,0,0,2060.55029296875
1708,1201.340576171875,0,1355.020751953125,1339.7728271484375,0,0,2007.8525390625
1709,1365.581787109375,0,390.32135009765625,1373.8604736328125,0,0,1667.9727783203125
1710,1364.8431396484375,0,1213.00341796875,1302.06494140625,0,0,1679.88916015625
1711,1253.364501953125,0,1224.5736083984375,1143.013427734375,0,0,1606.843505859375
1712,1368.6322021484375,0,1319.2193603515625,1174.2576904296875,0,1154.4468994140625,1871.8787841796875
1713,1304.8658447265625,0,1238.99609375,1203.4525146484375,0,1187.5029296875,2018.02685546875
1714,1295.7587890625,0,1177.8521728515625,1178.6583251953125,0,1102.3826904296875,1916.8585205078125
1715,1206.3670654296875,0,819.3220825195312,1112.910400390625,0,1036.4576416015625,1549.489013671875
1716,1176.154296875,0,1222.66943359375,1078.102783203125,0,1122.717041015625,1984.3592529296875
1717,1347.3409423828125,0,1001.4886474609375,1092.53125,0,1288.4248046875,1623.0216064453125
1718,1390.7091064453125,0,1191.686279296875,1066.6488037109375,0,1203.4071044921875,1700.9033203125
1719,1302.8929443359375,0,1236.9117431640625,1173.4375,0,1345.6138916015625,1727.0948486328125
1720,1280.092041015625,0,1008.4443969726562,1125.4063720703125,0,1162.4727783203125,1508.37939453125
1721,1250.48828125,0,934.5112915039062,0,0,1271.742919921875,1335.48046875,0,1645.694580078125
1722,1299.6732177734375,0,927.410888671875,1048.514404296875,0,1227.412353515625,1377.8121337890625,0,1575.8956298828125
1723,1290.1314697265625,0,1054.672119140625,1018.974365234375,0,1153.1097412109375,1223.281982421875,0,1714.07177734375
1724,1380.7578125,0,749.8324584960938,1121.5400390625,0,1179.1458740234375,1601.5762939453125,0,1550.6475830078125
1725,1225.681884765625,1309.2479248046875,687.1410522460938,1178.3472900390625,0,1148.2955322265625,1344.8516845703125,0,1561.102783203125
1726,1251.1121826171875,1391.1041259765625,693.6318969726562,1044.1905517578125,0,1185.485595703125,1404.9365234375,0,1543.251953125
1727,1138.1781005859375,1488.9732666015625,1103.159912109375,1076.1434326171875,0,1113.568359375,1225.6796875,0,1568.233642578125
