year,CWTleAPA06_,CWTleAPA07_,CWTleAPA08_,CWTleAPA09_,CWTleAPA10_,CWTleAPA11_,CWTleAPA13_,CWTleAPA15_,CWTleAPA17_,CWTleAPA19_
1697,0,0,0,1.9189422130584717
1698,2.7714312076568604,0,0,2.3668510913848877
1699,2.8464102745056152,0,-9999,2.767603874206543
1700,3.0063416957855225,0,-9999,2.651059865951538
1701,2.7026898860931396,0,-9999,2.522524356842041
1702,2.7896430492401123,0,-9999,2.495093584060669
1703,2.9599015712738037,0,-9999,3.1663148403167725
1704,2.8654472827911377,0,-9999,2.862262010574341
1705,2.8117103576660156,0,-9999,2.753875732421875,0,0,2.4995646476745605
1706,2.9334053993225098,0,2.4807538986206055,2.765685796737671,0,0,2.428558111190796
1707,3.1734371185302734,0,2.8243908882141113,3.3156073093414307,0,0,2.2954816818237305
1708,3.0495188236236572,0,2.3540220260620117,2.957880735397339,0,0,2.4565682411193848
1709,3.2566258907318115,0,2.7485525608062744,3.3784499168395996,0,0,2.4067230224609375
1710,2.867872953414917,0,2.906435251235962,3.1055049896240234,0,0,2.4592247009277344
1711,3.367626190185547,0,3.787217140197754,3.427783250808716,0,0,2.3653979301452637
1712,2.708409547805786,0,3.169191360473633,2.9082465171813965,0,3.7213857173919678,2.3648524284362793
1713,3.179049253463745,0,3.495915174484253,3.2672455310821533,0,4.015281677246094,2.205169200897217
1714,3.6536214351654053,0,4.461457252502441,3.5186824798583984,0,5.918521881103516,3.0778868198394775
1715,3.546663522720337,0,4.071542263031006,3.481172800064087,0,4.763964653015137,3.067898988723755
1716,3.1195383071899414,0,3.366255521774292,3.0557618141174316,0,4.331669807434082,2.8547017574310303
1717,3.7573156356811523,0,4.160142421722412,3.6456475257873535,0,4.654193878173828,2.599485397338867
1718,3.009206533432007,0,3.70708966255188,3.284637928009033,0,3.7705464363098145,2.6156721115112305
1719,3.215096950531006,0,3.174095869064331,3.4267337322235107,0,3.9296698570251465,2.850390911102295
1720,3.7625513076782227,0,3.9433207511901855,3.3972389698028564,0,4.098219394683838,3.0717039108276367
1721,3.239156723022461,0,4.583920478820801,0,0,4.106356620788574,2.6456735134124756,0,4.117870807647705
1722,3.658867359161377,0,4.981064319610596,4.164941310882568,0,4.246243953704834,2.9710934162139893,0,2.869353771209717
1723,3.479889154434204,0,5.595491886138916,3.8191654682159424,0,3.8289923667907715,3.481320381164551,0,2.7958412170410156
1724,3.9150757789611816,0,3.6245646476745605,3.9736838340759277,0,4.16980504989624,5.08350944519043,0,2.931959390640259
1725,3.7098546028137207,3.501840353012085,5.48471212387085,4.1410698890686035,0,4.548261642456055,2.938821315765381,0,3.303210973739624
1726,3.9960575103759766,3.3627781867980957,5.200570106506348,3.969860792160034,0,4.695323944091797,3.441119432449341,0,3.1164863109588623
1727,3.5179436206817627,3.2422866821289062,3.487339496612549,3.5641112327575684,0,4.085014343261719,3.364323139190674,0,3.357623815536499
1728,3.4987831115722656,3.3140869140625,3.017893075942993,3.7958505153656006,0,4.006168365478516,3.8853232860565186,0,3.2858364582061768
1729,3.654921293258667,3.06160569190979,3.531771659851074,0,0,4.072311878204346,3.541182518005371,2.7623538970947266,3.1756391525268555
1730,3.7992899417877197,3.2075257301330566,4.3055219650268555,3.002063274383545,0,4.270689964294434,3.3157153129577637,2.522205352783203,2.7627620697021484
1731,0,3.6596944332122803,3.4279675483703613,3.292269706726074,0,3.436309576034546,3.8250536918640137,2.6026809215545654,2.92482328414917
1732,4.689336776733398,2.9731521606445312,3.6352901458740234,3.083656072616577,0,4.184092044830322,3.4832794666290283,2.876239776611328,3.222545623779297
1733,4.304057598114014,2.8250410556793213,3.3172309398651123,2.777439594268799,0,3.8621575832366943,3.017228841781616,3.0966639518737793,3.472083806991577
1734,4.793118953704834,0,3.6178343296051025,3.100025177001953,0,4.2046589851379395,3.4309141635894775,2.600722074508667,3.2958297729492188
1735,3.9029242992401123,3.396162509918213,3.3854494094848633,3.0741031169891357,0,3.7138068675994873,2.938814163208008,2.62461519241333,3.3707497119903564
1736,3.898857593536377,3.134385347366333,3.3919010162353516,3.3662028312683105,0,3.8132331371307373,2.8360815048217773,2.846059799194336,3.2847445011138916
1737,4.03333854675293,3.673675775527954,3.5668840408325195,3.640960454940796,0,3.9543490409851074,3.023683786392212,2.806009292602539,3.4847970008850098
1738,3.948051929473877,3.8013689517974854,3.643456220626831,3.717172622680664,0,4.215092658996582,3.0094287395477295,2.6252660751342773,3.364185333251953,2.594064235687256
1739,3.3412694931030273,3.2636191844940186,3.1178579330444336,3.3213179111480713,2.8733925819396973,3.5000035762786865,3.38458251953125,2.592393636703491,3.1890604496002197,2.741015672683716
1740,3.8085196018218994,3.2205681800842285,3.289414167404175,3.487018585205078,2.72482967376709,3.790882110595703,2.9668896198272705,2.968053102493286,3.059708595275879,2.698800563812256
1741,3.8746321201324463,4.084245204925537,3.2265453338623047,3.633816719055176,2.7438502311706543,3.6117565631866455,3.133697271347046,3.06439208984375,3.168083429336548,2.5230300426483154
1742,3.909524917602539,3.5029218196868896,3.276946544647217,3.3871867656707764,2.442899227142334,3.2902042865753174,3.378406047821045,2.835674285888672,2.9512970447540283,2.668530225753784
1743,4.0679521560668945,3.3387715816497803,3.270237445831299,5.690305709838867,2.5360300540924072,3.3679168224334717,3.3949692249298096,2.982339859008789,3.027440071105957,2.563523054122925
1744,3.8366332054138184,3.543428659439087,3.5455639362335205,4.383216857910156,2.5125813484191895,3.6477935314178467,3.0171115398406982,2.947983980178833,3.860555410385132,2.6854562759399414
1745,3.8476500511169434,3.576939105987549,3.3691446781158447,4.688068866729736,2.620098352432251,2.880450963973999,2.7318930625915527,3.0994582176208496,3.494910717010498,2.662998914718628
1746,4.036222457885742,3.2143280506134033,3.366532325744629,4.2869391441345215,2.578038215637207,2.9087297916412354,3.0854854583740234,2.9051403999328613,3.6795194149017334,2.633004903793335
