year,KhAPA06_,KhAPA07_,KhAPA08_,KhAPA09_,KhAPA10_,KhAPA11_,KhAPA13_,KhAPA15_,KhAPA17_,KhAPA19_
1719,1.456480290825087e-8,0,2.502672188400272e-8,3.526247843951058e-8,0,4.341542731935627e-9,1.2315892560469869e-8
1720,1.8246956022404746e-8,0,1.5981771883230298e-8,5.5174579284296376e-8,0,8.407224980594992e-9,1.6668511416946967e-8
1721,1.4026037325562602e-8,0,1.1078728882029163e-8,0,0,6.026984735372679e-9,3.2054539132006816e-8,0,6.887046876452266e-10
1722,1.4038435993379148e-8,0,9.25247723812485e-9,3.601103156257366e-8,0,5.9815535479196194e-9,2.618716695589578e-8,0,1.0229833218035812e-8
1723,1.5928202875812275e-8,0,3.809109936768621e-9,4.4054769477675465e-8,0,9.556265791162115e-9,4.151245503601304e-8,0,1.0115326109054221e-8
1724,1.2299834922698779e-8,0,1.7318369860414465e-8,2.9238058343446617e-8,0,8.913387042647197e-9,2.137544304909178e-9,0,1.0764815358053524e-8
1725,2.645856619002186e-8,2.1299289490020118e-8,7.3957381722138665e-9,2.1352161274154197e-8,0,1.145841645485528e-8,1.8826418519245543e-8,0,9.38162368227661e-9
1726,2.1052665583505277e-8,2.769314372939694e-8,6.4431155946589426e-9,3.304520335432093e-8,0,1.0074031302197875e-8,1.0398913246557248e-8,0,1.3931079501082906e-8
1727,1.633303064240802e-8,2.8264252436508333e-8,2.4128677125934665e-8,3.831943834523631e-8,0,1.1752703939727512e-8,2.4579341446660482e-8,0,1.673919164843017e-8
1728,2.1709456101208293e-8,3.9886388527256875e-8,3.6359627757048554e-8,3.200504462262467e-8,0,1.1038647547953605e-8,2.6817621211293253e-8,0,2.5804699222932158e-8
1729,2.7367078075594618e-8,4.7922310685866384e-8,4.0930762740715596e-8,0,0,1.5740334761477648e-8,1.3180443036298628e-8,1.5210613049535203e-9,2.359006755591405e-8
1730,3.090020165012528e-8,5.442632395858528e-8,2.4504196497059125e-8,5.590724007024216e-8,0,1.5359170406377894e-8,1.4247030977635147e-8,2.4807987086154566e-9,1.8881312791397877e-8
1731,0,4.07761115994907e-8,2.8851716870496218e-8,5.6783077775737973e-8,0,8.194609868347088e-9,1.0993307866363594e-8,3.5676927289093372e-9,1.4032946257196136e-8
1732,1.746752335093952e-8,2.603857792875742e-8,3.213692926694583e-8,3.892368115635301e-8,0,7.641473346017092e-9,2.7499033299236555e-8,1.12456169866445e-8,2.5968875150014176e-8
1733,1.0519074738547504e-8,1.1342315152705235e-8,3.262610431351223e-8,3.9608458738029654e-8,0,9.361828736663267e-9,1.660016136797506e-8,1.140777884635145e-8,3.269846790931112e-8
1734,8.989214748172917e-9,0,2.0331417025045155e-8,2.6135015811034633e-8,0,6.216031343019366e-9,1.6881178185515973e-8,2.259538973232363e-8,1.8685902578586764e-8
1735,2.19143325574746e-8,2.603684817369476e-8,3.713228173379522e-8,5.702284464452589e-8,0,1.1299360241945723e-8,1.6260441254025803e-8,1.6205395774704905e-8,2.521948793661693e-8
1736,2.335641181532873e-8,3.695233929232672e-8,3.803796840263982e-8,4.560456128255637e-8,0,1.1004910571469119e-8,3.781209222994083e-9,1.6265747883771106e-8,3.337283429198864e-8
1737,1.7891605113128703e-8,3.224918118009389e-8,4.622926174308588e-8,6.474478278988188e-8,0,7.139100261141377e-9,6.239914332247472e-9,1.603662037162996e-8,2.452064572293333e-8
1738,3.9562836330411494e-8,4.9631147960435134e-8,5.9111959516208404e-8,7.982297395185488e-8,0,1.1791404635486948e-8,6.9413389115430494e-9,1.2583309312279994e-8,4.475504200038374e-8,5.8994905650165695e-8
1739,4.841049560081696e-8,6.625374520354099e-8,6.845605462355937e-8,9.233288536077495e-8,9.446626253482607e-9,1.4095232373018399e-8,5.4779597941331155e-9,9.949193134902946e-9,5.4536414383820585e-8,5.8601770364868975e-8
1740,4.4090911963948484e-8,4.1815607531537e-8,6.015822153137205e-8,6.531456919452155e-8,6.449935633784372e-9,1.6482460794850923e-8,7.806133572776608e-9,1.838873787811025e-8,6.996619968057098e-8,5.366077097748823e-8
1741,2.7381325486868622e-8,1.5067396489097125e-8,4.3343192703781016e-8,5.2759348585144814e-8,6.2649171776864285e-9,1.2852865987916279e-8,1.3765533105259599e-8,1.962056644539517e-8,5.885405890762129e-8,3.7269570803133735e-8
1742,3.4716753260750354e-8,3.603742995416061e-8,5.173964487360545e-8,4.789272688992183e-8,9.594539980603223e-9,2.4301513269685912e-8,1.3737258483490786e-8,2.2788047467173148e-8,8.70165604664396e-8,3.1021425204106495e-8
1743,2.8861404117587108e-8,3.283517436841585e-8,5.184651308794933e-8,9.20072973096981e-9,7.634943305434886e-9,2.1136589606573595e-8,1.4989023390312094e-8,1.6608738166880164e-8,6.795456227487139e-8,2.107112095170023e-8
1744,3.457535235087937e-8,3.6646892877625556e-8,5.2740899010244877e-8,3.588165168369891e-8,8.90675344157983e-9,1.7514474238127434e-8,1.585292385087425e-8,1.1615133281591858e-8,1.532279185756424e-8,1.686806152257659e-8
1745,2.6211572290343458e-8,3.224809220198525e-8,5.684233728371516e-8,3.717549328775559e-8,1.4903585144270194e-8,2.4928595847186585e-8,1.927791625970773e-8,1.1855301915626101e-8,2.0590407281271142e-8,2.0818522808354888e-8
1746,3.2300445113891545e-8,2.3144882279135286e-8,6.649162557205306e-8,6.484239750888731e-8,1.9855639995332634e-8,2.511867977021412e-8,2.5265080577605803e-8,1.2152707703599426e-8,3.253779702640842e-8,1.724979562324661e-8
1747,2.5124458002746777e-8,1.2035324304504103e-8,5.2122025417518316e-8,4.396630898267973e-8,1.9642068169339697e-8,2.1630575061826815e-8,2.0354664690277693e-8,1.3946513547798601e-8,3.685890026054196e-8,1.99325719914624e-8
1748,1.9853368081415233e-8,3.2296641008117874e-8,7.939838855992723e-9,3.877222100446902e-8,1.2434920601968742e-8,2.1790714263391437e-8,2.2302803511525594e-8,1.3754957490036632e-8,4.7685553315102484e-8,1.454113553405027e-8
1749,3.940859876737667e-8,3.336390736222999e-8,6.436745821235071e-8,5.733534800961536e-8,1.1752249532806749e-8,2.3363332379886593e-8,1.0028962886911238e-8,2.1718854472719265e-8,4.467316291292329e-8,1.8234462159593158e-8
1750,2.7474694594934205e-8,3.354824520286911e-8,6.408340474356717e-8,6.450360127952496e-8,1.2072900847022528e-8,2.616332141074175e-8,1.9841630251063597e-8,2.9598594276398824e-8,3.639239587694608e-8,1.4535963550408852e-8
1751,2.857737684682447e-8,1.5489292834041842e-8,4.578908862038797e-8,4.374374753090802e-8,1.460039464759109e-8,1.1144642291371416e-8,1.4846317635182883e-8,2.740027197624047e-8,1.4534826341698084e-8,1.6317554729716635e-8
1752,3.303291568681803e-8,2.0148223622249363e-8,4.982372894287197e-8,5.464987488709377e-8,1.3934418542968686e-8,3.158615786933013e-8,2.8260017371706785e-8,1.230935245178503e-8,2.3306835819316522e-8,2.0122708703973308e-8
1753,2.8434871558562607e-8,3.469850947796467e-8,5.835478782757295e-8,8.70121842519779e-8,2.071509353846247e-8,4.163639220903314e-8,4.660441209064972e-8,1.3783507941342727e-8,2.5182730222733386e-8,2.4707758129992063e-8
1754,1.8191038113820404e-9,3.608413295287896e-8,9.115162888636954e-8,9.600249751114055e-8,2.0394145001146595e-8,3.095845526721676e-8,3.273440479018548e-8,1.2044797306510287e-8,4.525319758351417e-8,2.237489877125275e-8
1755,3.83602887270436e-8,0,5.636058562463424e-8,7.626063650750568e-8,1.495987213936306e-8,2.7083921422023083e-8,3.245326385864221e-8,8.1301028136183e-9,0,2.1858767054856973e-8
1756,5.593061266340497e-8,0,4.925727293782768e-8,6.996541642966397e-8,0,4.747193963732932e-8,5.900756566936604e-8,8.011747250974198e-9,0,1.9214473376241776e-8
1757,6.946645502882886e-8,1.7487918464899146e-8,5.814614361019682e-8,0,5.5105570093850555e-9,5.2037057917949914e-8,3.442204842337958e-8,8.067433140269555e-9,2.224390898216409e-8,2.5849455948863624e-8
1758,6.549091158921795e-8,2.3173492990738678e-8,5.427908139544894e-8,2.5671395091052947e-8,1.4702880792059373e-8,5.717656197803659e-8,2.7562384788049883e-8,8.337698778027398e-9,2.8055172050487985e-8,2.1625436267334256e-8
1759,3.7968989750211206e-8,2.0920504222785077e-8,5.4972411402112056e-8,6.23700488966732e-8,2.103773339969396e-8,1.6460589046895244e-8,3.400385279625407e-8,7.464869652715076e-9,3.22158379460801e-8,1.4753601656057888e-8
1760,4.0251090130624594e-8,2.3306498329430036e-8,3.838420292082107e-8,5.552442132926544e-8,2.027299515823553e-8,1.3969237602878573e-8,2.8434995381447432e-8,7.30831137577105e-9,1.789848558876713e-8,1.820495064744861e-8
1761,3.437391512062333e-8,1.911409728496125e-8,4.505689482719367e-8,5.970525626227104e-8,2.1234568321057938e-8,1.3303837899310706e-8,2.38228064445325e-8,7.88715105503713e-9,3.040514080407015e-8,2.162013605174598e-8
1762,2.5848421146043303e-8,2.228097648018648e-8,5.6979255351062244e-8,4.440335225048196e-8,2.1983740034380892e-8,5.026519286928473e-9,2.195624341858284e-8,9.290714932078225e-9,2.8984311741365077e-8,2.0644223274969494e-8
1763,2.563268895181443e-8,1.2493188681676405e-8,4.81015940610629e-8,6.975972951848081e-8,2.0693788291640443e-8,0,1.930307691981967e-8,8.239726907410688e-9,3.554907684947903e-8,1.3959412765094178e-8
1764,2.6477411755800582e-8,1.2308099148307904e-8,4.064940947760578e-8,3.894021596786022e-8,2.1957622337660704e-8,8.313415796793325e-9,2.2080614048669124e-8,1.32570742799246e-8,1.640501891011793e-8,1.2404569707028098e-8
1765,2.2580419569447044e-8,1.040656087396845e-8,3.977122312352621e-8,4.645561582621355e-8,2.4295248712549675e-8,1.5500514948446735e-8,1.7647618664472417e-8,2.16863319846546e-8,1.7649224650116852e-8,1.4480933644026022e-8
1766,1.9162625055180825e-8,8.673379498125846e-9,3.3685939472359654e-8,4.281608564887256e-8,2.7240834159215187e-8,2.2049573056912294e-8,2.0660632584264796e-8,1.4561253288798653e-8,3.2551665318068636e-8,1.1108737291105986e-8
1767,2.543366763742446e-8,1.3456750521402723e-8,3.6993905155202733e-8,3.954530003128165e-8,2.2401928272770385e-8,1.9419548062828966e-8,2.4330950373830638e-8,1.5167566471965135e-8,3.567879222809175e-8,1.0665487686492943e-8
1768,2.977472982400031e-8,2.2855551719603814e-8,4.671687431569813e-8,1.7245344763518897e-8,1.860423845858434e-8,2.765285120408261e-8,2.5686476578230107e-8,1.6980149000607738e-8,3.7819680060443074e-8,1.1341177640118476e-8
1769,2.678644961282293e-8,6.939555518815452e-9,2.4128966547838728e-8,1.6513527601528464e-8,1.720240893516488e-8,1.4260071277983793e-8,2.6495036580580537e-8,1.091651487130281e-8,3.752574479323826e-8,1.838661286547595e-8
1770,3.0287735692417496e-8,3.885551819340315e-9,3.059331934282052e-8,2.4221955516423447e-8,1.4186699072493864e-8,1.2928023344853191e-8,3.979324227761276e-8,1.6595804471688305e-8,3.928329375894581e-8,1.757581865439405e-8
1771,2.0119582089244864e-8,0,2.779105134947986e-8,2.162087211303966e-8,8.981277678249556e-9,1.3484725541078638e-8,5.7471024804128154e-8,1.2390998062317017e-8,3.666036713711738e-8,1.357576866106422e-8
1772,3.95140590423938e-8,0,3.258098162686847e-8,5.109339777348014e-8,2.9780636941683265e-9,1.937442288649761e-8,2.3512866094206886e-8,1.836804823833649e-8,2.4739224391639963e-8,1.3208216437543411e-8
1773,1.99166504157813e-8,0,2.490182597085418e-8,3.699990617604539e-8,4.613055733072463e-9,1.6349863540062516e-8,4.840741492083998e-8,1.4026166735265492e-8,2.2563380011588182e-8,9.304652650949852e-9
1774,2.290188012308643e-8,1.7170895726301928e-8,3.192385736580847e-8,3.407772823044271e-8,2.2981285184208306e-9,2.7786971405230137e-8,4.903820917150528e-8,2.121733060857416e-8,1.7147682184115562e-8,1.278086624438998e-8
1775,2.534143357715225e-8,1.381452777232763e-8,2.4559685839962917e-8,2.501415283792469e-8,1.466418167370209e-9,1.4875415468755376e-8,3.1404675000455745e-8,1.9508072606680875e-8,1.3870259912454059e-8,7.811251481127698e-9
1776,1.8107345902742925e-8,1.1263303760821036e-8,2.0229010588059087e-8,4.010835723753587e-8,1.4673840439225827e-9,2.087681942081908e-8,4.084148349225985e-8,1.0659271409817476e-8,9.595136971611317e-9,1.0575668591829203e-8
1777,2.5091036811829716e-8,1.2864828201111838e-8,3.09728756632144e-8,4.7178803493465634e-8,7.840860656790612e-9,1.9805954688728843e-8,2.504407605687026e-8,9.931934607364981e-9,1.650653424300915e-8,1.0073892170913481e-8
1778,3.9642691487506945e-8,1.2985699624229761e-8,4.001397593251389e-8,4.1031075524091405e-8,1.1483526504217554e-8,2.3790438128798117e-8,3.298608860830221e-8,1.116656184773644e-8,1.1700417512516584e-8,1.55677084346957e-8
1779,3.132627957655857e-8,1.2987524612233268e-8,4.713890854262292e-8,3.435132647297851e-8,9.509030772664673e-9,1.756784513816446e-8,3.102015576153494e-8,8.553917504444385e-9,1.4337973488967512e-8,8.250665652144713e-9
1780,3.0266879792574824e-8,1.773600176015514e-8,5.723192706180443e-8,4.615922234334838e-8,1.7152986674601034e-8,2.5835598168498816e-8,3.7244974070003334e-8,7.247333737227832e-9,2.024283744237353e-8,7.702592389134927e-9
1781,3.46258841535568e-8,1.5330516219226283e-8,3.8004183555457727e-8,3.711189069929465e-8,8.470939500394771e-9,2.5842821791970248e-8,1.5451850270472562e-8,4.911392931854976e-9,2.090033622581879e-8,7.115879234019329e-9
1782,3.712131506701887e-8,1.524695331461456e-8,3.379211350573894e-8,3.2399952460589144e-8,1.1024095636059047e-8,3.246185751332546e-8,1.0629672443083531e-8,6.104806624960882e-9,2.1147222778834892e-8,1.1029557796215422e-8
1783,3.230536129974985e-8,1.1704608807988132e-8,3.981772268265847e-8,4.007989065542159e-8,7.631481902001344e-9,2.7381420482899578e-8,9.832492561260313e-9,5.570006841445864e-9,2.2778524440481252e-8,8.497016607179854e-9
1784,3.3547305961396607e-8,1.0983499773333989e-8,4.8267163862566374e-8,3.0998862458614985e-8,2.7431241737009426e-9,3.187059739830871e-8,1.0768112297969838e-8,1.960971712325679e-9,2.8929004619351816e-8,1.077863702757682e-8
1785,3.1661191831879726e-8,1.8239350032090013e-8,4.628482135909091e-8,3.590896914406776e-8,9.511995221334402e-9,1.7476044823075257e-8,1.2421416072189524e-8,7.1094179660227914e-9,3.634012334007562e-8,7.977096820208256e-9
1786,2.0359500036756397e-8,8.505849737949794e-9,2.8001328165915625e-8,3.6221856745388304e-8,7.544400035810313e-9,1.6136478597070484e-8,5.895914086350018e-9,3.1493282201936312e-9,4.028415327570315e-8,9.146476244174834e-9
1787,1.2857042415907854e-8,1.7230761095133047e-8,2.2736312351352694e-8,2.5932821456681156e-8,7.2292922358691754e-9,9.322469769793338e-9,4.909891633632034e-9,4.828055764142317e-9,3.5535630822245953e-8,6.37342350893857e-9
1788,1.8550058616007953e-8,2.0412424417933346e-8,3.647473731676808e-8,2.9080151330768055e-8,8.156580757054616e-9,1.2651028185141237e-8,5.062575979102744e-9,5.3029266592933115e-9,3.745771863233701e-8,7.52455480176879e-9
1789,1.1501512326684277e-8,8.09954590807248e-9,2.578774657841343e-8,1.8703898840712113e-8,6.7476052441068545e-9,1.0151942684030046e-8,7.818418368052024e-9,5.197744929423581e-9,2.677235734872449e-8,8.08050346963792e-9
1790,7.039335926693905e-9,7.948148496487416e-9,1.4879307729405564e-8,1.9465225544521984e-8,3.955932117190311e-9,4.705612818690554e-9,2.941748706862822e-9,1.2571077611604082e-9,1.0110797344553525e-8,9.23668411391311e-9
1791,1.2660237982119365e-8,1.0039263021927323e-8,2.701318569388946e-8,2.3109218552251756e-8,8.777283623857187e-9,9.556101611989722e-9,1.299329319450839e-8,5.58828723554362e-9,1.687321021282246e-8,6.842896294636006e-9
1792,1.2595590668217034e-8,1.604899517809222e-8,2.883945211246249e-8,2.916091208094158e-8,8.533780226046245e-9,9.250682376522799e-9,1.2503794742811702e-8,4.072238195099857e-9,1.2741624767240088e-8,1.1574013946137811e-8
1793,1.1177530023843072e-8,1.4788769018633822e-8,2.4543964305337388e-8,2.339393149197001e-8,7.29627849262082e-9,9.42971252092949e-9,1.4850562168556853e-8,4.468332968974275e-9,2.2118050119554346e-8,9.731922910727369e-9
1794,1.1920369829480678e-8,1.9305145851696366e-8,2.812376689946248e-8,3.884501250077352e-8,6.225682930830578e-9,8.14662219849919e-9,9.67565128655124e-9,3.681747068248215e-9,1.8108136677421077e-8,5.907131585855877e-9
1795,9.820500051614408e-9,5.9979801447590064e-9,3.120323715068355e-8,3.724620247103623e-8,4.972805738256898e-9,6.902614535704631e-9,1.7201305514868564e-8,4.76612598918067e-9,1.760704870924756e-8,7.851947863902011e-9
1796,1.6788526702546196e-8,2.11556167349422e-8,3.490363243701368e-8,1.9659951430117543e-8,7.497213900794741e-9,9.03394513674791e-9,9.381733283345389e-9,1.6472321208149518e-9,1.3829023771208143e-8,9.83397005702954e-9
1797,2.126743159684392e-8,1.712457426156939e-8,3.512648992722027e-8,4.179867938323179e-8,1.0695941282244396e-8,1.2795135262694703e-8,1.6934189555553874e-8,2.573336004322455e-9,1.1275477872818164e-8,9.518051578789853e-9
1798,1.6903937633940382e-8,1.0294712543776871e-8,2.9575764985132783e-8,2.314676784311588e-8,7.0931636524616435e-9,1.3153611230228343e-8,1.1969207873263282e-8,1.0735217751123028e-9,1.7477749056559588e-8,8.79520574390867e-9
1799,1.8906934335324023e-8,2.6638779091181598e-8,5.761849408277083e-8,5.242776085378809e-8,1.1000237842166082e-8,1.2696197166904361e-8,1.1766474972804492e-8,1.0891180403958825e-9,1.251326581474889e-8,9.754037022156944e-9
1800,2.1097699197315486e-8,1.956213131519966e-8,3.750104798257046e-8,3.226358932082492e-8,8.117956728142411e-9,9.077276324103045e-9,1.702932242029261e-8,2.235412680253694e-9,9.980242160330158e-9,8.468755521560103e-9
1801,1.7371199448795048e-8,1.3899406399661987e-8,2.127890476110248e-8,2.5500595512022127e-8,5.741267496538321e-9,1.277975302265877e-8,1.7105563940898555e-8,2.0307651501034908e-9,1.99356103504222e-8,8.274942435220639e-9
1802,2.039713391658756e-8,1.7015919375058988e-8,3.2031048907832515e-8,3.0661292100433536e-8,7.241176539940824e-9,1.0328445101591325e-8,1.424602892350455e-8,7.865164767059514e-10,1.357827590486612e-8,8.017265610658978e-9
1803,1.8219929138725565e-8,1.8380665455213558e-8,2.4154711601871322e-8,2.3459489993617086e-8,5.137900954755193e-9,8.45068501622832e-9,1.2668731171997582e-8,9.541845602262134e-10,1.4154338723004367e-8,6.824096561576122e-9
1804,1.760462083250222e-8,1.898522096179935e-8,3.518392792696698e-8,2.3061484487969933e-8,8.156814625991564e-9,7.153115180704648e-9,1.3379959793558214e-8,2.3092900977897388e-10,1.7459917272273052e-8,6.936091214619775e-9
1805,1.895101840212215e-8,2.7212014441339953e-8,4.916571620269637e-8,4.2795805584284415e-8,1.1388224663826622e-8,9.686066596691325e-9,1.1834702225465615e-8,2.3381224888371374e-9,1.0245810287023887e-8,8.09161623488499e-9
1806,1.613297186234862e-8,7.524286614359864e-9,2.6759505108249845e-8,1.4702766735386794e-8,5.172625499147524e-10,3.957905164171261e-9,1.0471125640417708e-8,2.423898618396904e-9,1.4776627634633112e-8,3.3531991740915647e-9
1807,1.5018729039463414e-8,1.3016819627205493e-8,2.2322548207692653e-8,4.0257067136004824e-8,8.886468428750935e-9,1.224619920028676e-8,8.135451542140905e-9,9.357279617887308e-10,1.699770712214261e-8,5.071414088526909e-9
1808,2.265716349055913e-8,1.9323186717208588e-8,3.619584011369039e-8,3.6854466633702985e-8,1.1793893177060235e-8,1.5367284897482037e-8,5.234697568885936e-9,1.7951709979224063e-9,9.724793828782408e-9,9.631020917455273e-9
1809,2.0818818800646218e-8,1.976701953663709e-8,3.668819508653328e-8,4.0840788516068396e-8,8.977285592663947e-9,1.0902963763439724e-8,1.2125979379845828e-8,3.7084879851159e-9,1.1146160227730746e-8,8.29476990167883e-9
1810,2.0790548438338722e-8,1.3163984607488673e-8,3.2008997383853224e-8,2.950054964723191e-8,6.710964633185917e-9,8.074275352078332e-9,1.0941708568718942e-8,4.683838648665897e-10,1.86657724230437e-8,5.079746163647699e-9
1811,1.8453133078434684e-8,1.4596343925438693e-8,2.4461214081576064e-8,2.21812170052605e-8,1.0944226110923176e-8,7.344634900679317e-9,1.2724491925940223e-8,2.21974115558484e-9,1.693083446735101e-8,7.008958890526914e-9
1812,1.528049207339515e-8,1.2481355375743948e-8,3.25524198741402e-8,2.5279978972281133e-8,9.419137040113115e-9,8.63608491905206e-9,1.864884536331387e-8,1.1146682367476946e-9,1.6335148116314913e-8,5.170906227933033e-9
1813,1.8991928019187383e-8,5.4803041372644835e-9,2.8824783556333892e-8,2.7861633965879307e-8,1.887227330605599e-9,1.0577713877258105e-8,3.122330345015853e-8,1.1635008511598719e-9,1.324967788138894e-8,3.4752946564990283e-9
1814,1.6298719160848876e-8,1.586341862126698e-8,2.591602400813232e-8,3.73420569666824e-8,1.1541976252522836e-8,1.281143242482293e-8,2.638229913119342e-8,3.955808078148808e-9,1.4492350648098343e-8,4.5516709617290176e-9
1815,1.3631249495315398e-8,1.038250384312462e-8,2.2968954422747762e-8,3.3749355855202154e-8,1.0206897077381512e-8,2.0853818379533107e-8,3.559579167232238e-8,2.9663535425749506e-9,1.2019389494620578e-8,4.69185826968191e-9
1816,1.4094701317615553e-8,1.1302888085180799e-8,2.3787434670612875e-8,2.5905102391233992e-8,1.2720786372020685e-8,1.6348456408908783e-8,2.3702490251223715e-8,5.298336913164069e-9,1.3244651959612553e-8,4.0647412905052485e-9
1817,9.163835058916008e-9,1.1308397638968272e-8,1.940545810531121e-8,3.440127928848533e-8,1.232157439961429e-8,2.0289062334720753e-8,1.3973558119194148e-8,6.4757858472555685e-9,1.0080912314322304e-8,4.161353881918246e-9
1818,1.3932497835925071e-8,2.050904640907324e-8,2.7871393431590956e-8,3.8420844793919766e-8,1.921436937305753e-8,2.8256906066347412e-8,1.733102034762521e-8,3.538464412729697e-9,6.429939099499741e-9,6.547159511323631e-9
1819,1.742498534237899e-8,2.0767539584202074e-8,2.0165152734604998e-8,4.8981752629912425e-8,1.9904402581409916e-8,2.197855423443681e-8,1.2157469549208184e-8,4.933413569410781e-9,6.814687471944844e-9,9.085723410527345e-9
1820,1.283089485573316e-8,1.2416013152586764e-8,1.8832218817171813e-8,2.6223518413518238e-8,1.818305662572181e-8,1.3601341739329254e-8,1.1678437333235979e-8,2.213660360281123e-9,1.0663067539814795e-8,6.516895730761857e-9
1821,1.698769645921499e-8,4.55234467534146e-9,2.44606065012621e-8,2.9123416092730516e-8,1.8015243456081553e-8,1.7548114516145733e-8,1.887716684453749e-8,3.821259004295375e-9,1.3914162203677976e-8,4.8033483710516e-9
1822,1.6270881749151334e-8,1.1615604704832658e-8,2.6052709414255186e-8,3.982368516975884e-8,2.830211188105471e-8,1.8991725923976557e-8,3.93900916886895e-9,1.6014849293024516e-9,5.152973413669246e-9,5.392122367344163e-9
1823,1.7142811563856862e-8,1.9767544639899122e-8,2.6890861597022197e-8,3.430320807889284e-8,2.3999992964444747e-8,2.392203264132085e-8,8.868525612235415e-9,9.871596599540037e-10,1.1339077463009859e-8,5.276574919059351e-9
1824,1.3292982508553396e-8,2.5366551134337613e-8,4.025746041628006e-8,4.5816288908576975e-8,3.668010581437967e-8,2.6814705300460587e-8,1.6993455814361773e-8,2.037972417620304e-9,1.1404362724390187e-8,6.400879254934759e-9
1825,7.704921091046827e-9,1.6588639024654702e-8,3.280377757888842e-8,5.321249094551682e-8,2.947889811542681e-8,2.3209406827095165e-8,1.3415524837653374e-8,6.21413482777763e-9,1.4295700764505258e-8,6.6315369704358245e-9
1826,2.7232678794344384e-8,0,4.3851601875908456e-8,6.253869980443276e-8,3.778919178065098e-8,2.560503747089635e-8,6.91126715915673e-9,3.906721867703313e-9,1.0284158305533081e-8,9.998710435437242e-9
1827,3.620819471738191e-8,0,2.7768645744755285e-8,4.432343440529367e-8,3.1020656735818315e-8,2.5453218332859417e-8,6.5155414068095465e-9,3.2128111539096722e-9,5.519350025097937e-9,7.595493735505713e-9
1828,2.6646355647594315e-8,0,3.369071372488367e-8,2.342544729760436e-8,2.4751428861473015e-8,2.5877514955643366e-8,4.084177656274517e-9,1.3000019043205594e-9,1.1587645022387596e-8,6.730601010676112e-9
1829,2.7138438903606498e-8,3.293484229188185e-8,4.475278637174758e-8,2.7781505000172058e-8,4.1097634384212475e-8,3.3997302385261164e-8,4.194286385378686e-9,4.61494437500385e-9,1.402488150803092e-8,1.1063126550315244e-8
1830,2.4709890893447956e-8,1.8073137336149177e-8,3.84323597057235e-8,4.245497196889045e-8,2.998048031166126e-8,2.5641386340815884e-8,2.0444583038992947e-9,3.4749044447294734e-9,5.388266071924881e-9,8.289019020354721e-9
1831,0,2.13225944343988e-8,4.539235388419182e-8,2.849667607985548e-8,2.4199224753522914e-8,3.6690872147940227e-8,3.04809735016614e-9,2.4803988283931965e-9,8.29254766242577e-9,8.88005471711952e-9
1832,1.3989831273241511e-9,1.99643589329685e-8,2.595485305251334e-8,3.7898027271498873e-8,2.4461768734669818e-8,2.115139298515046e-8,8.695450201571571e-9,4.875416826518071e-9,1.109367445006142e-8,9.124910830948199e-9
