year,MaxLAAPA06_,MaxLAAPA07_,MaxLAAPA08_,MaxLAAPA09_,MaxLAAPA10_,MaxLAAPA11_,MaxLAAPA13_,MaxLAAPA15_,MaxLAAPA17_,MaxLAAPA19_
1697,0,0,0,1248.0355224609375
1698,667.9105224609375,0,0,937.6962890625
1699,1597.104736328125,0,1634.96630859375,2106.649658203125
1700,1292.9466552734375,0,1587.191650390625,2181.400146484375
1701,1734.475341796875,0,1147.9847412109375,2291.702392578125
1702,2424.424072265625,0,2209.884765625,1758.4864501953125
1703,1771.150634765625,0,1952.7728271484375,1262.021484375
1704,1441.1768798828125,0,2255.977783203125,1786.1337890625
1705,1576.193115234375,0,2160.1513671875,2045.1337890625,0,0,1947.8096923828125
1706,1632.402099609375,0,1921.4781494140625,2207.218994140625,0,0,1147.8958740234375
1707,1730.221923828125,0,2359.318603515625,2237.739013671875,0,0,2100.778564453125
1708,1471.1583251953125,0,2152.05322265625,2358.018310546875,0,0,1319.109619140625
1709,2136.49755859375,0,1781.9423828125,2364.30615234375,0,0,1317.046875
1710,1516.2403564453125,0,1654.2305908203125,2299.25537109375,0,0,2050.32275390625
1711,2388.591064453125,0,2019.66357421875,2289.76416015625,0,0,1736.485595703125
1712,1720.1197509765625,0,2031.7664794921875,2218.98388671875,0,1541.8465576171875,1359.4150390625
1713,2257.472412109375,0,2090.422607421875,2397.2412109375,0,1217.0037841796875,2395.240234375
1714,1434.302001953125,0,1373.2518310546875,2058.98779296875,0,976.3787231445312,1543.9560546875
1715,2027.0177001953125,0,1200.51513671875,2458.1630859375,0,1078.533447265625,1385.4749755859375
1716,2080.55615234375,0,1783.7789306640625,2206.198974609375,0,1342.904296875,846.6010131835938
1717,1308.021240234375,0,2036.8558349609375,2250.72607421875,0,1202.649169921875,1268.0560302734375
1718,2147.58935546875,0,1804.1265869140625,2453.1884765625,0,1111.9268798828125,1114.14697265625
1719,1488.3485107421875,0,2262.79345703125,2329.294921875,0,1035.34375,2207.842529296875
1720,1829.7333984375,0,1667.79833984375,2224.407958984375,0,1180.7239990234375,1798.259521484375
1721,1905.3880615234375,0,2130.35400390625,0,0,1003.1851806640625,2059.435791015625,0,718.6695556640625
1722,1143.314453125,0,1924.2154541015625,2304.435546875,0,1142.1007080078125,1795.95458984375,0,1073.9105224609375
1723,1647.8583984375,0,848.8377075195312,2234.1552734375,0,1205.175048828125,2371.211181640625,0,856.1052856445312
1724,1077.4212646484375,0,1265.6015625,2130.900146484375,0,1407.197021484375,906.2211303710938,0,967.7733154296875
1725,2223.785400390625,2339.560302734375,1080.2525634765625,2178.935546875,0,1321.0135498046875,1230.439208984375,0,1180.6973876953125
1726,1583.4488525390625,1806.35888671875,1221.8062744140625,2115.615966796875,0,1269.314208984375,1519.9306640625,0,1163.2347412109375
1727,1778.76513671875,1992.84619140625,2049.10693359375,2360.805419921875,0,1428.780029296875,2480.281005859375,0,993.6748046875
1728,1444.0252685546875,2457.34814453125,2337.87646484375,2229.90478515625,0,1207.019287109375,2335.43408203125,0,1377.814208984375
1729,1360.81396484375,2447.869873046875,2345.667724609375,0,0,1403.28662109375,2317.936279296875,777.08203125,1018.0814208984375
1730,2060.8603515625,2436.5322265625,2403.073974609375,2360.047119140625,0,1459.442626953125,1336.735595703125,579.984130859375,1947.2908935546875
1731,0,2273.4228515625,2313.959228515625,2254.503173828125,0,1280.6314697265625,1182.835693359375,603.1478881835938,1933.1439208984375
1732,2440.302734375,2440.513916015625,2474.37744140625,2303.73291015625,0,1277.1468505859375,2295.342041015625,1157.1773681640625,1304.64990234375
