year,CWTbaAPA06_,CWTbaAPA07_,CWTbaAPA08_,CWTbaAPA09_,CWTbaAPA10_,CWTbaAPA11_,CWTbaAPA13_,CWTbaAPA15_,CWTbaAPA17_,CWTbaAPA19_
1697,0,0,0,1.7883886098861694
1698,2.59321665763855,0,0,2.2539889812469482
1699,2.7108004093170166,0,-9999,2.6461527347564697
1700,2.8507843017578125,0,-9999,2.5468063354492188
1701,2.713261842727661,0,-9999,2.407120943069458
1702,2.768141269683838,0,-9999,2.3933167457580566
1703,2.9889001846313477,0,-9999,3.00065016746521
1704,2.85634183883667,0,-9999,2.7114193439483643
1705,2.8918488025665283,0,-9999,2.683195114135742,0,0,2.529603958129883
1706,2.92116379737854,0,2.3492860794067383,2.6397409439086914,0,0,2.448432207107544
1707,3.242950201034546,0,2.759451150894165,3.2623724937438965,0,0,2.2454893589019775
1708,2.918879747390747,0,2.3039495944976807,2.743983507156372,0,0,2.415496826171875
1709,3.055630683898926,0,2.475067138671875,3.0784120559692383,0,0,2.3643321990966797
1710,2.802107095718384,0,2.9870834350585938,2.9880287647247314,0,0,2.390897035598755
1711,3.200000762939453,0,3.649698495864868,3.468470335006714,0,0,2.279639482498169
1712,2.6155519485473633,0,3.112905263900757,2.8962385654449463,0,3.5250661373138428,2.1350255012512207
1713,2.887503147125244,0,3.2364916801452637,3.180088996887207,0,3.6169357299804688,1.8986799716949463
1714,3.4510815143585205,0,4.280490875244141,3.4589247703552246,0,5.079620361328125,2.7468321323394775
1715,3.1202023029327393,0,3.9870588779449463,3.309598207473755,0,4.189472675323486,2.8153669834136963
1716,2.843538999557495,0,3.1905393600463867,2.902653455734253,0,3.6513960361480713,2.4949700832366943
1717,3.2591772079467773,0,4.122596263885498,3.4694278240203857,0,3.724787473678589,2.501770257949829
1718,2.8599369525909424,0,3.438340663909912,3.192564010620117,0,3.1482467651367188,2.4485485553741455
1719,2.9577064514160156,0,3.068101167678833,3.111927032470703,0,3.0658016204833984,2.678128242492676
1720,3.562671422958374,0,3.830664873123169,3.299666166305542,0,3.2558395862579346,2.9267938137054443
1721,3.051339864730835,0,4.372965335845947,0,0,3.1924707889556885,2.5759782791137695,0,3.7443599700927734
1722,3.3270106315612793,0,4.70901346206665,3.894590377807617,0,3.232666015625,2.8241610527038574,0,2.7464606761932373
1723,3.2178657054901123,0,4.851073265075684,3.601588249206543,0,3.178680896759033,3.554060459136963,0,2.6604816913604736
1724,3.502976417541504,0,3.7245993614196777,3.7309067249298096,0,3.4266610145568848,5.051895618438721,0,2.7901804447174072
1725,3.483485221862793,2.9946539402008057,5.293679714202881,3.5957305431365967,0,3.6407949924468994,2.8672916889190674,0,3.137662172317505
1726,3.5504794120788574,2.8818066120147705,5.009795665740967,3.7017128467559814,0,3.748821258544922,2.9651682376861572,0,3.060744285583496
1727,3.221010208129883,2.8349905014038086,3.1628122329711914,3.3034231662750244,0,3.268136978149414,3.189652919769287,0,3.264277696609497
1728,3.3840036392211914,2.8408212661743164,2.84427809715271,3.3670101165771484,0,3.2414357662200928,3.7110440731048584,0,3.22992205619812
1729,3.6986820697784424,2.8333899974823,3.4299662113189697,0,0,3.496955394744873,3.3000361919403076,2.6945645809173584,3.061877965927124
1730,3.475623846054077,2.802605390548706,4.228649616241455,2.9164373874664307,0,3.5161936283111572,3.0071280002593994,2.4631762504577637,2.709772825241089
1731,0,3.246703863143921,3.200608015060425,3.079406976699829,0,3.0268306732177734,3.4552364349365234,2.5228869915008545,2.727360725402832
1732,4.428333759307861,2.637181043624878,3.2049825191497803,3.0709378719329834,0,3.4347078800201416,3.2160377502441406,2.8804879188537598,3.1348559856414795
1733,4.233765602111816,2.518704652786255,3.067513942718506,2.813201665878296,0,3.3401644229888916,2.8307409286499023,2.961627960205078,3.42799973487854
