year,MRadDistAPA06_,MRadDistAPA07_,MRadDistAPA08_,MRadDistAPA09_,MRadDistAPA10_,MRadDistAPA11_,MRadDistAPA13_,MRadDistAPA15_,MRadDistAPA17_,MRadDistAPA19_
1753,9573.6875,6730.421875,5680.4375,4958.1328125,11680.1171875,2669.8984375,1453.5,731.2734375,13121.265625,4281.2890625
1754,470.4921875,8126.734375,7299.59375,6825.5,12379.5546875,3897.9453125,2066.859375,1091.6640625,14157.2734375,4795.6640625
1755,1909.375,0,8542.203125,8435.9921875,13268.640625,4906.5234375,2716.3359375,1381.1953125,0,5275.6640625
1756,3358.390625,0,1909.0390625,10042.875,0,9663.8515625,3673.0703125,1671.3125,0,5703.8828125
1757,4793.4453125,2674.984375,3141.1875,0,134.4296875,10938.6484375,4333.203125,1985.921875,646.3203125,6208.703125
1758,6217.71875,3968.3203125,4287.671875,1637.25,760.015625,12115.296875,4886.953125,2304.0234375,1474.578125,6643.5703125
1759,7173.1484375,5137.578125,5490.3671875,3224.3984375,1570.65625,7901.3984375,5553.2421875,2581.3671875,2131.78125,6971.03125
1760,8108.7109375,6194.8203125,6406.8515625,4613.1484375,2337.046875,8491.2265625,6105.34375,2833.3203125,2700.0390625,2341.515625
1761,8972.140625,7121.109375,7448.953125,5962.6484375,3027.2421875,9118.84375,6613.296875,3110.453125,3417.9375,2801.5390625
1762,9703.5625,8169.703125,8534.578125,7257.2421875,3792.515625,9706.1796875,7107.4921875,3402.0625,4119.0234375,3193.484375
1763,10467.265625,8989.140625,9465.1875,8741.1640625,4487.515625,14.0390625,7508.4921875,3701.546875,4902.3984375,3491.65625
1764,1774.7578125,9655.1796875,10225.375,9885.984375,5213.0625,563.484375,7963.0078125,4114.5625,5690.9453125,3803.375
1765,2370.890625,10464.875,1364.1640625,5559.296875,5896.15625,1316.859375,8330.796875,4676.3671875,6298.078125,4144.25
1766,2888.3203125,11183.0234375,2122.2421875,6667.953125,6683.1640625,1933.8671875,8755.015625,5161.1640625,6940.40625,4412.265625
1767,3518.109375,11936.7265625,2926.015625,7636.375,7362.0625,2504.2578125,9381.109375,5596.2265625,7659.96875,4651.609375
1768,4135.96875,12757.53125,3801.125,1529.5078125,7971.9921875,3133.4375,9885.1484375,6074.328125,8500.5703125,4902.578125
1769,4841.96875,13167.9375,4444.2265625,2302.4609375,8500.796875,3651.90625,10612.328125,6452.3125,9299.828125,5274.3203125
1770,5545.4453125,13600.125,5152.9140625,3372.140625,8933.8671875,4186.671875,11317.5703125,6913.375,10051.3203125,5635.7734375
1771,6077.625,0,5836.71875,4201.7890625,9277.234375,4676.984375,12265.4375,7298.140625,10700.5234375,5905.515625
1772,6844.3671875,0,6578.1796875,5430.21875,9481.71875,5196.390625,12913.2734375,7765.1953125,11227.5390625,6152.8203125
1773,7338.78125,0,7215.546875,6488.2890625,9803.65625,5671.28125,13709.40625,8169.8046875,11746.90625,6347.9453125
1774,7848.828125,1230.234375,8025.5,7474.9453125,10027.90625,6365.15625,1154.3984375,8628.2578125,12300.4765625,6636.0546875
1775,8362.453125,1913.4921875,8723.6171875,8232.2421875,10303.078125,6837.7734375,1916.25,9100.6171875,1268.8359375,6818.40625
1776,8850.6015625,2386.4921875,9288.953125,9051.21875,522.8125,7412.546875,2665.5859375,9494.2734375,1485.5078125,7053.21875
1777,9454.1484375,3084.1015625,10078.4453125,10036.5859375,1037.3515625,8010.125,3197.75,800.7109375,1845.5703125,7293.5390625
1778,10255.1953125,3711.84375,1095.9140625,10931.9296875,1470.2421875,8671.828125,3811.390625,1186.9453125,2143.8515625,7606.4609375
1779,3494.25,4443.140625,1864.640625,11729.2109375,1797.484375,9189.9765625,4422.984375,1468.8203125,2453.8359375,7806.671875
1780,4153.640625,5246.8984375,2872.0078125,1641.25,2228.96875,10015.8203125,5075.0703125,1705.4765625,2877.1796875,8013.5234375
1781,4761.71875,5840.84375,3609.6796875,2412.59375,2495.625,10800.7578125,5438.9453125,1895.34375,3286.21875,8198.28125
1782,5414.96875,6397.046875,4272.2265625,3102.53125,2813.15625,11513.296875,5746.6015625,2105.6015625,3718.6640625,8448.453125
1783,5985.7421875,1638.5234375,5019.4296875,3834.5703125,3044.8671875,12138.0078125,5993.546875,2270.828125,4193.9453125,8662.40625
1784,6573.1484375,2096.5546875,6015.4765625,4494.5,3177.7265625,12860.53125,6219.421875,2389.125,4741.6484375,8919.890625
1785,7122.234375,2661.78125,6841.828125,5270.4140625,3444.6328125,1100.859375,6437.5078125,2597.171875,5394.8046875,9153.171875
1786,7591.7109375,3044.921875,7514.9765625,5912.1953125,3655.3984375,1732.921875,6573.796875,2717.515625,6115.7890625,9400.8359375
1787,7895.59375,3522.0546875,8037.109375,6508.3359375,3870.8046875,2106.7890625,6692.890625,2892.8125,6804.734375,9571.7734375
1788,8241.75,4075.21875,8764.046875,7147.46875,4114.625,2670.8828125,6812.6171875,3060.1875,7472.078125,9800.7421875
1789,8479.7421875,4501.2734375,9473.7890625,7570.9296875,4328.3046875,3044.9453125,6966.46875,3229.3984375,8147.546875,544.578125
1790,8661.4609375,4765.2421875,9812.0390625,7993.234375,4499.734375,3286.8359375,7053.484375,3313.6953125,8498.9765625,10258.09375
1791,8978.1015625,5071.8359375,10351.265625,8557.2421875,4759.421875,3653.0078125,7304.8515625,3484.4453125,8838.6171875,10443.0390625
1792,9272.5390625,5491.09375,10876.8359375,9194.8046875,5033.3828125,3967.5859375,7560.0703125,3619.5,9201.328125,10782.46875
1793,9548.703125,5867.0390625,11397.90625,1198.8359375,5266.6875,4355.5859375,7864.5390625,3767.3125,9682.75,1352.6875
1794,9841.4296875,6549.4453125,973.453125,1914.6015625,5467.109375,4681.484375,8109.484375,3894.8984375,10046.1484375,1507.390625
1795,10122.1875,7142.7109375,1676.03125,2661.1171875,5672.2734375,4997.8359375,8441.1484375,4032.40625,10364.640625,1744.6875
1796,10488.6015625,7766.3359375,2386.828125,3144.5625,5915.6796875,5293.8828125,8654.8046875,4119.90625,10638.5703125,2012.6484375
1797,10911.9765625,8236.265625,3025.2890625,3811.2734375,6222.6328125,5654.4765625,8959.171875,4225.4375,10902.4921875,2255.90625
1798,11283.6953125,8593.8203125,3612.2578125,4275.1328125,6456.078125,6063.90625,9211.203125,4297.3125,11247.3125,2452.171875
1799,11777.984375,9258.2734375,4623.7890625,5128.0546875,6753.4140625,6476.234375,9455.1484375,4352.5703125,11509.1171875,2681.09375
1800,12175.328125,9771.9453125,5314.765625,5645.609375,6980.609375,6757.4453125,9732.5234375,4442.3984375,11724.8359375,2881.5625
1801,12603.53125,10266.15625,5840.8828125,6158.453125,7181.609375,7207.25,10078.3515625,4543.84375,12108.078125,3090.0546875
1802,13037.8203125,10838.3203125,6496.6640625,6702.625,7385.09375,7559.28125,10347.2265625,4614.3671875,12381.453125,3264.2890625
1803,13434.5859375,11473.140625,7121.4609375,7135.1640625,7562.25,7858.5078125,10566.90625,4669.2578125,12678.6484375,3447.9375
1804,668.3515625,12119,7967.5625,7563.8828125,7786.1015625,8156.125,10825.4296875,4700.0546875,13042.0546875,3656.234375
1805,1106.5078125,1339.328125,8955.125,8240.9296875,8075.9375,8494.125,11143.703125,4791.609375,13308.546875,3863.265625
1806,1484.765625,1603.171875,9527.2265625,8566.2890625,8131.4453125,8648.7421875,11412.484375,4885.953125,666.7890625,3974.6875
1807,1857.53125,2068.59375,10180.734375,9291.28125,8385.5,8991.59375,11596.125,4943.2421875,1078.0078125,4134.5546875
1808,2370.5078125,2593.3515625,1353.765625,10096.1171875,8692.8828125,9458.3359375,11746.09375,5030.609375,1303.1171875,4383.2734375
1809,2849.828125,3060.8828125,2080.1015625,10797.8984375,8922.9453125,9812.140625,12013.765625,5159.3046875,1577.9296875,4610.953125
1810,3280.4296875,3405.8125,2682.6875,11287.9765625,9128.2890625,10071.2734375,12271.4375,5217.1875,1975.6328125,4760.609375
1811,3690.9296875,3752.140625,3226.5234375,11745.046875,9378.109375,10402.125,898.1796875,5324.3671875,2320.546875,4952.453125
1812,4061.4921875,4097.25,3810.109375,12381.1171875,9602.8671875,729.6484375,1275.953125,5393.3046875,2617.265625,5110.9453125
1813,4486.703125,4335.4140625,4406.9375,928.796875,9683.046875,1034.515625,1779.84375,5454.203125,2880.6171875,5250.859375
1814,4884.765625,4720.65625,4923.609375,1628.8359375,9928.21875,1390.7578125,2229.546875,5601.75,3174.0859375,5402.78125
1815,5197.3046875,4966.34375,5384.046875,2223.75,10171.3828125,1847.53125,2787.546875,5721.09375,3487.7109375,5536.046875
1816,5532.078125,5276.0234375,5857.359375,2682.046875,10465.7421875,2216,3181.9140625,5889.8984375,3791.4921875,5670.9375
1817,5783.1796875,5595.875,6278.21875,3292.296875,10760.609375,2666.046875,3469.6015625,6078.3046875,4002.5234375,5808.40625
1818,6139.515625,6096.375,6795.8984375,4000.1640625,11215.3125,3221.7109375,3772.421875,6189.953125,4158.6953125,6025.703125
1819,6547.1328125,6532.421875,7251.7109375,4803.7265625,11711.78125,3660.5234375,4026.140625,6329.421875,4310.7109375,6289.5
1820,6852.53125,6801.453125,7651.265625,5266.9921875,12216.5859375,3972.0859375,4278.96875,6419.7265625,4542.140625,6480.4296875
1821,7183.21875,7004.296875,8140.8515625,5744.65625,12702.21875,4310.7265625,4597.3515625,6531.28125,4808.625,6623.6875
1822,7489.3984375,7314.359375,8620.7734375,6353.1171875,13360.375,4664.078125,4707.1796875,6614.2734375,4940.421875,6765.1015625
1823,7829.3359375,7752.203125,9137.8515625,6922.4296875,1032.125,5088.015625,4919.1328125,6670.4140625,5178.578125,6903.828125
1824,8111.0703125,8253.7265625,9872.484375,7748.1484375,1854.546875,5510.671875,5216.9375,6774.40625,5410.7890625,7058.5
1825,8333.84375,8672.671875,10466.6640625,8692.6328125,2541.546875,5895.1796875,5482.4765625,6954.9453125,5680.15625,7212.453125
1826,8942.3515625,0,11449.5859375,9882.96875,3376.8203125,6577.9296875,5626.28125,7092.640625,5897.3125,7441.984375
1827,1261.1484375,0,1641.640625,2402.8046875,4040.46875,7179.3359375,5764.5234375,7232.3359375,6028.5703125,7641.8046875
1828,1738.515625,0,2377.5859375,2914.65625,4614.7421875,7638.765625,5862.953125,7321.734375,6256.8203125,7813.5390625
1829,2251.046875,1229.96875,3229.734375,3549.28125,5443.796875,8269.484375,5980.1484375,7460.2421875,6542.75,8089.671875
1830,2753.9453125,1794.6171875,3916.296875,4320.7109375,6012.28125,8765.96875,6045.8515625,7570.109375,6673.53125,8290.3515625
1831,0,2467.3828125,4838.109375,5056.9765625,6538.0859375,9339.109375,6158.7265625,7672.4765625,6880.140625,8570.3203125
1832,493.703125,3046.5,5465.7890625,5707.546875,7081.5390625,9726.2890625,6340.0703125,7817.3046875,7124.5859375,8809.921875
1833,1021.0234375,3801.140625,6164.8125,6436.21875,7713.9453125,10151.796875,6458.3515625,7956.046875,7423.09375,9033.8046875
1834,1640.6484375,4255.6953125,6851.171875,7257.5234375,8128.3515625,10619.953125,6506.34375,8049.5,7747.984375,2701.265625
1835,2112,4782.8984375,7470.1328125,7924.734375,8568.1875,11023.515625,6622.9140625,8244.1953125,8161.0390625,2898.296875
1836,2567.6796875,5193.171875,8029.5859375,8599.1015625,8885.3046875,11375.03125,6819.4921875,8397.1328125,8640.96875,9543.6640625
1837,3004.703125,5720.59375,8441.140625,9039.1171875,9089.09375,488.21875,7136.3984375,8583.3125,9006.5703125,9663.3671875
1838,3576.9921875,6165.2421875,8905.484375,9518.1328125,9407.3515625,867.21875,7410.640625,8720.8828125,9314.46875,9812.609375
1839,3994.25,6448.625,9331.5390625,10017.1875,9699.6171875,1084.5,7843.1015625,8968.046875,9549.265625,3423.1640625
1840,4411.890625,6908.2265625,10242.3671875,10739.8671875,10125.15625,1449.703125,8380.5234375,9128.34375,9908.34375,3686.859375
1841,4750.4765625,7307.4375,11042.4375,11082.1484375,10463.4609375,1852.75,8745.1328125,9229.1484375,10170.703125,3910.859375
1842,5138.21875,7727.3046875,1567.71875,11593.8125,10876.7578125,2311.0546875,9083.578125,9361.6171875,10640.6875,4124.0390625
1843,5462.953125,8124.671875,2237.078125,727.3125,11220.078125,2608.609375,9471.15625,9468.4140625,10906.40625,4281.140625
1844,5795.03125,8447.3359375,2699.03125,1227.59375,11542.296875,2909.546875,9877.7890625,9533.328125,11133.28125,4403.1640625
1845,6208.4453125,8730.609375,3629.9921875,2036.9765625,11976.9296875,3328.265625,10205.8671875,9666.28125,11355.7265625,4570.4140625
1846,6647.0234375,9013.65625,4389.828125,2550.0546875,2945.125,3746.7890625,10527.1328125,9765.2265625,11531.1484375,4756.75
1847,7044.6640625,9176.8046875,5129.2109375,3025.25,3310.5546875,4022.6640625,10737.7890625,9900.0703125,11807.3203125,4939.90625
1848,7453.2109375,9305.046875,5738.203125,3399.109375,3690.3828125,4296.0703125,10961.6484375,10034.5390625,12032.4765625,5171.703125
1849,8265.9609375,9396.125,6621.328125,3929.8203125,4224.6484375,4733.7734375,11143.6328125,10223.5,278.03125,5410.1328125
1850,9093.9765625,9554.640625,7487.5390625,4415.59375,4863.7109375,5168.9765625,11235.7890625,10440.96875,441.9140625,5725.7578125
