"","X1966.1990","X1967.1991","X1968.1992","X1969.1993","X1970.1994","X1971.1995","X1972.1996","X1973.1997","X1974.1998","X1975.1999","X1976.2000","X1977.2001","X1978.2002","X1979.2003","X1980.2004","X1981.2005","X1982.2006","X1983.2007","X1984.2008","X1985.2009","X1986.2010","X1987.2011","X1988.2012","X1989.2013","X1990.2014","X1991.2015"
"X3.curr.jun",-0.136855876653773,-0.0835616127273756,-0.0562954292035929,-0.0112375439452838,-0.00494746946061579,-0.111203400409546,-0.100368133531602,-0.110363995230592,-0.126568888022354,-0.0124122276800826,0.0347310327476174,0.155349819978155,0.19510458544019,0.0956895003597273,0.0611039459485627,0.153212752214007,0.0925416304597729,0.241203357102208,0.243034680880684,0.250572331253033,0.265043304472958,0.377221072648048,0.353262591252014,0.29558263893311,0.316690689980642,0.304734359125419
"X3.curr.jul",0.287664558406497,0.298824272650946,0.255494734499036,0.187634015213601,0.176737038954521,0.14527867077517,0.136325930283178,0.122784139480238,0.0672343988414998,0.214877860014504,0.2546903846325,0.380153730362797,0.41134745677626,0.560532354136863,0.589742445542354,0.531748519967318,0.523534760366805,0.522920649030033,0.507746388587108,0.498952689350579,0.476708361792138,0.485486806950669,0.335574639762463,0.342211505324919,0.366141258530791,0.336230940410937
"X3.curr.aug",0.0666017595547978,0.106859099154746,0.106122946680128,0.0933911345269013,0.0906318190488594,-0.00564319967901589,-0.00146264475658457,-0.0329086355430917,-0.0690531770404583,0.0920611991278656,0.146467364359728,0.313459440832149,0.36343189383194,0.429410467631832,0.417755951214996,0.466401597085925,0.427511793553073,0.563090057443943,0.540001859676886,0.542624327298819,0.538541413438175,0.628598658644479,0.501977356255752,0.47238105604645,0.499317811551359,0.466706790819694
"X3.curr.sep",0.186118444311572,0.199666033693927,0.191331457316294,0.16450809364378,0.169004622930645,0.0757611407134392,0.0901495244805726,0.109521872788681,0.0995756841605775,0.342438478128868,0.368580306571203,0.55047631290946,0.568356214062996,0.592353347915988,0.587730939139567,0.57085525802918,0.565271181125491,0.680884382282162,0.649393692303711,0.607829330499827,0.617075664827828,0.601166295521477,0.526707752300146,0.447944672056346,0.486678088597091,0.48069536449574
