"","X1966.1990","X1967.1991","X1968.1992","X1969.1993","X1970.1994","X1971.1995","X1972.1996","X1973.1997","X1974.1998","X1975.1999","X1976.2000","X1977.2001","X1978.2002","X1979.2003","X1980.2004","X1981.2005","X1982.2006","X1983.2007","X1984.2008","X1985.2009","X1986.2010","X1987.2011","X1988.2012","X1989.2013","X1990.2014","X1991.2015","X1992.2016","X1993.2017","X1994.2018","X1995.2019","X1996.2020"
"X3.curr.jun",0.338661595104288,0.385645472464866,0.409978223008644,0.458156862772241,0.497733387958098,0.473047687894963,0.427068820348771,0.415367442049833,0.396500978728659,0.436534509331122,0.364001011572378,0.354977574167063,0.347991731033468,0.411480488176289,0.469390317433697,0.439162309491805,0.451583133976851,0.408378193890264,0.391330780518102,0.4116569883601,0.408137526333175,0.407289056712193,0.520091930710386,0.521313756473214,0.513566296020721,0.49949010872144,0.441728060401582,0.405494513103419,0.343638755069343,0.379154238812927,0.299823486262974
"X3.curr.jul",0.63389548389356,0.666898615336224,0.651825134945836,0.648695890098339,0.657227323750072,0.560235344631438,0.544119378004755,0.622826550518002,0.65113798262841,0.663891139315169,0.627713696448382,0.655829702716981,0.636742641199898,0.641222314114789,0.660366911064527,0.580817708925522,0.609939002541598,0.642360933965584,0.615124085374253,0.62999358120789,0.624329842864456,0.493746042282165,0.505532835087247,0.489312278791719,0.470999357222073,0.524604471075063,0.459316516599145,0.404214849871045,0.38831869762998,0.355498008148352,0.352430067026941
"X3.curr.aug",0.57829803069627,0.621278739132799,0.632947421118686,0.659158968456148,0.677692666843249,0.619969927182613,0.595704054616648,0.636872906333467,0.635946579240305,0.662328816994775,0.591338864229016,0.606111649989773,0.605572058819545,0.644929571897189,0.69854675811578,0.638118774907446,0.650792770556929,0.664140510908275,0.64270528217182,0.656255962679994,0.648133967960456,0.614038580472495,0.673587214484618,0.647971553298275,0.65598587894891,0.689921222650181,0.577685857696102,0.546814275725883,0.497647760795826,0.507248299882288,0.455647314931884
"X3.curr.sep",0.577765989529247,0.633064769406736,0.643787058485005,0.645640699843683,0.700074104975807,0.576918330013964,0.484220197491125,0.51742488146241,0.488666486356,0.500682045902352,0.429158445863319,0.402294430805713,0.385313352579822,0.455615192575923,0.479526293508705,0.364894830670171,0.355416719548833,0.396820703494288,0.385405090462734,0.351918694447621,0.355839862199616,0.275868026511709,0.386401202510023,0.369787782216932,0.383098428684659,0.387899953254871,0.267817584691734,0.21046949015024,0.182267719867914,0.190593991528144,0.130169203496251
