year,DtanKHA_03_,DtanKHA_06_,DtanKHA_09_,DtanKHA_12_,DtanKHA_14_,DtanKHA_15_,DtanKHA_16_,DtanKHA_17_,DtanKHA_19_,DtanKHA_20_
1899,18.67156410217285,19.10154151916504,0,0,23.88633155822754,20.58019256591797,20.55597496032715,18.57044219970703,22.805830001831055,22.115951538085938
1900,17.984031677246094,21.491762161254883,0,0,22.57278060913086,20.479101181030273,17.382184982299805,16.960670471191406,20.652877807617188,20.270092010498047
1901,19.219406127929688,21.791833877563477,0,0,22.282981872558594,19.7032527923584,19.964290618896484,19.273117065429688,22.99290657043457,19.86232566833496
1902,19.861862182617188,23.12279510498047,0,0,23.208757400512695,20.080020904541016,19.62008285522461,19.784793853759766,21.7863826751709,20.577556610107422
1903,20.83924102783203,20.139739990234375,0,0,21.732357025146484,18.13210678100586,17.18381690979004,19.08376121520996,23.984716415405273,19.440284729003906
1904,19.136030197143555,18.97313117980957,0,0,21.42293357849121,15.659429550170898,18.666019439697266,18.43430519104004,23.15855598449707,20.747678756713867
1905,23.68768882751465,21.147268295288086,0,14.249850273132324,22.166711807250977,17.19664192199707,18.240503311157227,19.645248413085938,21.636924743652344,19.58420181274414
1906,22.571420669555664,21.284500122070312,0,17.799169540405273,22.098342895507812,18.54755210876465,20.209856033325195,21.185230255126953,23.143423080444336,19.89302635192871
1907,22.865787506103516,22.605186462402344,0,19.142114639282227,22.756099700927734,19.62871742248535,19.472606658935547,21.272558212280273,24.71609115600586,18.386184692382812
1908,19.319744110107422,20.541257858276367,0,16.028169631958008,23.107412338256836,17.464984893798828,20.212947845458984,18.860641479492188,23.027572631835938,15.247821807861328
1909,19.062984466552734,23.080163955688477,0,20.31740379333496,22.238571166992188,22.034500122070312,20.914520263671875,17.748764038085938,23.07074737548828,16.02737808227539
1910,17.85582733154297,18.664640426635742,0,17.513994216918945,22.814897537231445,17.323129653930664,18.70866584777832,18.283851623535156,22.498416900634766,17.15252113342285
1911,19.625314712524414,19.77971649169922,0,19.868417739868164,23.07419204711914,16.73729133605957,20.298093795776367,18.901891708374023,25.035381317138672,19.55045509338379
1912,22.285179138183594,23.890634536743164,0,23.342823028564453,24.82118034362793,22.037622451782227,21.65088653564453,21.256305694580078,26.025699615478516,22.346403121948242
1913,20.184946060180664,24.072860717773438,0,21.03896141052246,25.199350357055664,22.00042724609375,21.371477127075195,19.46848487854004,26.982816696166992,14.799054145812988
1914,15.897381782531738,20.464902877807617,0,18.35426902770996,26.557079315185547,16.854625701904297,22.61773109436035,17.983293533325195,25.454904556274414,14.940611839294434
1915,17.006620407104492,20.994840621948242,0,21.189661026000977,18.86757469177246,19.583133697509766,22.77484893798828,17.909273147583008,26.237537384033203,16.22894859313965
1916,17.49298095703125,27.62599754333496,0,17.93398666381836,19.459501266479492,16.636558532714844,22.353591918945312,17.851388931274414,24.47667121887207,14.841655731201172
1917,17.347761154174805,28.342082977294922,0,18.67949676513672,20.391189575195312,16.0572452545166,22.68182373046875,17.018892288208008,26.8192195892334,15.084006309509277
1918,18.874103546142578,29.3271484375,0,19.003767013549805,21.213417053222656,18.54526710510254,22.91689109802246,17.73461151123047,25.617290496826172,17.694923400878906
1919,18.292375564575195,28.26882553100586,0,20.79427146911621,20.47456932067871,16.94256591796875,24.78493309020996,18.942594528198242,26.2751522064209,14.681817054748535
1920,18.949369430541992,29.063112258911133,0,17.266868591308594,20.790544509887695,19.12618637084961,24.461078643798828,20.04347801208496,26.54437828063965,16.162654876708984
1921,21.660503387451172,28.422025680541992,0,17.62116813659668,19.999622344970703,16.2756290435791,24.802335739135742,17.766145706176758,26.283676147460938,16.001771926879883
1922,17.776540756225586,26.647369384765625,0,14.464836120605469,19.875532150268555,15.73169994354248,21.997150421142578,18.003875732421875,26.171417236328125,15.178464889526367
1923,18.221555709838867,27.105382919311523,0,16.21712303161621,20.643156051635742,17.91573143005371,23.856420516967773,19.42133331298828,26.452835083007812,18.388463973999023
1924,18.335603713989258,24.448667526245117,0,15.563777923583984,20.200830459594727,18.0908145904541,25.977216720581055,16.665546417236328,25.899898529052734,16.006240844726562
1925,19.905349731445312,27.394805908203125,0,19.64575958251953,21.46186065673828,19.476957321166992,24.902210235595703,19.453861236572266,26.68088150024414,18.98797035217285
1926,19.926471710205078,26.453689575195312,0,17.238008499145508,18.848060607910156,19.425580978393555,23.621950149536133,18.436588287353516,25.6077823638916,15.872960090637207
1927,21.906673431396484,27.43861198425293,0,19.106128692626953,20.73447608947754,22.067411422729492,25.13190269470215,20.45513153076172,25.317338943481445,19.97751808166504
1928,19.220542907714844,24.860435485839844,0,16.75712013244629,19.29757308959961,20.621307373046875,25.722501754760742,19.260089874267578,24.74537467956543,16.07182502746582
1929,21.80668830871582,25.38509178161621,0,18.79505157470703,19.46462059020996,18.999330520629883,24.674877166748047,19.10148811340332,24.502405166625977,15.039448738098145
1930,23.87252426147461,23.852521896362305,0,17.721893310546875,18.99161720275879,19.74077033996582,23.394384384155273,18.369478225708008,22.98878288269043,18.02521324157715
1931,24.51952362060547,26.99984359741211,0,23.498077392578125,20.822223663330078,22.836503982543945,24.088863372802734,19.418306350708008,26.956260681152344,21.717031478881836
1932,0,22.244956970214844,0,17.18147087097168,16.06332015991211,17.496681213378906,20.5003662109375,17.411569595336914,25.36424446105957,18.886972427368164
1933,0,22.75204086303711,0,16.529752731323242,18.74756622314453,0,20.555526733398438,19.24479103088379,24.961868286132812,16.423248291015625
1934,0,21.766170501708984,0,17.372121810913086,18.980058670043945,0,20.718971252441406,17.401891708374023,23.166955947875977,16.94293785095215
1935,0,20.88482666015625,0,19.66899299621582,19.338481903076172,0,19.39620018005371,16.395160675048828,24.0963134765625,14.640143394470215
1936,0,22.405149459838867,0,19.07390785217285,18.90005111694336,20.93694305419922,19.15543556213379,17.062891006469727,21.764127731323242,16.297691345214844
1937,16.475017547607422,23.757898330688477,0,21.12068748474121,16.90298843383789,21.870134353637695,18.649120330810547,19.942773818969727,25.441200256347656,17.840757369995117
1938,20.282817840576172,20.557716369628906,0,17.247743606567383,14.921391487121582,20.703706741333008,18.907983779907227,17.615604400634766,20.65363311767578,17.64856719970703
1939,15.921380043029785,20.73111915588379,0,17.559879302978516,15.57326602935791,20.47508430480957,18.711374282836914,18.456777572631836,20.13140296936035,16.418354034423828
1940,17.283044815063477,20.621925354003906,0,15.713540077209473,19.046506881713867,22.281843185424805,21.346837997436523,18.695281982421875,19.380334854125977,15.778903007507324
1941,14.875725746154785,23.002920150756836,19.378536224365234,15.921147346496582,19.15679168701172,19.793481826782227,18.93507194519043,12.36625862121582,17.026742935180664,16.14979362487793
1942,17.967838287353516,24.235559463500977,18.80575942993164,14.222503662109375,17.882591247558594,21.52915382385254,20.818971633911133,20.269332885742188,14.789860725402832,17.015546798706055
1943,15.488991737365723,26.128063201904297,20.85026741027832,11.953242301940918,19.089502334594727,20.129474639892578,20.476093292236328,19.930702209472656,16.75064468383789,19.202390670776367
1944,17.491056442260742,27.056486129760742,19.49995231628418,14.81796646118164,21.90343475341797,22.016611099243164,20.44426727294922,20.45795249938965,17.53493881225586,19.7014217376709
1945,15.86110782623291,24.636234283447266,20.860631942749023,11.78200912475586,22.028772354125977,20.43716812133789,19.846729278564453,19.968217849731445,17.02180290222168,19.83892059326172
1946,17.59999656677246,23.784521102905273,20.301660537719727,12.97778606414795,19.90137481689453,22.180618286132812,19.368223190307617,20.622394561767578,17.674062728881836,17.8094482421875
1947,19.043163299560547,27.162763595581055,19.823551177978516,13.223859786987305,19.38899040222168,20.29973030090332,15.898053169250488,23.063871383666992,19.96986198425293,20.70184898376465
1948,15.875144958496094,25.10809326171875,22.139192581176758,12.207585334777832,19.416545867919922,18.003875732421875,18.718351364135742,21.643619537353516,16.133886337280273,20.2200984954834
1949,19.23859405517578,26.583650588989258,20.680688858032227,12.564377784729004,19.949756622314453,20.05718231201172,18.390153884887695,22.121931076049805,18.426006317138672,20.006803512573242
1950,16.842981338500977,29.274351119995117,21.868593215942383,13.228785514831543,21.51032829284668,18.69862174987793,20.001482009887695,21.874006271362305,19.13652992248535,21.370908737182617
1951,17.417327880859375,26.609745025634766,23.1556453704834,11.91794204711914,21.293201446533203,18.95111656188965,22.136157989501953,22.227693557739258,18.974943161010742,19.05536651611328
1952,18.489423751831055,26.761598587036133,21.996063232421875,13.227190017700195,23.400558471679688,19.53201675415039,21.450105667114258,23.111745834350586,19.800983428955078,21.18321418762207
1953,14.749300003051758,24.75600814819336,21.959800720214844,9.95047664642334,17.579282760620117,19.327669143676758,18.213232040405273,18.018579483032227,17.92896270751953,19.223886489868164
1954,16.913419723510742,27.243427276611328,20.341068267822266,15.869558334350586,22.139314651489258,20.330841064453125,21.627782821655273,23.200584411621094,19.33405113220215,22.304384231567383
1955,20.913663864135742,30.854482650756836,22.41379737854004,16.785018920898438,23.92726707458496,0,22.479480743408203,22.610763549804688,18.580768585205078,22.605690002441406
1956,18.55594253540039,26.256423950195312,19.04500389099121,10.773857116699219,22.67814064025879,0,20.17708396911621,20.25704002380371,17.009201049804688,20.79727554321289
1957,19.685474395751953,27.077552795410156,20.514638900756836,10.698612213134766,22.535226821899414,0,21.647478103637695,21.068618774414062,16.043071746826172,20.112682342529297
1958,19.870147705078125,27.525476455688477,18.091175079345703,12.131149291992188,22.893695831298828,0,23.65227508544922,20.97223472595215,17.228984832763672,21.788524627685547
1959,19.62647247314453,26.910598754882812,19.815868377685547,11.646207809448242,22.678451538085938,0,21.94902801513672,21.092416763305664,20.232221603393555,19.693937301635742
1960,19.66844940185547,26.354103088378906,19.196884155273438,14.374942779541016,20.695941925048828,0,22.129688262939453,23.27890968322754,22.97321891784668,21.994407653808594
1961,20.030197143554688,24.719379425048828,20.85304832458496,15.324109077453613,21.082984924316406,0,22.301912307739258,23.749109268188477,23.10767364501953,22.59230613708496
1962,19.489669799804688,24.637168884277344,20.090089797973633,14.518560409545898,21.306888580322266,0,22.104740142822266,23.70538330078125,25.242319107055664,21.415071487426758
1963,21.740846633911133,24.56978988647461,18.408172607421875,15.720208168029785,21.535741806030273,0,20.38336181640625,23.0736083984375,22.38020896911621,21.438823699951172
1964,21.259504318237305,26.044782638549805,20.205339431762695,16.681184768676758,22.7957820892334,0,21.94276237487793,22.513362884521484,22.825546264648438,21.142284393310547
1965,22.806991577148438,25.786832809448242,19.684223175048828,18.004199981689453,21.677993774414062,0,21.940649032592773,19.427947998046875,19.67685317993164,20.206981658935547
1966,21.055543899536133,25.830936431884766,20.13067054748535,17.19920539855957,20.049110412597656,0,21.373184204101562,24.009675979614258,20.877803802490234,20.375764846801758
1967,21.29115104675293,27.65166473388672,20.016965866088867,17.186792373657227,21.52016258239746,0,21.33989906311035,23.621726989746094,20.150421142578125,19.767057418823242
1968,21.481678009033203,28.31123161315918,21.307069778442383,19.834060668945312,21.700517654418945,0,22.65717124938965,24.863542556762695,20.74213981628418,21.772356033325195
1969,20.61365509033203,26.562891006469727,19.750064849853516,19.874114990234375,21.19693946838379,0,21.211862564086914,22.777578353881836,19.2407169342041,19.099084854125977
1970,21.0103702545166,28.043603897094727,20.63998031616211,19.266895294189453,19.603994369506836,0,20.87097930908203,22.394596099853516,18.743301391601562,20.02338218688965
1971,23.595638275146484,23.619550704956055,20.61254119873047,17.585628509521484,18.592987060546875,0,20.76272964477539,21.464031219482422,19.58944320678711,20.480209350585938
1972,21.854175567626953,21.136272430419922,21.001434326171875,17.885498046875,23.068796157836914,0,23.89698600769043,24.739328384399414,20.094621658325195,23.170419692993164
1973,23.35331153869629,26.492172241210938,21.88218879699707,20.257259368896484,21.17385482788086,0,22.217411041259766,24.77960777282715,19.482519149780273,21.682220458984375
1974,23.440105438232422,24.846893310546875,22.03236198425293,20.052875518798828,17.920337677001953,0,20.277650833129883,23.283445358276367,19.179304122924805,21.703964233398438
1975,23.951454162597656,28.471654891967773,21.965293884277344,20.46535301208496,23.499595642089844,0,23.877164840698242,26.479585647583008,20.875852584838867,22.692346572875977
1976,20.843412399291992,27.93978500366211,22.68988037109375,19.921585083007812,22.348072052001953,0,24.038415908813477,26.3290958404541,19.508411407470703,21.407550811767578
1977,23.125852584838867,27.419334411621094,23.88707160949707,19.883333206176758,19.462055206298828,0,22.79397964477539,22.075414657592773,21.06718635559082,22.676435470581055
1978,21.614099502563477,26.643474578857422,21.517353057861328,20.044368743896484,21.98749542236328,0,24.25716781616211,22.45414924621582,19.594924926757812,22.358150482177734
1979,20.086042404174805,26.970884323120117,21.218822479248047,19.893421173095703,21.294660568237305,0,23.66008186340332,21.535715103149414,21.16898536682129,21.77074432373047
1980,22.7969970703125,21.693029403686523,21.542951583862305,15.66870403289795,20.257877349853516,0,21.007282257080078,22.430971145629883,19.815847396850586,20.29158592224121
1981,23.084033966064453,28.226402282714844,22.705097198486328,19.58470344543457,21.376243591308594,0,24.52625846862793,23.16265869140625,20.043811798095703,20.450115203857422
1982,22.06637954711914,28.335830688476562,21.671537399291992,20.76329803466797,21.807565689086914,0,25.21296501159668,24.03137969970703,20.00076675415039,19.789827346801758
1983,22.050121307373047,28.69216537475586,21.95435333251953,20.650814056396484,22.471765518188477,0,25.380571365356445,24.00333023071289,20.098094940185547,20.265850067138672
1984,19.76191520690918,27.74561882019043,20.29274559020996,19.97426986694336,21.33286476135254,0,24.758460998535156,20.014116287231445,16.85576629638672,19.884136199951172
1985,25.19270133972168,27.86277961730957,23.585357666015625,22.09548568725586,23.783615112304688,0,26.1735897064209,22.93034553527832,25.136058807373047,23.251670837402344
1986,20.261301040649414,25.958467483520508,20.01620101928711,18.754650115966797,23.45442771911621,0,23.68175506591797,21.011253356933594,19.877439498901367,18.948570251464844
1987,21.98287582397461,24.978849411010742,20.9307918548584,21.340335845947266,20.514768600463867,0,21.024280548095703,22.076519012451172,21.194971084594727,19.92470932006836
1988,22.840717315673828,26.225173950195312,21.811391830444336,22.407779693603516,21.694448471069336,0,23.801929473876953,23.01555824279785,22.244922637939453,20.663028717041016
1989,27.221248626708984,22.991558074951172,23.737499237060547,23.114980697631836,17.409055709838867,0,18.58062171936035,23.327190399169922,24.54774284362793,24.140710830688477
1990,20.785728454589844,25.38441276550293,21.33601188659668,20.502349853515625,21.896350860595703,0,24.28917121887207,20.82970428466797,21.138731002807617,19.166921615600586
1991,21.620704650878906,25.21320343017578,19.653606414794922,20.528444290161133,22.155302047729492,0,22.6037540435791,20.509233474731445,17.885080337524414,19.776817321777344
1992,21.971620559692383,25.834033966064453,20.65329933166504,21.280208587646484,21.878631591796875,0,20.195758819580078,20.591533660888672,17.647418975830078,21.840988159179688
1993,23.88837432861328,27.87381935119629,21.61202049255371,21.982711791992188,21.849458694458008,0,23.181535720825195,22.909093856811523,20.78542709350586,24.941650390625
1994,22.50723648071289,26.469676971435547,20.23477554321289,20.846752166748047,22.808629989624023,0,21.5040225982666,22.53619956970215,19.80612564086914,21.182693481445312
1995,21.916419982910156,26.71493911743164,21.14442253112793,20.7149658203125,22.140689849853516,0,20.183794021606445,20.171669006347656,19.4958438873291,20.383350372314453
1996,21.716630935668945,26.6153621673584,21.794721603393555,21.708145141601562,21.49260139465332,0,22.015392303466797,21.17583465576172,19.86602210998535,20.480838775634766
1997,22.60435676574707,24.924400329589844,19.319154739379883,20.732559204101562,18.80357551574707,0,19.348852157592773,18.120319366455078,17.22409439086914,20.619823455810547
1998,23.291231155395508,27.90610694885254,19.916358947753906,20.688385009765625,21.532264709472656,0,22.40851402282715,20.352663040161133,18.448728561401367,23.33383560180664
1999,24.946327209472656,27.655071258544922,21.955333709716797,22.811445236206055,20.49323844909668,0,20.480134963989258,20.451807022094727,19.825206756591797,23.55326271057129
2000,25.186264038085938,29.995147705078125,23.35951805114746,22.302141189575195,21.443862915039062,0,24.637115478515625,21.644826889038086,20.803773880004883,24.69244384765625
2001,22.373750686645508,30.25086212158203,21.665172576904297,22.28434944152832,21.83329200744629,0,23.46518325805664,19.35169219970703,19.030624389648438,21.084081649780273
2002,22.033994674682617,28.714130401611328,21.555448532104492,22.704513549804688,21.898099899291992,0,24.252567291259766,19.239490509033203,19.60987663269043,21.2095890045166
2003,23.009849548339844,29.03653907775879,21.81134033203125,21.10283660888672,20.862842559814453,0,22.482460021972656,19.774150848388672,19.332679748535156,20.485675811767578
2004,20.801969528198242,26.5488224029541,20.797685623168945,20.324132919311523,21.98975944519043,0,21.248811721801758,20.085662841796875,18.660797119140625,22.67462730407715
2005,24.468114852905273,26.341997146606445,20.773271560668945,19.85796546936035,22.907594680786133,0,21.469026565551758,21.0963134765625,17.99285888671875,22.344030380249023
2006,24.5841007232666,24.861854553222656,20.764554977416992,18.369651794433594,23.040084838867188,0,22.35100746154785,21.244237899780273,19.930952072143555,20.755247116088867
2007,24.504047393798828,25.38837242126465,20.28526496887207,19.531492233276367,20.198028564453125,0,21.455524444580078,20.17418670654297,22.08774757385254,20.361312866210938
2008,23.82521629333496,26.223445892333984,21.255638122558594,18.910335540771484,23.381603240966797,0,25.109041213989258,20.14667510986328,21.65765380859375,22.704883575439453
2009,24.364776611328125,25.516803741455078,20.8398380279541,20.16452407836914,21.879131317138672,0,24.47243309020996,20.870044708251953,19.936384201049805,20.818363189697266
2010,23.872467041015625,26.11179542541504,19.80220603942871,21.88526725769043,22.576618194580078,0,22.146387100219727,21.85825538635254,21.806299209594727,24.184734344482422
2011,24.590211868286133,27.654027938842773,21.649593353271484,22.148069381713867,21.783470153808594,0,20.733366012573242,20.74475860595703,21.193634033203125,25.5151309967041
2012,21.668668746948242,26.418996810913086,19.85795021057129,20.950977325439453,22.188072204589844,0,21.701513290405273,19.835159301757812,19.396726608276367,20.289281845092773
2013,22.45888328552246,25.585325241088867,18.88534164428711,19.51336097717285,23.06635856628418,0,21.91678237915039,20.873899459838867,20.24712371826172,19.944686889648438
2014,23.24396514892578,27.101062774658203,19.674684524536133,20.082399368286133,23.978071212768555,0,23.669296264648438,20.935997009277344,21.253461837768555,20.248371124267578
2015,25.05972671508789,27.124269485473633,21.769697189331055,21.61418914794922,23.46231460571289,16.67563247680664,25.11699676513672,21.980131149291992,21.689682006835938,22.459760665893555
2016,24.37221908569336,25.827390670776367,19.391765594482422,21.32626724243164,21.816064834594727,0,23.127748489379883,20.44999122619629,20.925853729248047,20.00963592529297
2017,25.62978744506836,28.232704162597656,20.780466079711914,19.73763084411621,24.936077117919922,0,23.23595428466797,21.591341018676758,20.64822006225586,21.872516632080078
2018,24.657880783081055,25.88412094116211,19.752328872680664,19.460697174072266,23.927898406982422,0,22.816892623901367,19.979089736938477,20.712026596069336,22.14883041381836
2019,23.87257194519043,26.594470977783203,19.09771728515625,17.311046600341797,22.98639488220215,0,24.097293853759766,18.3375301361084,20.53316307067871,20.914777755737305
2020,26.82775115966797,23.883935928344727,20.983373641967773,19.343257904052734,24.8043270111084,0,23.397579193115234,19.97722625732422,19.746498107910156,23.079265594482422
2021,25.326026916503906,26.070409774780273,18.181005477905273,19.145328521728516,24.713558197021484,0,24.815078735351562,19.734346389770508,23.43431854248047,21.642187118530273
2022,26.2432918548584,25.257801055908203,19.973703384399414,19.183902740478516,25.61473846435547,0,24.5632381439209,21.192913055419922,24.226865768432617,22.052452087402344
2023,0,37.79453659057617,0,0,0,0,0,27.38089942932129
