year,RCTA*KHA_03_,RCTA*KHA_06_,RCTA*KHA_09_,RCTA*KHA_12_,RCTA*KHA_14_,RCTA*KHA_15_,RCTA*KHA_16_,RCTA*KHA_17_,RCTA*KHA_19_,RCTA*KHA_20_
1779,40.69675827026367,33.356163024902344,27.348743438720703,45.49458694458008,41.828433990478516,0,35.50193405151367,0,0,30.465564727783203
1780,44.479530334472656,38.98406982421875,33.08586120605469,46.83561325073242,37.76772689819336,0,40.89035415649414,0,0,34.356597900390625
1781,43.28410339355469,36.90312194824219,32.145938873291016,45.31655502319336,37.81418991088867,0,34.50065612792969,0,0,38.86991882324219
1782,37.10633087158203,34.5172233581543,26.912105560302734,40.994384765625,35.98480224609375,0,34.578773498535156,0,0,36.43709945678711
1783,39.947208404541016,34.18182373046875,32.24494552612305,48.297122955322266,41.09235382080078,0,34.790592193603516,0,0,37.70579528808594
1784,33.80411148071289,35.39049530029297,25.38454818725586,40.78856658935547,40.96074676513672,0,21.706525802612305,0,0,28.4572811126709
1785,26.026687622070312,28.66478729248047,20.10994529724121,44.37755584716797,37.499610900878906,0,28.198095321655273,0,0,28.61731719970703
1786,36.93510055541992,29.17823028564453,23.364084243774414,48.04293441772461,41.56289291381836,0,33.33376693725586,0,0,30.466062545776367
1787,33.607452392578125,30.478252410888672,37.78389358520508,47.40034484863281,39.050025939941406,0,35.76797866821289,0,0,35.422611236572266
1788,33.48338317871094,30.489675521850586,36.60750198364258,44.86947250366211,41.34865951538086,0,35.88294219970703,0,0,38.18436050415039
1789,31.333961486816406,29.517711639404297,32.31638717651367,42.35106658935547,42.497764587402344,0,29.100040435791016,0,0,31.738237380981445
1790,36.03671646118164,31.49567222595215,36.79524230957031,43.407447814941406,0,0,37.745269775390625,0,0,31.076595306396484
1791,32.709197998046875,36.80358123779297,30.406299591064453,36.33395767211914,0,0,30.13991355895996,0,0,25.01271629333496
1792,32.51875305175781,38.54291915893555,30.650930404663086,42.591087341308594,0,0,31.278396606445312,0,41.71944046020508,26.827913284301758
1793,28.185976028442383,42.416748046875,29.783885955810547,42.814208984375,0,0,27.339689254760742,0,44.59189987182617,25.26849937438965
1794,31.6645565032959,39.01532745361328,42.84365463256836,44.69302749633789,13.095921516418457,0,37.30950927734375,0,45.09959411621094,28.010887145996094
1795,32.98193359375,36.34014892578125,42.53230285644531,45.0620002746582,18.902507781982422,0,28.67359161376953,0,43.8519287109375,27.44182586669922
1796,35.68244552612305,38.204986572265625,44.53261947631836,51.564998626708984,5.508370399475098,0,20.937803268432617,0,47.031982421875,27.61959457397461
1797,33.904537200927734,37.072608947753906,44.50709533691406,57.176448822021484,8.19938850402832,0,17.254629135131836,0,46.691219329833984,28.757904052734375
1798,38.91969680786133,43.01007080078125,44.07626724243164,55.92036056518555,3.7396726608276367,0,10.033607482910156,0,43.69282913208008,27.065387725830078
1799,36.75651168823242,39.422218322753906,49.471797943115234,55.96890640258789,8.47877311706543,0,11.990959167480469,0,46.809730529785156,28.045124053955078
1800,35.87346649169922,34.93815231323242,42.8013801574707,50.99614334106445,1.4908246994018555,0,0,0,36.7379264831543,27.32282066345215
1801,31.82231330871582,44.47124099731445,45.66929244995117,52.913963317871094,12.054702758789062,0,0,0,39.992095947265625,24.59132194519043
1802,31.74709701538086,41.50785827636719,45.25757598876953,54.79627227783203,17.166799545288086,0,0,0,45.962852478027344,27.244911193847656
1803,31.101848602294922,39.65885543823242,43.1525993347168,43.77682113647461,34.3132438659668,0,0,0,39.15843200683594,25.74663734436035
1804,26.253551483154297,38.22269058227539,38.723121643066406,48.05413055419922,33.41730499267578,0,0,0,37.28728485107422,20.16990852355957
1805,30.78748321533203,38.204158782958984,42.246280670166016,46.72692108154297,37.89111328125,0,0,0,40.98651885986328,25.497957229614258
1806,26.180862426757812,39.67388153076172,41.75682830810547,45.39877700805664,33.84728240966797,0,0,0,36.82971954345703,21.046382904052734
1807,29.16329574584961,39.349884033203125,25.47783851623535,49.6121940612793,27.53106117248535,0,0,0,43.805206298828125,22.51216697692871
1808,26.054370880126953,38.85179138183594,46.45232391357422,42.54350280761719,27.567155838012695,0,0,0,42.925472259521484,23.47815704345703
1809,30.40829849243164,42.02809524536133,39.615257263183594,54.38902282714844,32.580665588378906,0,0,0,44.775299072265625,25.521944046020508
1810,29.662376403808594,41.99485397338867,44.14344787597656,34.93689727783203,33.39885711669922,0,0,0,32.933807373046875,22.2147159576416
1811,23.719606399536133,33.0721549987793,45.338191986083984,34.40245819091797,31.512475967407227,0,0.254089891910553,0,33.48036193847656,17.18718147277832
1812,40.33222579956055,50.2168083190918,27.06890869140625,34.41633987426758,22.386564254760742,0,8.354558944702148,0,46.570743560791016,24.167095184326172
1813,26.810195922851562,47.03440856933594,34.00723648071289,39.25643539428711,32.27998733520508,0,19.2056941986084,0,43.75778579711914,22.748186111450195
1814,27.51711654663086,41.323089599609375,37.13264846801758,35.04056930541992,25.722742080688477,0,9.89734172821045,0,39.937076568603516,20.732166290283203
1815,29.031797409057617,44.951236724853516,35.511653900146484,39.066349029541016,25.554658889770508,0,12.629111289978027,0,41.34864807128906,22.230161666870117
1816,29.795312881469727,43.762657165527344,38.974998474121094,32.38581085205078,24.06130599975586,0,11.655338287353516,0,38.51435089111328,24.92428207397461
1817,30.462697982788086,48.92931365966797,41.25290298461914,33.110450744628906,33.39407730102539,0,11.820455551147461,0,37.228858947753906,24.275840759277344
1818,24.733734130859375,41.73177719116211,36.21540451049805,44.48307800292969,31.228809356689453,0,9.276945114135742,0,36.75312423706055,17.49052619934082
1819,31.071962356567383,45.810115814208984,35.21751403808594,51.160587310791016,18.923791885375977,0,7.9139204025268555,0,33.61240005493164,25.957902908325195
1820,27.7165470123291,49.248504638671875,42.43560791015625,36.22257995605469,23.664392471313477,0,9.516019821166992,0,36.12684631347656,21.777420043945312
1821,26.029434204101562,42.215576171875,42.132591247558594,46.811241149902344,29.43868637084961,0,17.425643920898438,0,31.315832138061523,20.15449333190918
1822,30.956674575805664,42.65318298339844,38.45640182495117,52.16079330444336,32.101566314697266,0,13.699941635131836,0,32.6959114074707,20.133188247680664
1823,25.397592544555664,36.93601608276367,31.22528648376465,43.89698791503906,9.377129554748535,0,6.538244247436523,0,30.363557815551758,17.872011184692383
1824,30.30262565612793,46.70978546142578,41.81975555419922,37.598915100097656,33.94658279418945,0,4.4909186363220215,0,35.62025451660156,24.81069564819336
1825,39.796268463134766,57.6297721862793,0,33.035335540771484,8.072530746459961,0,14.85564136505127,0,37.6778450012207,26.64133071899414
1826,31.36332130432129,43.20614242553711,39.758628845214844,46.230499267578125,23.91706085205078,0,16.0114688873291,0,33.6369743347168,24.003662109375
1827,29.798728942871094,35.308475494384766,47.505069732666016,44.893798828125,31.46172332763672,0,23.49245834350586,0,39.73122787475586,22.199533462524414
1828,35.756587982177734,26.71904182434082,40.71072006225586,46.9052848815918,26.177532196044922,0,8.759566307067871,0,37.556705474853516,21.252559661865234
1829,42.062828063964844,32.45240020751953,46.092491149902344,50.184486389160156,34.20012283325195,0,8.46463394165039,0,38.67308044433594,23.500905990600586
1830,37.449310302734375,28.600261688232422,30.055389404296875,44.78620147705078,19.94507598876953,0,5.585031032562256,0,30.199247360229492,29.405630111694336
1831,38.202171325683594,31.433921813964844,43.52031326293945,47.25404739379883,23.51332664489746,0,19.58064842224121,0,36.1842155456543,21.3668270111084
