year,CWTtanKHA_03_,CWTtanKHA_06_,CWTtanKHA_09_,CWTtanKHA_12_,CWTtanKHA_14_,CWTtanKHA_15_,CWTtanKHA_16_,CWTtanKHA_17_,CWTtanKHA_19_,CWTtanKHA_20_
1760,2.894174575805664,3.5919687747955322,3.597428798675537,0,3.439729928970337,2.3948259353637695,3.402029275894165,0,0,2.729505777359009
1761,3.6062896251678467,3.9923923015594482,3.535937547683716,3.1341712474823,2.3624703884124756,4.594351768493652,3.7002289295196533,0,0,3.861476421356201
1762,4.243332862854004,4.355372905731201,3.377951145172119,3.505786895751953,3.0281810760498047,4.844229698181152,3.9180331230163574,0,0,4.0380144119262695
1763,4.581892490386963,4.148122310638428,5.40986967086792,3.323552131652832,2.9315783977508545,4.512490749359131,4.113436698913574,0,0,4.605109691619873
1764,3.61124849319458,2.9201650619506836,4.338131427764893,2.394329309463501,2.6338000297546387,3.4573140144348145,3.7311384677886963,0,0,3.914685010910034
1765,4.074190616607666,4.208235740661621,4.710206985473633,3.021824598312378,2.8934624195098877,5.162696838378906,5.2025227546691895,0,0,4.369729042053223
1766,5.339208126068115,4.497063636779785,5.483875751495361,4.887337684631348,3.4481868743896484,4.573671817779541,4.910414218902588,0,0,4.985630035400391
1767,4.439571380615234,4.280640602111816,4.428428649902344,2.647778272628784,3.220247507095337,4.479367733001709,3.921041965484619,0,0,5.185825347900391
1768,4.315314292907715,3.831810235977173,4.472668170928955,2.836866617202759,3.277897357940674,4.376349449157715,3.970207452774048,0,0,4.533871173858643
1769,3.679138422012329,3.4567618370056152,4.192435264587402,2.5430209636688232,2.818131446838379,4.047218322753906,3.9037163257598877,0,0,4.3226141929626465
1770,3.8319389820098877,4.1800665855407715,4.63546895980835,2.81390380859375,3.155860662460327,3.9652864933013916,4.350691795349121,0,0,4.22334098815918
1771,2.7926790714263916,2.5511724948883057,3.09853196144104,2.201078176498413,2.789741039276123,2.5698208808898926,2.3871893882751465,0,0,2.4559102058410645
1772,3.291950225830078,2.893507242202759,3.8050763607025146,2.5694377422332764,2.8790640830993652,2.974301815032959,3.1612889766693115,0,0,3.531054735183716
1773,2.621920347213745,2.3932437896728516,2.888310670852661,1.972616195678711,2.4039313793182373,2.4777097702026367,2.6199285984039307,0,0,2.5147500038146973
1774,4.247075080871582,3.2567031383514404,3.7737066745758057,2.4085772037506104,3.185231924057007,3.5934174060821533,3.7660884857177734,0,0,4.055873870849609
1775,4.760330677032471,3.6167967319488525,4.653586387634277,2.833322048187256,3.2075719833374023,4.457800388336182,4.4139227867126465,0,0,4.914862632751465
1776,3.5401759147644043,3.204688787460327,3.8905625343322754,2.80546236038208,2.917961597442627,3.4481520652770996,3.629255771636963,0,0,4.584132671356201
1777,3.8323004245758057,3.187037229537964,3.7910711765289307,2.973834753036499,3.244292974472046,4.03465461730957,4.143768310546875,0,0,4.618094444274902
1778,4.177318096160889,3.4994208812713623,4.220361709594727,3.0452027320861816,3.6712963581085205,5.106588840484619,4.611089706420898,0,0,5.086686134338379
1779,3.5398731231689453,3.2276649475097656,3.6471478939056396,2.807168483734131,2.993166446685791,3.691704511642456,3.675248384475708,0,0,4.341296672821045
1780,3.0309560298919678,2.6979637145996094,3.0655457973480225,2.49282169342041,2.583904981613159,3.232694625854492,3.2080516815185547,0,0,3.77197527885437
1781,3.427431583404541,3.0526320934295654,3.3441286087036133,2.5939695835113525,2.9295918941497803,3.5158209800720215,3.9718778133392334,0,0,3.5674359798431396
1782,3.9896252155303955,3.579084873199463,4.169734954833984,3.201681613922119,3.5918097496032715,4.0085320472717285,3.841127872467041,0,0,4.070208549499512
1783,2.943190574645996,2.607835054397583,2.9637582302093506,2.2557249069213867,2.6916632652282715,2.6920249462127686,3.2098333835601807,0,0,3.218372344970703
1784,4.78900146484375,3.7954931259155273,4.530377388000488,3.3143115043640137,3.174039602279663,5.069904327392578,4.977006435394287,0,0,4.621053695678711
1785,4.342689037322998,3.400770664215088,4.62635612487793,3.410506248474121,3.3697121143341064,4.873011589050293,4.45599889755249,0,0,5.044365882873535
1786,2.669863224029541,2.7929439544677734,3.330138683319092,2.783543586730957,2.724903106689453,3.17850399017334,3.4710938930511475,0,0,3.228693723678589
1787,3.404392719268799,3.3031129837036133,3.3152658939361572,2.659105062484741,3.108905553817749,4.1686906814575195,3.8988723754882812,0,0,4.043785572052002
1788,3.3561620712280273,3.2306597232818604,3.261441707611084,2.554236888885498,2.7165491580963135,3.9491090774536133,3.766054391860962,0,0,3.6582212448120117
1789,3.972245931625366,3.7638254165649414,3.6803689002990723,3.4401304721832275,3.245417594909668,5.042760372161865,4.755856990814209,0,0,4.518041610717773
1790,3.4875617027282715,3.221778154373169,3.4745497703552246,3.598118782043457,0,4.526291847229004,3.7285587787628174,0,0,4.1156744956970215
1791,3.3528239727020264,3.2739627361297607,3.5708701610565186,3.5399882793426514,0,4.60378885269165,3.795452117919922,0,0,4.318487644195557
1792,3.5308377742767334,2.81612491607666,3.711357831954956,3.1640281677246094,0,4.599036693572998,3.691016912460327,0,2.7689828872680664,4.515171527862549
1793,4.148039817810059,3.459918737411499,4.138869285583496,3.4538044929504395,0,5.726935863494873,4.209514617919922,0,2.857276678085327,4.975626468658447
1794,3.987417697906494,4.012810230255127,4.326935768127441,3.620894432067871,3.9927237033843994,6.214616298675537,3.8766188621520996,0,2.787445545196533,5.299161434173584
1795,3.4406790733337402,3.1687910556793213,3.7354660034179688,3.021879196166992,2.9893410205841064,3.1413073539733887,3.1822762489318848,0,2.6114978790283203,3.759430170059204
1796,3.3483872413635254,3.084354877471924,3.9384589195251465,3.140833616256714,3.4456896781921387,4.462628364562988,3.6179988384246826,0,2.535672903060913,4.2216796875
1797,3.2767696380615234,2.867466688156128,3.4481029510498047,2.5905349254608154,3.5660784244537354,4.333471298217773,3.157837152481079,0,2.64487624168396,3.845951557159424
1798,2.7920029163360596,2.3961081504821777,3.1362435817718506,2.477207899093628,3.3026623725891113,2.950127601623535,3.7401347160339355,0,2.5840752124786377,3.6623523235321045
1799,2.9342949390411377,2.659219264984131,3.1333773136138916,2.4688851833343506,3.565824270248413,3.529548168182373,3.2912328243255615,0,2.5150985717773438,3.8585753440856934
1800,2.8740999698638916,3.442251682281494,3.379145622253418,2.5972442626953125,-999,3.3064191341400146,-999,0,2.9694840908050537,4.0804595947265625
1801,3.21793532371521,2.8271560668945312,3.2506885528564453,2.4843642711639404,3.4482669830322266,3.9140372276306152,-999,0,2.7854361534118652,4.169242858886719
1802,3.2019670009613037,2.9191884994506836,3.4818100929260254,2.4987845420837402,3.535330057144165,3.756347894668579,-999,0,2.718937873840332,3.953153133392334
1803,3.516582489013672,3.4771740436553955,2.921943187713623,2.9406402111053467,3.165968418121338,4.820396423339844,-999,0,2.9046919345855713,4.532344341278076
1804,4.462594032287598,3.765599012374878,3.979891538619995,2.929630994796753,3.6799204349517822,5.279935359954834,-999,0,3.0543010234832764,5.108946800231934
