year,CTAKHA_03_,CTAKHA_06_,CTAKHA_09_,CTAKHA_12_,CTAKHA_14_,CTAKHA_15_,CTAKHA_16_,CTAKHA_17_,CTAKHA_19_,CTAKHA_20_
1790,0.8699036240577698,0.4065277576446533,0.42437317967414856,0.9208039045333862,0,0.6508074998855591,0.9862269163131714,0,0,0.4186820089817047
1791,0.2942250370979309,0.27365240454673767,0.30542805790901184,0.4787581264972687,0,0.2666337192058563,0.6325375437736511,0,0,0.19228006899356842
1792,0.38764894008636475,0.26640868186950684,0.36287227272987366,0.6167392730712891,0,0.3149050772190094,0.6494837403297424,0,0.47884976863861084,0.1803680658340454
1793,0.5263723134994507,0.6459940671920776,0.5817287564277649,0.9482699036598206,0,0.4912882149219513,0.7261843681335449,0,0.7860409021377563,0.2544035315513611
1794,1.1594772338867188,0.8488832116127014,1.1238389015197754,1.5061190128326416,0.0595405139029026,0.7311554551124573,0.8394449949264526,0,0.8809432983398438,0.5248975157737732
1795,0.5622462034225464,0.4817994236946106,0.617114245891571,0.7208341956138611,0.06278680264949799,0.17066344618797302,0.3597995340824127,0,0.38167712092399597,0.1896037608385086
1796,0.7007484436035156,0.4349284768104553,0.7580674290657043,1.2882050275802612,0.042566847056150436,0.5075895190238953,0.2794068455696106,0,0.6765881180763245,0.24284282326698303
1797,0.5865690112113953,0.4324692487716675,0.6020635962486267,1.3149619102478027,0.056399520486593246,0.3932977318763733,0.16227750480175018,0,0.577650785446167,0.2878066301345825
1798,0.2254071980714798,0.20686011016368866,0.259330153465271,0.817737340927124,0.013657747767865658,0.08433660119771957,0.019350003451108932,0,0.21065610647201538,0.11746809631586075
1799,0.3321587145328522,0.3738519251346588,0.47581183910369873,0.787774384021759,0.05148938298225403,0.2333047091960907,0.022391555830836296,0,0.27624887228012085,0.22881373763084412
1800,0.15127936005592346,0.3048018217086792,0.2589413821697235,0.5581614375114441,0.0036908776964992285,0.0805957242846489,0,0,0.14831006526947021,0.1591039001941681
1801,0.43863505125045776,0.7214052677154541,0.5899159908294678,0.9510557055473328,0.1542636603116989,0.3619362413883209,0,0,0.30130112171173096,0.24524754285812378
1802,0.525231659412384,0.6063896417617798,0.8528481721878052,0.9989081025123596,0.11441336572170258,0.39924120903015137,0,0,0.6622653007507324,0.3373662829399109
1803,0.5830548405647278,0.682722270488739,0.41274991631507874,0.645433247089386,0.21958623826503754,0.4717177450656891,0,0,0.4922170042991638,0.2573131322860718
1804,0.36283501982688904,0.4912120997905731,0.40101557970046997,0.6060065627098083,0.12880839407444,0.3307349979877472,0,0,0.2948528528213501,0.22321699559688568
1805,0.681748628616333,0.5321834087371826,0.6990864276885986,0.9613875150680542,0.2524833381175995,0.003263417398557067,0,0,0.4266967177391052,0.35776370763778687
1806,0.9639800190925598,0.6757671236991882,0.859942615032196,1.051630973815918,0.34847065806388855,0.4458265006542206,0,0,0.48601698875427246,0.3382798135280609
1807,0.21790467202663422,0.10775624215602875,0.059574227780103683,0.377657949924469,0.133591890335083,0.003589199623093009,0,0,0.25169768929481506,0.10794021934270859
1808,0.3389720916748047,0.47840848565101624,0.7260776162147522,0.6532524228096008,0.22001433372497559,0.526037335395813,0,0,0.6378501653671265,0.22432702779769897
1809,0.3677268326282501,0.4770556688308716,0.391133189201355,0.6262919902801514,0.26827043294906616,0.0014478251105174422,0,0,0.4950830638408661,0.20446547865867615
1810,0.2320936769247055,0.2675231695175171,0.27965018153190613,0.3062131106853485,0.20654170215129852,0.08153791725635529,0,0,0.3175070881843567,0.11784157156944275
1811,0.178776353597641,0.2861330211162567,0.19769376516342163,0.4409365653991699,0.12419674545526505,0.4702053368091583,0.0002694617724046111,0,0.26178446412086487,0.09713699668645859
1812,0.056582652032375336,0.08524897694587708,0.047574233263731,0.4815552830696106,0.030682485550642014,0.0011248593218624592,0.03506002575159073,0,0.12215859442949295,0.039708469063043594
1813,0.13346758484840393,0.20668558776378632,0.06602076441049576,0.5830177664756775,0.0677097737789154,0.3458390533924103,0.13801336288452148,0,0.21430090069770813,0.06606075167655945
1814,0.21869826316833496,0.27347567677497864,0.19340288639068604,0.6698252558708191,0.10464601218700409,0.3410260081291199,0.11160232126712799,0,0.22471587359905243,0.10092053562402725
1815,0.1426224261522293,0.19276100397109985,0.10881664603948593,0.5028887987136841,0.0805174857378006,0.15706142783164978,0.0932500809431076,0,0.09620492905378342,0.11820036172866821
1816,0.18229788541793823,0.3215789198875427,0.15010033547878265,0.5112260580062866,0.07521050423383713,0.29682332277297974,0.11440567672252655,0,0.25685805082321167,0.18234243988990784
1817,0.2683652639389038,0.49403780698776245,0.27294260263442993,0.7050938010215759,0.14620551466941833,0.14034409821033478,0.12300325930118561,0,0.5210257172584534,0.173598974943161
1818,0.40300101041793823,0.4776226878166199,0.28670749068260193,0.6920940279960632,0.09001202881336212,0.12199137359857559,0.11541790515184402,0,0.7728838324546814,0.1346418559551239
1819,0.23132039606571198,0.3688426613807678,0.1832006871700287,0.6503146290779114,0.012107403948903084,0.1365799754858017,0.05532147362828255,0,0.18062244355678558,0.052849236875772476
1820,0.1912308633327484,0.2960979640483856,0.16947320103645325,0.24383234977722168,0.023541662842035294,0.02111925184726715,0.06656301766633987,0,0.1614043414592743,0.09726206958293915
1821,0.3240513205528259,0.48232609033584595,0.41084757447242737,0.691704511642456,0.11699997633695602,0.259161114692688,0.2558000683784485,0,0.4019080400466919,0.13364654779434204
1822,0.5300189852714539,0.5932919383049011,0.31255072355270386,0.7314319610595703,0.10985668003559113,0.15699276328086853,0.19970731437206268,0,0.5322350263595581,0.1925017535686493
1823,0.15687480568885803,0.32824164628982544,0.13105906546115875,0.3491285443305969,0.011042757891118526,0.029501428827643394,0.03986929729580879,0,0.31170815229415894,0.09256044775247574
1824,0.25146162509918213,0.3685776889324188,0.2436821162700653,0.28717055916786194,0.054488904774188995,0.012447033077478409,0.025373680517077446,0,0.406054824590683,0.17884789407253265
1825,0.03569896146655083,0.08664505928754807,0,0.182453453540802,0.0033687662798911333,0.004484555684030056,0.008640880696475506,0,0.09038044512271881,0.014041691087186337
1826,0.15971462428569794,0.3254126310348511,0.13968537747859955,0.24530726671218872,0.03360583260655403,0.032857608050107956,0.06447679549455643,0,0.23215781152248383,0.12090755254030228
1827,0.3026939928531647,0.27713724970817566,0.2519931495189667,0.20988476276397705,0.08616699278354645,0.03608255460858345,0.13877052068710327,0,0.16903863847255707,0.12494154274463654
1828,0.7088870406150818,0.39493340253829956,0.43184760212898254,0.4982544779777527,0.14898087084293365,0.1625044196844101,0.0926038846373558,0,0.5991775393486023,0.22554698586463928
1829,0.6061227321624756,0.37218376994132996,0.29564881324768066,0.39803171157836914,0.09907561540603638,0.14675748348236084,0.06426452100276947,0,0.441729873418808,0.15050338208675385
1830,0.26733702421188354,0.05359503999352455,0.038849838078022,0.08313337713479996,0.031386952847242355,0.0008079675026237965,0.007033052388578653,0,0.1383029818534851,0.09918021410703659
1831,0.5416628122329712,0.29439425468444824,0.2318829894065857,0.45706021785736084,0.12378602474927902,0.06328762322664261,0.0007417223532684147,0,0.4421498775482178,0.17889168858528137
1832,0.4161316454410553,0.241373673081398,0.21224936842918396,0.3911944627761841,0.08583826571702957,0.1884077787399292,0.0006031024386174977,0,0.28937190771102905,0.15316660702228546
1833,0.1382891833782196,0.168670192360878,0.01693897880613804,0.1883842945098877,0.03435508906841278,0,0,0,0.15804842114448547,0.08927110582590103
1834,0.40050119161605835,0.3121701776981354,0.3953854739665985,0.47915104031562805,0.19539840519428253,0.03409130871295929,0,0.0051515670493245125,0.5586971044540405,0.2149704247713089
1835,0.45983368158340454,0.4943574368953705,0.6827320456504822,0.519098699092865,0.29462483525276184,0.09914910048246384,0.001053816988132894,0.05149004980921745,0.9018558859825134,0.30237120389938354
1836,0.30069586634635925,0.221674844622612,0.42722269892692566,0.483145534992218,0.11447978019714355,0.09032263606786728,0,0.0719602108001709,0.5233904123306274,0.11131466925144196
1837,0.19178637862205505,0.12774963676929474,0.10711511969566345,0.28439250588417053,0.0476386584341526,0.02513844147324562,0.0009151939302682877,0.04388345777988434,0.18425852060317993,0.05299827829003334
1838,0.20350821316242218,0.15123695135116577,0.19905513525009155,0.19104062020778656,0.09687146544456482,0.041916102170944214,0.0006804719450883567,0.09437607228755951,0.27838775515556335,0.13484571874141693
1839,0.27866190671920776,0.16371510922908783,0.25500941276550293,0.33141979575157166,0.10651576519012451,0.0220286026597023,0.000604829634539783,0.19827470183372498,0.3814934194087982,0.13386529684066772
1840,0.3143330514431,0.28143760561943054,0.32671698927879333,0.2722697854042053,0.1259380578994751,0.06537920236587524,0.0009671060834079981,0.1340833455324173,0.5927602052688599,0.1608646810054779
1841,0.27453356981277466,0.1261025369167328,0.38157567381858826,0.35460400581359863,0.15055015683174133,0.041646797209978104,0.0021093362011015415,0.0913534015417099,0,0.18767492473125458
1842,0.6035767793655396,0.14541040360927582,0.5106691718101501,0.5335172414779663,0.1904478520154953,0.07401096820831299,0.0015182991046458483,0.20222942531108856,0,0.2622958719730377
1843,0.5856315493583679,0.17902123928070068,0.171848863363266,0.42626872658729553,0.12159640341997147,0,0,0.36955127120018005,0,0.2683679461479187
1844,0.2331824004650116,0.15405628085136414,0.23227337002754211,0.24927781522274017,0.1440393328666687,0,0.08689343929290771,0.34354737401008606,0,0.1480826437473297
1845,0.2699646055698395,0.18772122263908386,0.2943171560764313,0.27889764308929443,0.16215336322784424,0,0.0875401571393013,0.32396137714385986,0,0.14798134565353394
1846,0.28895583748817444,0.19266845285892487,0.374579519033432,0.3406824469566345,0.16426271200180054,0,0.11971720308065414,0.35848212242126465,0,0.17963232100009918
1847,0.3124765455722809,0.1340557485818863,0.12375831604003906,0.26785290241241455,0.08276244252920151,0,0.039778582751750946,0.31603482365608215,0,0.2257029265165329
1848,0.23974451422691345,0.2566189467906952,0.15311262011528015,0.33659666776657104,0.10499764233827591,0,0.07050833106040955,0.48127099871635437,0,0.1731880158185959
1849,0.15477392077445984,0.10716118663549423,0.0012991937110200524,0.35910409688949585,0.029698392376303673,0.06930065155029297,0.014926480129361153,0.3559962213039398,0,0.06619518995285034
1850,0.3411909341812134,0.33368295431137085,0.34848910570144653,0.6340185403823853,0.15840865671634674,0.3131656348705292,0.23460127413272858,0.4703618884086609,0,0.11219116300344467
1851,0.20989087224006653,0.17216134071350098,0.22698044776916504,0.5687648057937622,0.07670678198337555,0.09093181788921356,0.0908292606472969,0.25660285353660583,0,0.09896647185087204
1852,0.36327001452445984,0.3465012013912201,0.5672218203544617,0.7858896851539612,0.34484225511550903,0.37668678164482117,0.3052731454372406,0.6165298223495483,0,0.2454732060432434
1853,0.24978777766227722,0.21311689913272858,0.2030588537454605,0.3798128366470337,0.246795192360878,0.1995611935853958,0.18700535595417023,0.6943042874336243,0,0.10094181448221207
1854,0.5680704116821289,0.2829686999320984,0.2407372146844864,0.7311877608299255,0.6115424633026123,0.1774706393480301,0.19305025041103363,1.679707646369934,0.0029406442772597075,0.17626459896564484
1855,1.041622281074524,0.26422619819641113,0.3265332877635956,0.5544009208679199,0.478915810585022,0.24544291198253632,0.22734102606773376,1.2086328268051147,0.03440983220934868,0.1308288276195526
1856,0.4789312183856964,0.19353778660297394,0.16568121314048767,0.5083962082862854,0.38894274830818176,0.21405458450317383,0.31767186522483826,1.0729528665542603,0.07440605759620667,0.14082176983356476
1857,1.0138945579528809,0.24573566019535065,0.3484996557235718,1.270477533340454,0.6219956278800964,0.28877314925193787,0.4154123365879059,1.1555672883987427,0,0.1687268614768982
1858,0.43962088227272034,0.20026841759681702,0.389817476272583,1.1663455963134766,0.3015156686306,0.19892682135105133,0.3954896926879883,0.8615162372589111,0.20466436445713043,0.14906953275203705
1859,0.29174962639808655,0.2506602108478546,0.29394036531448364,0.6400641202926636,0.43121275305747986,0.1260679066181183,0.3589653968811035,0.6513578295707703,0.5501148104667664,0.09875878691673279
1860,0.5425024628639221,0.3023165762424469,0.43780890107154846,1.2746151685714722,0.47112590074539185,0.24237021803855896,0.33519089221954346,1.1204493045806885,1.2820972204208374,0.18086573481559753
1861,0.7596614956855774,0.3231468200683594,0.44775959849357605,1.1570693254470825,0.42035484313964844,0.21631671488285065,0.3980618715286255,1.2756860256195068,0.8620104789733887,0.13533031940460205
1862,0.5459493398666382,0.3583272397518158,0.36597341299057007,1.1141202449798584,0.43827536702156067,0.1543990969657898,0.4915306270122528,1.2140207290649414,0.8165139555931091,0.09950592368841171
1863,0.259371817111969,0.2026858627796173,0.3378203213214874,0.9185746908187866,0.38276833295822144,0.12009961903095245,0.4148085415363312,1.0916194915771484,0.7853518128395081,0.05028550699353218
1864,0.4508638083934784,0.3372204005718231,0.4894687533378601,1.234201431274414,0.6560337543487549,0.16941648721694946,0,1.0593419075012207,0.9336118102073669,0.05556932091712952
1865,0.8068586587905884,0.30016833543777466,0.46865901350975037,1.2337623834609985,0.7086849808692932,0.17999936640262604,0.35484209656715393,1.2795807123184204,0.8887339234352112,0.19376841187477112
1866,0.25665563344955444,0.12328291684389114,0.11600228399038315,0.5836833119392395,0.16396452486515045,0.08100470155477524,0.1891038417816162,0.4279078245162964,0.1909000724554062,0.14150628447532654
1867,0.3408558964729309,0.0970788523554802,0.15658970177173615,0.6696434617042542,0.25942161679267883,0.17542821168899536,0.28627434372901917,0.6062042713165283,0.26572147011756897,0.08151167631149292
1868,0.9713521003723145,0.28213807940483093,0.5505675673484802,1.229038119316101,0.6124811172485352,0.3394899070262909,0.7751551866531372,1.0877525806427002,0.8071372509002686,0.3157281279563904
1869,0.3403710126876831,0.1391204595565796,0.0006975129945203662,0.47511374950408936,0.10443991422653198,0,0.1958712339401245,0.4085427522659302,0.1062278002500534,0.08044089376926422
1870,0.5327421426773071,0.17271806299686432,0.21415691077709198,0.2529652416706085,0.11538952589035034,0.44074931740760803,0.3046210706233978,0.3734032213687897,0.24040453135967255,0.08613932877779007
1871,0.9523037672042847,0.22065842151641846,0.23458358645439148,0.7919408082962036,0.21314182877540588,0.3451176881790161,0.4029488265514374,0.6786945462226868,0.4293496012687683,0.14436966180801392
1872,1.0218117237091064,0.36281704902648926,0.2634797692298889,0.8930208086967468,0.2669757902622223,0.4692586064338684,0.6018995046615601,1.2058442831039429,0.4831162095069885,0.23305265605449677
1873,0.27362048625946045,0.18784327805042267,0.14156411588191986,0.5559931993484497,0.12029343098402023,0.18611586093902588,0.19813309609889984,0.6224533915519714,0.1708972156047821,0.09195022284984589
1874,0.2619917094707489,0.155331090092659,0.002414505463093519,0.4994484782218933,0.03603481873869896,0.17166100442409515,0.2596118450164795,0.5103440880775452,0.13764983415603638,0.11074144393205643
1875,0.6906415224075317,0.17362771928310394,0.28878241777420044,0.84425950050354,0.09717799723148346,0.3581288456916809,0.40611186623573303,0.701826274394989,0.37388017773628235,0.19396181404590607
1876,0.45992186665534973,0.18033777177333832,0.10713692009449005,0.5532165169715881,0.1190994381904602,0.23708361387252808,0.25736361742019653,0.6602521538734436,0.24778348207473755,0.15034841001033783
1877,0.9319887161254883,0.205864816904068,0.2830573618412018,1.1128184795379639,0.3427453339099884,0.42262595891952515,0.5694926977157593,1.3313374519348145,0.5562613010406494,0.3079700767993927
1878,0.03320692479610443,0.17023847997188568,0.2353833168745041,0.8145700693130493,0.3351820409297943,0.5991949439048767,0.6607252359390259,1.458594799041748,0.732212483882904,0.37140652537345886
1879,0.3740870952606201,0.36392390727996826,0.19163039326667786,1.0798360109329224,0.37650004029273987,0.5948553681373596,0.6269398331642151,1.3805968761444092,0.6254626512527466,0.3526560962200165
1880,0.43078652024269104,0.20932185649871826,0.13359703123569489,1.3909612894058228,0.26249179244041443,0.7434092164039612,0.6853761076927185,1.2997426986694336,0.5844035148620605,0.2700195610523224
