year,CWTpiKHA_03_,CWTpiKHA_06_,CWTpiKHA_09_,CWTpiKHA_12_,CWTpiKHA_14_,CWTpiKHA_15_,CWTpiKHA_16_,CWTpiKHA_17_,CWTpiKHA_19_,CWTpiKHA_20_
1890,4.892332553863525,3.2816171646118164,0,0,3.554108142852783,4.278947830200195,4.2414960861206055,3.149895668029785,3.7891159057617188,4.7460784912109375
1891,5.202636241912842,4.019585132598877,0,0,4.034358501434326,4.540355682373047,4.320994853973389,3.142146587371826,3.7896060943603516,5.565347194671631
1892,5.937361717224121,4.7285003662109375,0,0,4.812359809875488,5.386960029602051,4.966863632202148,3.8582406044006348,-999,5.78843355178833
1893,4.97338342666626,4.022168159484863,0,0,3.767364501953125,4.806136608123779,4.77031946182251,3.7810702323913574,4.389601707458496,4.893189907073975
1894,6.022658348083496,4.989081382751465,0,0,3.941765546798706,5.192986965179443,4.864597797393799,4.250121593475342,3.7275125980377197,5.404993534088135
1895,4.547616958618164,4.54630708694458,0,0,3.597740888595581,3.0528767108917236,4.1513848304748535,3.6175618171691895,4.556891918182373,5.107703685760498
1896,5.829983234405518,4.777381420135498,0,0,3.9731435775756836,4.771130084991455,4.607738494873047,4.1801838874816895,4.157286643981934,5.104748249053955
1897,6.701045989990234,5.127903461456299,0,0,4.268059253692627,5.306822776794434,3.752650260925293,4.38799524307251,3.8906211853027344,5.951467990875244
1898,4.486228942871094,3.690556287765503,0,0,3.4471027851104736,3.972062349319458,3.7111096382141113,3.8015196323394775,3.661576271057129,3.6424643993377686
1899,4.602470397949219,4.045404434204102,0,0,3.462533712387085,2.993422031402588,3.252253770828247,3.2619166374206543,3.3114657402038574,3.2984533309936523
1900,5.1810479164123535,3.39284086227417,0,0,3.846564531326294,3.557521343231201,3.9065444469451904,3.3321733474731445,3.2102503776550293,3.903917074203491
1901,4.754896640777588,3.683032989501953,0,0,3.6249125003814697,4.365081310272217,3.3504574298858643,3.30908203125,3.0835373401641846,4.327728271484375
1902,3.8298232555389404,3.2450010776519775,0,0,3.404808759689331,4.575153350830078,3.027205228805542,3.218801259994507,3.151426315307617,3.73016357421875
1903,3.9938297271728516,3.7667675018310547,0,0,3.66050124168396,4.6680588722229,3.6163136959075928,3.679215431213379,3.364856481552124,3.8669636249542236
1904,4.542571544647217,4.262629508972168,0,0,3.613936424255371,5.561802864074707,3.3733253479003906,3.7124454975128174,3.6686744689941406,3.4393303394317627
1905,3.9368984699249268,3.3968169689178467,0,5.215628147125244,3.618401050567627,4.48226261138916,3.2397823333740234,3.3693342208862305,3.6325833797454834,3.5810821056365967
1906,3.869870662689209,3.3066325187683105,0,3.636554479598999,3.6885361671447754,3.965358257293701,2.9097232818603516,3.1261420249938965,3.3558688163757324,3.7709906101226807
1907,4.209834098815918,3.4658803939819336,0,3.5743260383605957,3.575361490249634,4.015546798706055,2.8728067874908447,3.319960117340088,3.3546104431152344,3.9900624752044678
1908,4.874345779418945,4.564641952514648,0,4.567337512969971,3.8041951656341553,5.128087520599365,2.920961618423462,3.862074613571167,3.5946083068847656,5.155136585235596
1909,4.2274603843688965,2.781057357788086,0,3.2319130897521973,3.768176555633545,3.166335344314575,2.642284393310547,4.413009166717529,3.196775197982788,5.243688583374023
1910,5.213068962097168,4.895359516143799,0,3.571549654006958,4.134485244750977,5.603333473205566,3.9300038814544678,4.682745456695557,3.9939873218536377,5.005069732666016
1911,4.443661212921143,4.350097179412842,0,3.381051778793335,3.4486353397369385,5.759451389312744,2.915428400039673,4.500693321228027,3.1663970947265625,3.8109772205352783
1912,2.786560297012329,2.280977487564087,0,2.1016182899475098,2.680529832839966,2.3548405170440674,2.2389719486236572,3.245335817337036,2.7964165210723877,3.031435489654541
1913,3.6682004928588867,2.937120199203491,0,2.4358723163604736,3.342531442642212,3.367297649383545,2.840197801589966,3.244468927383423,3.3624706268310547,5.829530239105225
1914,5.606770038604736,4.583232879638672,0,3.627100706100464,3.5706372261047363,5.72870397567749,3.076197385787964,4.09118127822876,3.286738395690918,5.802343845367432
1915,5.15054988861084,4.441838264465332,0,2.5767831802368164,4.839541435241699,4.014018535614014,2.642198085784912,4.600852966308594,3.3463592529296875,5.147592544555664
1916,4.704967975616455,3.9195592403411865,0,4.139781951904297,3.770599603652954,5.28747034072876,2.7866051197052,4.84524393081665,3.406540632247925,5.515378952026367
1917,5.2662529945373535,4.3558430671691895,0,4.148197174072266,4.1406569480896,5.940151691436768,2.629260540008545,5.074329376220703,3.629512310028076,5.6494574546813965
1918,4.748959541320801,4.184281826019287,0,4.340367794036865,3.471031904220581,4.834132671356201,3.5224387645721436,4.735674858093262,3.656153678894043,4.753143787384033
1919,5.140768527984619,3.886110305786133,0,3.9009170532226562,4.016941070556641,5.2350687980651855,3.013678789138794,4.448686122894287,3.0791027545928955,5.534887313842773
1920,5.096904277801514,4.054986000061035,0,5.29923152923584,3.846905469894409,4.755927085876465,2.970301866531372,4.726837158203125,3.1284170150756836,5.189409255981445
1921,4.366909027099609,3.979592800140381,0,4.406558990478516,4.134532928466797,5.6232500076293945,3.294542074203491,4.786773681640625,3.2489068508148193,4.52781343460083
1922,5.780124187469482,4.430931568145752,0,5.349635601043701,4.52836799621582,5.588640213012695,3.083977222442627,5.464547157287598,3.323171854019165,5.5143208503723145
1923,5.047225475311279,4.371291637420654,0,4.723836898803711,4.053651332855225,4.8062615394592285,2.6790149211883545,4.888967990875244,3.48534893989563,4.848325729370117
1924,5.077223777770996,4.654244899749756,0,4.827627182006836,4.192010402679443,4.688127517700195,3.961819887161255,5.273264408111572,3.5787107944488525,5.667983055114746
1925,4.02698278427124,3.9872729778289795,0,4.13307523727417,3.437117099761963,4.421582221984863,4.069757461547852,4.242580413818359,3.211007595062256,3.9136672019958496
1926,4.40297794342041,4.249173641204834,0,4.511864185333252,3.8101248741149902,4.395082950592041,3.875256061553955,4.49423360824585,3.3776094913482666,4.962235450744629
1927,3.907341241836548,3.691322088241577,0,4.000641822814941,3.05049991607666,3.619375467300415,3.6547558307647705,4.213837146759033,3.0567262172698975,3.5376904010772705
1928,5.377137660980225,4.8043107986450195,0,4.358478546142578,4.144842147827148,4.558342933654785,3.4765212535858154,4.6406097412109375,4.087728500366211,4.717674732208252
1929,4.396117210388184,4.732921123504639,0,3.4900882244110107,3.625798225402832,4.663010120391846,3.538618803024292,4.38763952255249,3.937755584716797,5.543766021728516
1930,3.9843602180480957,4.61612606048584,0,4.845653533935547,3.815547466278076,4.209580421447754,3.9212870597839355,4.736795902252197,4.310852527618408,4.6513285636901855
1931,3.382174253463745,3.6111531257629395,0,2.5537638664245605,2.913668632507324,2.4017348289489746,2.7206153869628906,3.8123788833618164,2.626009941101074,3.451920986175537
1932,-999,5.375417232513428,0,4.99400520324707,5.113015174865723,2.8275797367095947,4.119394302368164,5.5065436363220215,3.4635541439056396,4.116928577423096
1933,-999,4.959223747253418,0,5.060359001159668,4.032248497009277,-999,4.09088659286499,5.051298141479492,3.6383919715881348,5.066596984863281
1934,-999,4.914396286010742,0,4.532661437988281,4.126649379730225,-999,4.218348979949951,5.382961273193359,4.228538990020752,4.682394981384277
1935,-999,5.285698890686035,0,3.9087936878204346,4.378139972686768,-999,4.519493103027344,5.585972309112549,4.592644691467285,5.6481523513793945
1936,-999,5.2733683586120605,0,3.473829507827759,4.377009868621826,4.601918697357178,4.560066223144531,5.2705302238464355,4.946695327758789,5.399541854858398
1937,-999,4.3709917068481445,0,3.510122060775757,4.2860283851623535,4.390985012054443,4.330471515655518,4.842527389526367,3.7122092247009277,4.7638840675354
1938,3.969964027404785,5.1995158195495605,0,4.8505330085754395,5.290255069732666,5.141422748565674,4.342156410217285,5.331852912902832,4.761109352111816,4.461208820343018
1939,5.600485801696777,5.670008182525635,0,4.896799564361572,5.145569324493408,5.452154636383057,4.5921525955200195,5.546626091003418,5.5094428062438965,5.526365756988525
1940,4.605155944824219,5.639477252960205,0,5.473097801208496,4.1509199142456055,4.339906692504883,4.210060119628906,5.092109680175781,5.969659328460693,5.421944618225098
1941,6.169227123260498,5.257540225982666,5.781459808349609,4.766396522521973,4.0831379890441895,5.368381500244141,4.8156046867370605,6.132706165313721,4.862658977508545,5.962665557861328
1942,4.466336727142334,5.586195468902588,5.5721964836120605,5.374938488006592,4.915002346038818,5.015227794647217,5.020124912261963,3.8242149353027344,5.8449907302856445,5.849072456359863
1943,5.168038368225098,5.19022274017334,5.419671535491943,5.372138500213623,4.401399612426758,5.029052257537842,4.787595272064209,4.2867560386657715,4.704977035522461,5.159700393676758
1944,3.984349250793457,4.391712188720703,3.9064881801605225,4.40366792678833,3.7971391677856445,3.9385595321655273,4.285689353942871,4.052739143371582,3.9404711723327637,4.089066505432129
1945,4.681151390075684,5.040795803070068,4.405963897705078,5.447750568389893,3.744765043258667,4.616778373718262,4.499875545501709,4.442602157592773,4.632742404937744,4.45955228805542
1946,4.9230055809021,5.08787727355957,4.126608371734619,5.569598197937012,4.165475845336914,4.805777549743652,4.8143415451049805,4.386701583862305,5.100306510925293,5.436172962188721
1947,3.6784658432006836,3.7078912258148193,3.4063785076141357,5.099638938903809,4.209681987762451,4.564321517944336,5.4904961585998535,3.1645734310150146,3.7687299251556396,2.9858689308166504
1948,5.453338146209717,4.7659101486206055,4.014774799346924,5.583646774291992,5.050637722015381,5.3960137367248535,5.063051700592041,4.484193325042725,5.548752307891846,3.505340576171875
1949,3.962641716003418,3.8109633922576904,4.123179912567139,5.50221061706543,4.227328300476074,4.4869890213012695,4.469603538513184,3.842681407928467,4.4804368019104,2.9528861045837402
1950,4.648420333862305,3.524977684020996,3.64670467376709,5.368837833404541,3.7990915775299072,4.649886131286621,3.9650630950927734,3.9966952800750732,3.806267499923706,3.118049383163452
1951,4.689809322357178,4.245944499969482,4.0832695960998535,5.702601909637451,4.047502040863037,4.297924995422363,3.745675563812256,3.862471342086792,4.137679576873779,3.6069116592407227
1952,4.439372539520264,4.059654235839844,3.9757132530212402,4.906455993652344,3.5668787956237793,3.7848775386810303,3.614692449569702,3.734862804412842,3.812467575073242,3.270920753479004
1953,6.311751842498779,4.7689666748046875,3.751474380493164,5.891961574554443,5.578723907470703,5.209172248840332,4.5301361083984375,5.068754196166992,5.527111530303955,4.0304694175720215
1954,4.488311767578125,3.8798975944519043,3.9369359016418457,4.239032745361328,3.1334946155548096,4.2274861335754395,3.6502535343170166,3.6431407928466797,4.48823881149292,2.8749642372131348
1955,3.9706733226776123,2.8135335445404053,3.787705183029175,3.2432825565338135,2.97672438621521,0,3.3878893852233887,2.8011441230773926,4.365067005157471,2.61871075630188
1956,4.686764240264893,3.451704263687134,3.988001823425293,5.629324436187744,3.5453217029571533,0,4.280342102050781,3.6915812492370605,5.525981426239014,2.9504799842834473
1957,5.269201755523682,4.203616142272949,3.8184397220611572,5.910109519958496,3.9782581329345703,0,4.077491283416748,4.05863094329834,6.019979000091553,3.4625604152679443
1958,4.696571350097656,3.632272243499756,4.562528133392334,5.085431098937988,3.132842540740967,0,3.0076072216033936,3.7113451957702637,4.439757823944092,2.9658350944519043
1959,5.222332000732422,3.8707783222198486,4.195441722869873,5.28499698638916,3.401841640472412,0,3.7450339794158936,4.359208106994629,4.010790824890137,3.81400203704834
1960,4.585419178009033,3.856222629547119,4.795614719390869,4.553266525268555,3.946380853652954,0,3.730556011199951,3.956061840057373,3.8811542987823486,3.61445951461792
1961,4.376888751983643,3.7112388610839844,3.606520414352417,4.315227508544922,3.8651981353759766,0,3.4294209480285645,3.8239850997924805,4.0567755699157715,3.1990957260131836
1962,4.75641393661499,3.946521520614624,3.5316429138183594,4.499181747436523,3.9580278396606445,0,3.439868211746216,3.6836819648742676,3.7098002433776855,3.198627471923828
1963,3.4181110858917236,3.774237632751465,4.444699764251709,3.9163522720336914,3.915327548980713,0,4.181122303009033,3.7494735717773438,3.441012382507324,3.3505420684814453
1964,4.262892723083496,3.355896234512329,4.0887370109558105,3.6999974250793457,4.062572002410889,0,3.680718183517456,4.057117938995361,3.358550548553467,3.5813024044036865
1965,4.084532737731934,3.356931686401367,4.554442882537842,2.8095743656158447,4.449107646942139,0,3.5531249046325684,4.5433573722839355,4.513213634490967,3.798548460006714
1966,4.688679218292236,4.322697162628174,4.518736839294434,3.5168588161468506,4.781768321990967,0,4.139632225036621,4.02940034866333,4.2654314041137695,4.38206672668457
1967,4.983768463134766,3.579429864883423,4.247070789337158,3.356759548187256,3.7207396030426025,0,3.8031749725341797,4.198846340179443,4.508502006530762,4.172746658325195
1968,4.00846004486084,3.2081379890441895,3.9286742210388184,2.9459376335144043,3.3101871013641357,0,3.1880104541778564,3.5569968223571777,3.611274003982544,3.2829744815826416
1969,4.509876728057861,3.4717366695404053,4.098898887634277,3.3096320629119873,3.7913217544555664,0,3.763157844543457,3.8225440979003906,4.539895534515381,4.326845169067383
1970,4.628320693969727,3.5100526809692383,4.104841232299805,3.403675079345703,4.163268089294434,0,3.74308443069458,4.476841449737549,4.409750938415527,4.194379806518555
1971,3.461205005645752,5.291538238525391,3.6163923740386963,3.1430346965789795,4.260525703430176,0,3.064812421798706,3.697232723236084,3.3010151386260986,3.186110019683838
1972,3.881293535232544,3.2413299083709717,3.84843373298645,2.6396584510803223,3.237725019454956,0,2.908693552017212,3.5545482635498047,3.5400822162628174,2.937155246734619
1973,3.4343173503875732,3.536118984222412,3.8929076194763184,2.825313091278076,4.077600479125977,0,2.93441104888916,3.0816967487335205,3.390566349029541,3.105867624282837
1974,3.121523857116699,3.314239025115967,3.5699143409729004,3.116306781768799,3.2574961185455322,0,3.0232326984405518,3.413599729537964,2.9547252655029297,3.1169588565826416
1975,3.2844338417053223,3.105604648590088,3.575641632080078,2.9796864986419678,3.1763370037078857,0,2.8500430583953857,3.426905632019043,3.5357208251953125,3.0296945571899414
1976,4.213979721069336,3.4705982208251953,3.986623764038086,3.1100761890411377,3.4087467193603516,0,2.629896402359009,3.6839184761047363,3.803816556930542,3.4912140369415283
1977,2.9383652210235596,3.028266191482544,3.505362033843994,3.3378775119781494,3.5159318447113037,0,2.597425937652588,3.327392339706421,2.9876415729522705,2.997650146484375
1978,3.7838125228881836,3.4920873641967773,3.734323501586914,2.592240333557129,3.073601722717285,0,2.5943808555603027,3.580730676651001,4.226374626159668,3.0402567386627197
1979,4.642984867095947,3.1610805988311768,3.8555870056152344,2.5928595066070557,3.0713512897491455,0,2.8141324520111084,3.631570816040039,3.724804162979126,3.7358078956604004
1980,3.3644754886627197,4.012263774871826,3.297172784805298,3.151841163635254,3.285637378692627,0,3.1040594577789307,2.5609662532806396,3.9314637184143066,3.2829549312591553
1981,3.6947803497314453,3.1954426765441895,3.495008707046509,3.0574097633361816,3.213653326034546,0,2.7263872623443604,3.2142157554626465,3.9763827323913574,3.929556131362915
1982,4.351083755493164,3.3904826641082764,3.7773075103759766,2.8649942874908447,3.595628499984741,0,2.937133550643921,3.7687735557556152,3.762335777282715,4.220349311828613
1983,4.646829128265381,3.371182680130005,3.5519464015960693,3.2582836151123047,3.58493709564209,0,2.73453688621521,3.6730127334594727,3.9510891437530518,4.22573709487915
1984,5.784608840942383,3.565265655517578,4.7475996017456055,3.246494770050049,3.7877016067504883,0,3.1410624980926514,4.2709245681762695,5.184530735015869,4.450453758239746
1985,3.010808229446411,3.128352642059326,3.184652805328369,3.312624216079712,2.960577964782715,0,2.4112298488616943,3.0222864151000977,2.573307991027832,2.9401438236236572
1986,5.12935733795166,3.713747024536133,3.9640626907348633,3.2440202236175537,3.4880971908569336,0,3.161904811859131,4.000156879425049,4.05107307434082,4.097677230834961
1987,4.256695747375488,3.691948890686035,3.7052364349365234,3.126110076904297,3.9867136478424072,0,3.277538776397705,3.8719100952148438,3.6677298545837402,4.022284030914307
1988,3.9649481773376465,3.483491897583008,2.955500841140747,2.856149196624756,3.484585762023926,0,2.914971351623535,3.6729578971862793,3.484630823135376,3.910046100616455
1989,2.4424378871917725,4.506125450134277,3.184032917022705,2.394859790802002,3.2758350372314453,0,4.345150947570801,2.194836139678955,2.2161877155303955,3.1429691314697266
1990,5.144197940826416,3.3984122276306152,3.029738187789917,2.7752461433410645,3.4829766750335693,0,2.8497965335845947,3.313701868057251,3.528054714202881,4.143185615539551
1991,4.395792007446289,3.52152156829834,3.4846649169921875,3.0298094749450684,3.572754144668579,0,3.182596445083618,3.9335286617279053,4.59665060043335,3.6646413803100586
1992,3.877678394317627,3.5880465507507324,3.226522445678711,2.8533499240875244,3.3071048259735107,0,3.531801223754883,3.8875131607055664,4.651276111602783,3.5887200832366943
1993,2.925340414047241,2.607603073120117,2.6206107139587402,3.389939069747925,3.0346264839172363,0,2.6860735416412354,3.0254249572753906,3.2064995765686035,2.6105470657348633
1994,3.9728448390960693,3.143213987350464,3.3057358264923096,2.7399308681488037,3.2521729469299316,0,2.953127384185791,3.3738133907318115,3.5863420963287354,3.234757423400879
1995,3.713932514190674,3.5562455654144287,3.178342580795288,3.009533643722534,3.563959836959839,0,3.2667996883392334,3.9074089527130127,3.591303825378418,3.459369659423828
1996,4.414072036743164,3.7388651371002197,3.0921037197113037,2.8488190174102783,3.55828857421875,0,3.001941442489624,3.947005033493042,4.04275369644165,3.644289493560791
1997,3.6005916595458984,3.9008896350860596,3.5655083656311035,3.1440963745117188,4.419930934906006,0,3.6836142539978027,4.411880970001221,4.412266254425049,3.765244722366333
1998,3.275031089782715,3.569173574447632,3.0724575519561768,2.99086856842041,3.4361040592193604,0,2.959321975708008,3.2861685752868652,3.632006883621216,3.267899990081787
1999,2.7708351612091064,3.6578283309936523,2.948225736618042,3.164701223373413,3.443363904953003,0,1.869064450263977,2.6991283893585205,3.4305336475372314,3.0793371200561523
2000,2.620107650756836,3.041727066040039,2.8202226161956787,3.051542282104492,3.2576804161071777,0,2.5710859298706055,2.7039852142333984,2.8365957736968994,2.5042002201080322
2001,3.2277584075927734,3.3021645545959473,3.1699881553649902,2.914684772491455,3.2605514526367188,0,2.714662790298462,3.322031021118164,3.700622081756592,3.2825379371643066
2002,3.5959885120391846,3.5186853408813477,3.0172109603881836,2.8457987308502197,3.4702000617980957,0,2.4849767684936523,3.9142723083496094,3.626556396484375,3.8853893280029297
2003,3.3901588916778564,3.3143956661224365,3.2736918926239014,3.1910691261291504,3.94979190826416,0,3.0401625633239746,3.709123373031616,3.9566140174865723,4.029377460479736
2004,4.5445237159729,3.8108599185943604,3.506633996963501,3.21046781539917,3.966984748840332,0,3.3359439373016357,4.093813896179199,3.7831387519836426,3.512866258621216
2005,3.033179998397827,3.8998355865478516,3.675776958465576,3.125994920730591,3.5663132667541504,0,3.1102211475372314,3.729991912841797,3.722280979156494,3.538536548614502
2006,3.81925892829895,3.7801382541656494,3.329070568084717,3.288149356842041,3.6809003353118896,0,3.0230281352996826,3.5015676021575928,3.6698546409606934,3.555231809616089
2007,3.3866162300109863,3.853605270385742,3.3606784343719482,2.8193180561065674,4.251977920532227,0,3.334937810897827,3.809163808822632,3.343524932861328,3.5928561687469482
2008,3.452148199081421,3.6364963054656982,3.0771632194519043,3.1358046531677246,3.2244679927825928,0,2.886704206466675,3.6232001781463623,3.1933834552764893,3.218078374862671
2009,3.4932217597961426,3.5252866744995117,3.5514626502990723,3.256119728088379,3.303734302520752,0,2.8344876766204834,3.854581832885742,4.174891948699951,3.9600636959075928
2010,3.9762158393859863,3.407693862915039,3.1496856212615967,2.7006642818450928,3.066734552383423,0,2.9579882621765137,3.315391778945923,3.3131680488586426,3.0673587322235107
2011,3.3228249549865723,3.063450813293457,3.005220651626587,3.1152331829071045,4.456188201904297,0,3.0532870292663574,3.2490696907043457,3.1535732746124268,2.750281810760498
2012,4.472290515899658,3.5321383476257324,3.5009653568267822,3.1525468826293945,3.354612350463867,0,2.7285144329071045,3.995377540588379,4.184437274932861,3.8697800636291504
2013,4.122692584991455,3.805954933166504,3.8008737564086914,3.4340550899505615,3.471639633178711,0,3.0303986072540283,4.039581298828125,3.8553855419158936,3.56699800491333
2014,3.924997568130493,3.60923433303833,3.9950311183929443,2.9377198219299316,3.2013447284698486,0,3.033707618713379,3.739603042602539,3.5963339805603027,4.034577369689941
2015,3.1328186988830566,3.4634177684783936,4.280367374420166,2.9994750022888184,3.3955953121185303,-9999,2.9055511951446533,3.830871343612671,2.9549593925476074,3.301069736480713
2016,3.8357901573181152,3.8543832302093506,4.064141750335693,3.21608829498291,3.4617273807525635,0,3.3988585472106934,3.998739242553711,3.8302183151245117,4.437738418579102
2017,2.9182815551757812,3.269216299057007,3.4861538410186768,3.2791147232055664,3.1288225650787354,0,3.247080087661743,4.016787528991699,3.4678287506103516,3.656461477279663
2018,3.795490026473999,3.572310447692871,4.007870674133301,3.198129415512085,3.544814348220825,0,3.0253701210021973,4.371683597564697,3.798008680343628,4.118292331695557
2019,3.786367893218994,3.8715732097625732,4.235745429992676,3.332580089569092,3.6136527061462402,0,3.1446003913879395,5.190669536590576,4.015142440795898,4.148260116577148
2020,3.2222254276275635,3.9936649799346924,3.352536678314209,3.007404088973999,2.9772441387176514,0,3.319322347640991,3.582005023956299,4.332226753234863,3.243100881576538
2021,3.4896392822265625,3.6731460094451904,3.9408137798309326,2.9089784622192383,3.06382417678833,0,2.8703086376190186,4.396674156188965,3.504746437072754,3.6313376426696777
2022,3.589477300643921,3.897273063659668,3.568643093109131,3.1157803535461426,3.6644816398620605,0,3.74198055267334,4.160746097564697,3.9300904273986816,3.780071258544922
2023,0,2.8502159118652344,0,0,0,0,0,2.5120277404785156
