year,RAKHA_03_,RAKHA_06_,RAKHA_09_,RAKHA_12_,RAKHA_14_,RAKHA_15_,RAKHA_16_,RAKHA_17_,RAKHA_19_,RAKHA_20_
1762,1.2384096637277224,1.0073717994440727,0.4387430478395089,2.4837309614834595,0.3508243818765209,1.5075920117426733,0.8570149240863429,0,0,0.7858757344047405
1763,1.5365860954224786,1.1972853774161507,1.10738872574872,4.1426794915134195,0.6974583276329298,1.896245493438741,1.1590268511434942,0,0,0.9305306412534691
1764,1.3907707060083396,0.7475398809828704,0.8841605184971684,3.238994720533782,0.6611097715432805,1.1419440769050198,0.9009297797101254,0,0,1.0352607198089032
1765,2.4612673460797367,1.8209646257362948,1.4443061019570536,3.6909174591785927,1.1025141574885993,1.79712051476848,1.9159260866852037,0,0,1.3394672605298723
1766,1.9683862745243061,1.9757113275291829,1.2453711000234335,3.9423619019677574,1.0258141244399042,2.335411030939852,1.4224144444262095,0,0,1.5116782930033565
1767,2.7591030989976986,2.274743282582591,1.694973220863801,2.912724760139781,1.1680035689170438,2.417600313936589,1.680688426577447,0,0,1.7957067716267403
1768,1.7368550954960256,1.5279748460919649,1.142917948017498,1.9318686576949204,0.7897279954903382,0.9478486066466871,1.252253817900126,0,0,1.2237142895005064
1769,2.1639341698970753,2.4659098077604824,2.495488266048241,2.7546635451848402,1.5201549592463977,3.0273103967100354,1.9144139444084942,0,0,1.512450650006926
1770,1.0257809952302637,1.2859498985280737,1.0959392488709057,1.470646012582165,0.5613658448492203,0.775478968221492,1.1142729876184774,0,0,0.6727146519957472
1771,0.6119602441513621,0.6132281698764501,0.6744272161857623,1.0653243499437792,0.5126311979816194,0.38823142420494605,0.3351138914978833,0,0,0.22648390445679922
1772,0.9746237937007578,1.0317808402868849,0.7044576546980181,1.7620337540867013,0.46978206240819986,0.7022735295142866,0.7207565393127453,0,0,0.6961737075899777
1773,0.5376102290921239,0.37377765295144627,0.20624395651975647,0.9952267379423461,0.21981033462749622,0.27121155000092756,0.486259842476926,0,0,0.3956289670789914
1774,1.9052429231997081,1.6246035611837897,1.0140463612701893,1.2736921390766298,0.6795832029369109,1.6261299494694725,1.6318737617849877,0,0,1.1917288751965032
1775,3.1970515784356195,1.9506618178591992,1.2127275147041132,1.622557665272808,0.7391720528733856,1.8882493694859335,2.194533863478725,0,0,1.8799575904292993
1776,2.042980552999495,1.5322868275894024,0.9168275041849512,1.7464934484264063,0.596459943718898,0.5852354311577699,1.8082932395433318,0,0,1.438689524485028
1777,2.187948349119921,1.7058316575446497,1.504446889942372,2.8111897053019987,0.9723958821576986,2.1260158708186765,2.332176876294227,0,0,1.6596222387547783
1778,2.395166558271413,1.6609773674596369,1.4506925892948175,2.4700653921870384,0.7319120313729144,2.003969362656889,2.1333656872366333,0,0,1.6451996147228556
1779,1.2144560522507248,1.3420998298857967,0.863548604389365,1.549722527343505,0.6243611224169001,0.3417474002358176,1.1692251452228533,0,0,0.8903948877059946
1780,1.0476612017375402,1.4206498983444362,1.0907195542396693,1.5210591961145496,0.6116121319909666,1.1737123289134104,1.0933834389650627,0,0,1.0201407015376702
1781,1.025556891484925,0.9758547244211258,0.5046930644150649,1.5143466573185975,0.35206276586278307,0.5689760142967657,1.1519369600150782,0,0,0.7754430205861524
1782,1.7872339299162405,1.6466985386986863,1.470175228655549,2.0305713263329324,0.7949590922420526,1.981186039392128,1.7575188887224158,0,0,1.1106600322374334
1783,1.4707015024967092,1.3801674548391958,1.246879786217562,2.118853952468953,0.5935865468623831,0.6593862256206506,1.371765284292053,0,0,0.9777803300894448
1784,2.6752071522670064,2.354008785960019,2.357857361645671,2.4745101255602435,0.9907491185582131,1.9363685867890865,1.89532732792415,0,0,1.4273192873286433
1785,2.056493930896906,2.0682444346842033,2.225775580433009,2.0350417466008395,1.4173431573755835,2.172358053927397,1.4634848771176507,0,0,1.2795260765327754
1786,0.5428235076093131,0.6331283984056597,0.4852233764367355,1.1980873407327977,0.38825801316914976,0.4584800664617603,0.6778288547988183,0,0,0.3808899643364754
1787,2.523773710815206,1.8260814379542438,2.179725272403232,2.303714512686952,1.225175792161238,2.8621369527788403,1.9144672543763193,0,0,1.3201688939317933
1788,1.1703892930709827,1.2479945031116557,1.3904414546560986,1.6611692265767886,0.6042432059708318,1.3347799289830249,1.450564171955378,0,0,0.9601106658171261
1789,1.4710648795897043,1.654804451334968,1.3742415416314344,2.4558549827674483,0.7628158872594071,1.7450253384328676,2.1819713362563817,0,0,1.0324960357049235
1790,2.4477655012030226,1.4668192523719341,1.7143187716265373,2.3438220061466524,0,2.2733999634040316,2.640523204089135,0,0,1.3936584391714035
1791,0.9144430011089355,0.7693640140533802,1.0747899140647093,1.4294308047904565,0,1.2289211240381945,2.301892427627976,0,0,0.7775444796229607
1792,1.2427038687660001,0.7360428753071488,1.321633295437465,1.6075028554954258,0,1.2179860708152574,2.155692526383973,0,2.2799224420976287,0.6798478350345505
1793,2.1148513671478355,1.5476716394053511,2.3628799318708076,2.4431126748928023,0,2.7441011847737116,2.8984362747158485,0,2.0816526417746672,1.0385883725901124
1794,4.0584078424263765,2.2980674417167393,3.846475570703788,3.6391218022231016,2.921630875725242,3.6296396279841048,2.489639069106147,0,2.1746863818422213,2.0238221017127387
1795,1.8586489253382439,1.340435051890509,1.501423980587134,1.7762033997145181,0.9389139778473918,0.5950865940369852,1.5977044099067115,0,0.9688176681755891,0.7341662746106863
1796,2.2201832421930163,1.1754458860192472,1.7928074115999095,2.722149922303487,1.0290366261762642,1.8203885135798146,1.639280623674722,0,1.5392146247911143,0.9184314382353307
1797,1.8140726153465891,1.212297152878861,1.571573745161075,2.398793498423615,0.8801470861792637,1.404733227210201,1.6890843223313396,0,1.306835029416476,1.0194655826522734
1798,0.5864967625202127,0.48878742837005973,0.6324514144265123,1.5451673795350587,0.43339981490822765,0.26057328332018415,0.6682989566728423,0,0.5128538223526391,0.4394463217704043
1799,0.9753922748908224,0.9588976294013776,1.0379133017236768,1.516657510835671,0.6146199861894672,1.0428817058373738,1.3709564068431916,0,0.6204442444742853,0.8250000747509318
1800,0.4275047290291525,0.8856542707020054,0.6325568106280173,1.186906415581177,0.2515465169116311,0.23400584775015432,0.53947825943537,0,0.4470374895118283,0.589159098506201
1801,1.5076587971348943,1.6448370950380848,1.3555363212210523,1.950599415516919,1.295311143910169,1.8556115190565947,1.7404271542778957,0,0.8358853059377793,1.0083506249220875
1802,1.822807955522535,1.4754623255131207,2.1238780278641656,2.0985834981792806,1.3513942545586985,1.648065116618966,2.103157463367637,0,1.605542910519489,1.2519332384996176
1803,2.0144639292143154,1.7489514133316675,1.1354256325692802,1.6338778173030732,1.0553879687333563,1.8947067081718103,2.3065285520234085,0,1.4560775968625421,1.0105701344076152
1804,1.6772816906718617,1.2994200327412102,1.2465975138440797,1.3109747543723245,0.849454120182827,1.5813030601700007,1.7143631003099244,0,0.8886611661355346,1.1492276875036396
1805,2.5244375125423346,1.4078741762344578,1.873409529559268,2.141009999149972,1.1402063681046855,0.0011393991824064642,1.885334328318649,0,1.2163646142488886,1.4307388014712643
1806,3.8413974756857385,1.7211284025873965,2.4568245579265664,2.543174535011943,1.6935843123681167,1.7172043444065679,2.506044181604949,0,1.6003211144262792,1.7431999246653476
1807,0.7604722302561981,0.27757262973068464,0.24535306847519678,0.8462266740340567,0.5426752020879491,0.013473125407159614,0.863233079242093,0,0.6175229612386062,0.5038822910093614
1808,1.7449456890677766,1.2854510703272837,1.6521813808026735,2.017562923019483,1.1056650282619955,1.9759941666682863,1.8563095759799495,0,1.5120693265919556,1.0108268796122815
1809,1.4973335927077045,1.1568429762111236,1.0964826506454983,1.5991034906436568,1.1496170669558126,0.011663390974561594,1.4809788439030598,0,1.2011876385540035,0.8103076923873829
1810,0.8377454918340845,0.6454861811031805,0.9464464406136841,1.117480380617522,1.0063651149495172,0.27118908678757236,1.5869767788907865,0,1.4570270475947638,0.5365841537515337
1811,1.0294450849354035,0.8932744133892072,0.7055874476528032,1.5828889335606249,0.6665128172844561,1.7062216411003703,1.1221966616605243,0,0.8440951359392841,0.5716705110655766
1812,0.14321648627890227,0.17278581463324372,0.18262694302774207,1.4703963262059716,0.17060034206241426,0.00901741898691455,0.436116573371649,0,0.2770163173035769,0.16705658645156518
1813,0.5157275984647782,0.44480042554360466,0.19915100681629383,1.500777617515027,0.2366565866467738,1.0614986839196519,0.7267285741150573,0,0.5104087105239046,0.2945910486681953
1814,0.8680719482805301,0.6695046821375712,0.5608867015002232,1.931375463316101,0.428420528677961,1.222949737015412,1.1398753617424546,0,0.5758385666487982,0.4925306814587316
1815,0.5173123233978885,0.4343248556335766,0.3169186044656698,1.301249971861651,0.3334569877831086,0.5815295144932264,0.7464927510548023,0,0.24051152019416122,0.5377013278003631
1816,0.6475417905892442,0.7460998979267686,0.4010810562212015,1.5948905231275177,0.32824394882082686,0.8310133298350877,0.9924552825427213,0,0.6778275537232759,0.7392459914006935
1817,0.980986626908205,1.026639492183591,0.6986385776035178,2.1511684787064382,0.466997240936351,0.39014632642843594,1.0530126430409155,0,1.4117920037953127,0.7284311573344127
1818,1.8537176229585697,1.168664020581346,0.87191964589951,1.6189508613914683,0.5093058947344247,0.34551920275021075,1.2581159852851869,0,2.1478598800342894,0.8249670072227389
1819,0.7524611540790289,0.8141664781336289,0.5594461183825814,1.284573060769631,0.09355211176278999,0.5393330027681174,0.7082333704877755,0,0.5640045072939017,0.2067022958614757
1820,0.6994947087294605,0.6082151405330904,0.4226157547596898,0.6809771817008397,0.11290241676483959,0.10662682293001069,0.7313547660470903,0,0.46516383713380094,0.4518071902515146
1821,1.2950472924037655,1.1546267423309189,1.005581371963828,1.4939328162618182,0.42160582088577314,0.9270591711819094,1.584666415503733,0,1.3403973111326337,0.6789901340662823
1822,1.8015194195217248,1.422935453761184,0.8828643783679979,1.630608791472838,0.37779715074242404,0.687253957702822,1.5793590279875644,0,1.7133772996913592,1.0123456167537057
1823,0.741465568368767,0.902438838427102,0.42957244616061985,1.1420454440062286,0.13995124921984825,0.12824834538243124,0.6541520635754381,0,1.0870386710401903,0.5259167654539851
1824,0.8397222764432399,0.7979814708368167,0.5911724957687454,1.634833605902216,0.1685125262660847,0.10401321350968828,0.6153083110277322,0,1.1840666064042438,0.7569253713115671
1825,0.09193224094495633,0.15347783493670875,0.000012805618581523959,1.2501871507062532,0.044211987764271043,0.015233654718144862,0.0680612928048987,0,0.24685158047158495,0.054450205682996966
1826,0.5156770593445117,0.762100323445992,0.35535393558078,0.5650941015873627,0.14425704478662738,0.1318013258876647,0.43244452287268587,0,0.7348828537294168,0.5106249653818793
1827,1.0354026522061162,0.794240333727771,0.5433457182408716,0.6316380525039591,0.279267131938127,0.13981676972808543,0.6342147499607051,0,0.4392900978540695,0.5857707943581119
1828,2.7386165304805985,1.4935743780054196,1.1623445214085137,1.2505763438387163,0.6023996658370692,0.5503701417029419,1.1290836330239529,0,1.6655798873345304,1.105792034739551
1829,1.472250056675037,1.1595810083075122,0.6692338382514009,0.9356129434556664,0.29366864617352917,0.7537188896503153,0.973662373089283,0,1.1569517635447113,0.6485544057205885
1830,0.7437972953676422,0.19323866484761254,0.13357367148499577,0.19166874997144134,0.15993909497241532,0.013031492108481757,0.24341131485188328,0,0.487636545610485,0.3417940235629402
1831,1.5026021551502993,1.0501123853855177,0.5625913058398169,1.0571400820470274,0.5344835771675207,0.3641586976229547,0.9238974829102347,0,1.3329999370822065,0.8517988187705328
1832,1.031598242773427,0.7244947529526797,0.48675959438446625,0.8707280385571323,0.3017942288856261,0.8631913321232503,0.5859368551235775,0,0.8081958296697849,0.6163979461242803
1833,0.3230160396333588,0.4611113874623385,0.07792830230290804,0.3763053048475342,0.12311718899405832,0.008745227010393819,0.20113641319321118,0,0.4413849612014218,0.3374204454193688
1834,1.0399384347542053,0.9858169859469825,0.9343154300825347,1.206349423822445,0.8182216702247018,0.2630250520133046,0.7249759195994017,0.349262253100207,1.5873966530138262,0.9345992492002466
1835,1.3157374183814312,1.5052778187433518,1.6086448909729114,1.226321891459392,1.0278439796600338,0.6397767225763431,1.0551898650352314,0.5909752768038175,2.4294315788164056,1.254470181703951
1836,0.892911765191684,0.8135694532641935,1.080680477077479,1.1100700118339546,0.5145991698346393,0.7414853497003548,0.6550494347247877,0.37887693891352114,1.4851369928866092,0.6458513148926386
