year,CD*KHA_03_,CD*KHA_06_,CD*KHA_09_,CD*KHA_12_,CD*KHA_14_,CD*KHA_15_,CD*KHA_16_,CD*KHA_17_,CD*KHA_19_,CD*KHA_20_
1913,398.45465087890625,614.3610229492188,0,1300.9893798828125,805.0841674804688,0,586.8051147460938,1111.47900390625,444.8147277832031,1708.0140380859375
1914,300.939697265625,611.988525390625,0,888.3529052734375,512.283935546875,0,443.6870422363281,1045.9925537109375,368.7487487792969,656.0011596679688
1915,321.3140869140625,637.5884399414062,0,1298.0537109375,677.6556396484375,0,540.71484375,999.3279418945312,419.6681823730469,605.8878173828125
1916,301.20159912109375,216.84071350097656,0,929.1702270507812,647.2736206054688,0,524.4779052734375,931.2892456054688,368.6258544921875,597.6201171875
1917,321.2758483886719,222.01165771484375,0,939.269287109375,623.2404174804688,0,550.1434326171875,1022.8065795898438,363.97918701171875,580.9318237304688
1918,372.5397644042969,153.10595703125,0,1059.2318115234375,633.9840087890625,0,459.521728515625,978.2844848632812,349.86865234375,616.6090087890625
1919,332.3694152832031,220.84832763671875,0,904.5240478515625,637.7539672851562,0,499.0812072753906,934.2703247070312,418.4754638671875,556.6177978515625
1920,223.68092346191406,254.5335235595703,0,1008.0872192382812,602.2647094726562,0,523.6432495117188,815.8037719726562,358.79083251953125,622.832763671875
1921,396.8033142089844,295.32781982421875,0,988.6837768554688,705.1102905273438,0,490.12689208984375,992.3103637695312,309.8674621582031,831.9512939453125
1922,353.2294006347656,333.12799072265625,0,1144.0902099609375,653.8588256835938,0,661.5989990234375,884.4561157226562,339.2409973144531,624.6729736328125
1923,306.28662109375,333.32403564453125,0,1099.5203857421875,606.446044921875,0,605.3804321289062,823.2218017578125,299.3824462890625,565.0146484375
1924,332.98138427734375,433.53216552734375,0,1184.4669189453125,723.7818603515625,0,442.85955810546875,1022.3958740234375,357.2346496582031,624.3095703125
1925,377.7503967285156,474.39178466796875,0,1146.7823486328125,636.45654296875,0,429.77398681640625,902.8434448242188,299.7297668457031,637.1954956054688
1926,359.8008728027344,486.1142578125,0,1205.9637451171875,811.9862060546875,0,517.0719604492188,978.5125732421875,305.3394470214844,737.495849609375
1927,458.43585205078125,570.4555053710938,0,1235.86572265625,763.214599609375,0,527.229248046875,927.585693359375,350.983154296875,670.640625
1928,280.81805419921875,489.08221435546875,0,1132.0350341796875,692.8966064453125,0,585.1302490234375,934.4053344726562,265.8457946777344,825.5601806640625
1929,303.00360107421875,452.9494323730469,0,1067.7703857421875,844.2009887695312,0,606.4573364257812,1040.10693359375,301.71240234375,661.1334228515625
1930,314.12738037109375,576.1346435546875,0,1035.1256103515625,908.85009765625,0,610.7685546875,993.095947265625,328.5781555175781,895.7373046875
1931,401.97979736328125,446.9886169433594,0,1306.69140625,961.5018310546875,0,957.55859375,1075.06640625,524.8170166015625,854.4424438476562
1932,0,463.7481689453125,0,901.60400390625,849.7318725585938,0,842.3173217773438,935.4102783203125,301.5402526855469,670.05712890625
1933,0,488.8216247558594,0,1036.0086669921875,691.5040893554688,0,738.0464477539062,804.5267333984375,306.8565368652344,664.1859741210938
1934,0,589.0219116210938,0,986.9581909179688,766.4722900390625,0,819.3455810546875,1004.99365234375,366.85888671875,629.2265014648438
1935,0,629.7552490234375,0,947.2857055664062,593.3956909179688,0,788.04150390625,888.0729370117188,331.3459167480469,778.2374267578125
1936,0,615.2611694335938,0,931.001953125,905.9679565429688,0,881.3606567382812,966.3818359375,516.3467407226562,739.4827270507812
1937,83.15956115722656,568.2138061523438,0,923.0828247070312,1007.3345947265625,0,852.8212890625,786.84228515625,484.5090637207031,540.2365112304688
1938,268.11456298828125,721.244384765625,0,1095.290283203125,939.8463134765625,0,885.8010864257812,967.7981567382812,796.3377075195312,631.04638671875
1939,258.3369140625,576.9334106445312,0,1045.07080078125,816.7116088867188,0,807.6803588867188,824.8653564453125,683.18701171875,600.3529052734375
1940,274.7799377441406,554.7987670898438,0,1173.0389404296875,712.0647583007812,0,734.558837890625,895.2702026367188,617.5885620117188,763.859375
1941,328.1274108886719,500.1789855957031,425.9909973144531,1123.028564453125,642.62255859375,0,764.2890625,473.952392578125,633.8935546875,410.6398010253906
1942,358.9040832519531,577.9751586914062,382.3186950683594,1191.24658203125,697.8652954101562,0,724.5248413085938,832.1478271484375,1019.3673706054688,876.5177612304688
1943,319.91705322265625,460.8358459472656,307.2025451660156,1584.835693359375,679.3988037109375,0,760.2933959960938,860.0466918945312,837.964599609375,732.8486328125
1944,431.42254638671875,561.32373046875,662.90087890625,1542.19970703125,669.8922729492188,0,956.5541381835938,983.71875,946.3135375976562,899.1309814453125
1945,248.1628875732422,484.4092712402344,419.59014892578125,1557.5401611328125,582.3018188476562,0,779.7000732421875,868.7952880859375,666.4668579101562,691.2806396484375
1946,378.2530212402344,537.8370361328125,375.8681640625,1416.6663818359375,757.4978637695312,0,915.0601806640625,929.172119140625,704.9965209960938,967.45654296875
1947,623.6434326171875,748.7048950195312,437.62286376953125,1564.15771484375,1364.701416015625,0,1170.435302734375,1284.2320556640625,657.5557861328125,1270.5926513671875
1948,308.1528625488281,469.91015625,318.3045959472656,1508.6871337890625,705.4530029296875,0,828.8474731445312,811.7449340820312,915.309814453125,922.8624877929688
1949,501.3997802734375,724.04052734375,483.39501953125,1662.4202880859375,1180.72314453125,0,1112.2308349609375,1158.2484130859375,910.4340209960938,1355.2879638671875
1950,429.0146179199219,457.4331970214844,512.3536376953125,1495.026611328125,682.5835571289062,0,976.4109497070312,940.1353149414062,691.9480590820312,980.1383056640625
1951,412.2908935546875,498.79644775390625,427.8406982421875,1564.1358642578125,696.3079223632812,0,861.8308715820312,917.3026733398438,579.5453491210938,1041.524658203125
1952,415.1404113769531,510.5030822753906,407.58245849609375,1627.6260986328125,795.1607055664062,0,963.068603515625,831.683349609375,630.4862670898438,998.356689453125
1953,419.1489562988281,510.7740173339844,266.27984619140625,1812.0811767578125,755.5838012695312,0,869.6494140625,961.7457275390625,697.9238891601562,850.49609375
1954,441.6345520019531,458.0325012207031,300.71270751953125,1559.98876953125,809.3467407226562,0,837.4031372070312,918.2832641601562,521.58447265625,835.074951171875
1955,515.292236328125,571.4603271484375,316.5360412597656,1530.48583984375,772.8316650390625,0,813.5894165039062,949.777099609375,508.73638916015625,1035.83642578125
1956,412.1665344238281,659.1326293945312,376.6762390136719,1713.4051513671875,761.1712646484375,0,899.184326171875,1052.5150146484375,829.3793334960938,1093.630859375
1957,473.1201171875,522.519775390625,190.98919677734375,1705.3062744140625,624.0018310546875,0,769.086669921875,958.7933959960938,575.6962890625,1069.4361572265625
1958,822.26171875,626.18359375,510.2196960449219,1811.03173828125,907.5411376953125,0,1180.35546875,1217.481201171875,573.9273681640625,1253.5003662109375
1959,495.6941833496094,469.0216064453125,288.1965026855469,1723.1678466796875,811.4419555664062,0,784.495361328125,909.4729614257812,378.53521728515625,1031.3743896484375
1960,443.9290466308594,466.94854736328125,255.2878875732422,1292.7481689453125,615.1637573242188,0,789.385498046875,737.8923950195312,287.7815856933594,861.7166748046875
1961,560.8455200195312,608.4900512695312,386.0597839355469,1335.902099609375,716.3923950195312,0,923.4105834960938,775.42578125,274.4071044921875,1095.6885986328125
1962,516.515625,542.1704711914062,489.464111328125,1416.630615234375,622.4691772460938,0,847.0390014648438,808.3336181640625,301.47418212890625,1018.30419921875
1963,621.5578002929688,545.2020874023438,424.9134216308594,1282.304931640625,705.2390747070312,0,844.21337890625,848.3046264648438,684.62841796875,979.2501831054688
1964,582.1455688476562,646.8887329101562,492.781005859375,1374.1546630859375,618.1602783203125,0,854.5751953125,915.1461181640625,658.0911254882812,1005.4949340820312
1965,539.5057983398438,679.8893432617188,281.457763671875,1553.8050537109375,678.9735107421875,0,860.1736450195312,994.4502563476562,636.4247436523438,1042.72119140625
1966,504.9894104003906,550.4810180664062,499.96221923828125,1075.9949951171875,701.97802734375,0,817.0179443359375,801.6452026367188,635.0835571289062,825.3826904296875
1967,529.4722900390625,530.8123779296875,453.3035888671875,1348.236328125,615.6651000976562,0,811.7484741210938,862.6845092773438,653.314697265625,889.9032592773438
1968,448.0689697265625,597.3301391601562,507.5405578613281,954.380126953125,763.2587890625,0,883.3533935546875,816.6383666992188,739.4514770507812,846.9379272460938
1969,644.0545043945312,589.7172241210938,457.83184814453125,1039.5406494140625,600.774169921875,0,756.88916015625,860.6254272460938,743.8800659179688,914.354736328125
1970,614.2178955078125,656.579833984375,694.653076171875,996.4431762695312,864.9088745117188,0,1142.8724365234375,988.89404296875,849.134033203125,904.418212890625
1971,647.348388671875,988.298583984375,1097.76513671875,1856.5391845703125,932.0462036132812,0,1189.9337158203125,1164.9996337890625,955.3292236328125,1861.62646484375
1972,578.9453735351562,997.2444458007812,427.89361572265625,1286.2066650390625,601.2183837890625,0,822.93115234375,764.9889526367188,789.1712646484375,909.1356201171875
1973,604.755859375,703.29345703125,733.2486572265625,1111.7169189453125,1241.5977783203125,0,1244.4403076171875,921.0339965820312,1013.4126586914062,1743.7767333984375
1974,1336.98486328125,860.7702026367188,829.2887573242188,1522.693115234375,779.8688354492188,0,1027.50146484375,1093.0631103515625,1337.619873046875,1728.07275390625
1975,619.27294921875,644.8200073242188,644.4657592773438,1025.1602783203125,623.4133911132812,0,814.7303466796875,738.2155151367188,806.820556640625,724.9552612304688
1976,455.56402587890625,678.15576171875,592.5392456054688,1114.5782470703125,768.1364135742188,0,913.20654296875,774.4392700195312,778.2366943359375,723.5800170898438
1977,844.5867309570312,798.7900390625,1321.6722412109375,1483.8623046875,1644.1444091796875,0,1095.328369140625,919.4534301757812,1073.888671875,1210.3359375
1978,535.2548217773438,698.59814453125,553.511474609375,1307.6497802734375,755.733642578125,0,782.9407958984375,760.4090576171875,625.7505493164062,818.9443359375
1979,611.487548828125,632.6982421875,471.6688537597656,1440.981201171875,714.7027587890625,0,867.0558471679688,754.1400146484375,644.283203125,706.1890258789062
1980,1332.3951416015625,981.3583984375,1185.4688720703125,1514.27587890625,1480.1702880859375,0,1583.0911865234375,1641.94384765625,1117.4222412109375,1327.3212890625
1981,595.3336181640625,549.3079223632812,793.2772216796875,987.0896606445312,822.1450805664062,0,831.573486328125,744.4056396484375,624.7433471679688,683.2269897460938
1982,604.97021484375,581.7944946289062,582.8003540039062,1087.152587890625,658.9977416992188,0,825.6414184570312,685.8997802734375,623.4080810546875,780.6709594726562
1983,454.64471435546875,589.1568603515625,604.3684692382812,924.7539672851562,638.9791259765625,0,833.335693359375,732.037109375,592.2098388671875,677.1323852539062
1984,670.8680419921875,513.6358032226562,573.3253173828125,1036.5821533203125,528.3003540039062,0,752.9551391601562,822.62255859375,816.9420166015625,719.3522338867188
1985,592.8841552734375,741.0147705078125,1392.2841796875,1078.767822265625,1164.1259765625,0,1223.06689453125,729.2801513671875,671.6553344726562,682.0555419921875
1986,697.439697265625,652.1712036132812,635.9650268554688,1015.021728515625,638.4772338867188,0,902.997802734375,828.4337158203125,562.0402221679688,745.3067626953125
1987,1053.958740234375,771.810791015625,741.1200561523438,1493.259033203125,1027.7213134765625,0,1290.522216796875,1043.944580078125,719.6787109375,901.22021484375
1988,567.4702758789062,679.9181518554688,731.8681640625,965.302490234375,684.8240966796875,0,953.7401123046875,767.5452880859375,645.7537841796875,737.9779052734375
1989,1288.6865234375,1162.5650634765625,1710.384765625,1595.748291015625,480.5300598144531,0,748.922607421875,1977.5662841796875,827.2683715820312,1662.26953125
1990,485.8507385253906,800.4313354492188,725.1417236328125,1067.555908203125,541.1544799804688,0,835.2825927734375,958.5741577148438,590.2003173828125,795.2401123046875
1991,593.6874389648438,736.1929931640625,758.718017578125,984.7373046875,659.173828125,0,1007.9050903320312,947.04541015625,811.8770141601562,806.295166015625
1992,666.6453247070312,742.656494140625,769.761962890625,1029.2952880859375,836.6634521484375,0,1161.7236328125,901.120361328125,813.5618896484375,793.760986328125
1993,799.873779296875,800.8613891601562,965.1426391601562,1179.07958984375,1058.0462646484375,0,1181.5068359375,974.1756591796875,757.6644287109375,1047.8564453125
1994,828.9818115234375,739.0700073242188,702.1942138671875,1062.8475341796875,709.5360107421875,0,1095.407470703125,912.365478515625,976.565185546875,792.3046264648438
1995,733.0843505859375,715.8272094726562,860.2622680664062,1184.708740234375,698.8291625976562,0,1064.0701904296875,954.53759765625,728.7129516601562,917.54638671875
1996,646.1766357421875,630.2342529296875,626.5466918945312,801.4146118164062,529.5278930664062,0,953.0338134765625,900.54296875,640.05126953125,793.555908203125
1997,917.6389770507812,704.7276611328125,650.8853759765625,1123.1912841796875,834.7656860351562,0,1185.8006591796875,1099.1754150390625,777.0384521484375,931.8397216796875
1998,504.6859130859375,592.1632080078125,704.8530883789062,905.6741943359375,489.4813537597656,0,930.646728515625,850.009765625,774.8134155273438,698.4168701171875
1999,735.6929931640625,810.6559448242188,1021.1666870117188,964.7894287109375,918.1771240234375,0,185.78981018066406,922.7096557617188,741.3831176757812,808.0272216796875
2000,833.6912841796875,727.9680786132812,914.4788208007812,1089.7841796875,796.3128662109375,0,1163.40576171875,920.6995849609375,706.6077880859375,857.1952514648438
2001,537.621337890625,620.7896728515625,581.4777221679688,834.7514038085938,441.7518615722656,0,871.0925903320312,713.2344360351562,685.46435546875,651.0179443359375
2002,523.274658203125,673.1909790039062,684.0859375,831.3575439453125,431.6878356933594,0,992.9457397460938,770.0615234375,607.4906616210938,690.5451049804688
2003,642.884765625,634.9194946289062,615.7642211914062,912.7671508789062,424.0050964355469,0,1112.5469970703125,710.4439086914062,562.2357788085938,713.2733154296875
2004,753.2822265625,722.1602783203125,679.9591064453125,833.1573486328125,570.1844482421875,0,1559.9659423828125,939.7547607421875,611.4361572265625,717.1903076171875
2005,634.17822265625,759.8958740234375,734.9635009765625,973.5535278320312,636.9076538085938,0,1332.8209228515625,932.4176025390625,770.6212158203125,787.4655151367188
2006,493.19775390625,855.6572875976562,640.3526611328125,768.1126098632812,488.3986511230469,0,992.2423095703125,750.65380859375,630.79345703125,727.1415405273438
2007,588.3789672851562,834.3416137695312,658.5654907226562,1000.6687622070312,750.534912109375,0,1452.6317138671875,839.6671142578125,633.2986450195312,806.95361328125
2008,589.6971435546875,716.443359375,575.8927001953125,888.0673828125,477.4278259277344,0,895.0014038085938,802.2352905273438,553.1732177734375,710.6424560546875
2009,454.3221435546875,760.8275146484375,616.6415405273438,825.1619262695312,410.0618591308594,0,1000.8965454101562,808.625244140625,623.9246826171875,699.8165283203125
2010,537.540283203125,757.8147583007812,582.5413818359375,808.735107421875,487.22857666015625,0,1101.16064453125,705.150634765625,690.3720092773438,657.3272705078125
2011,553.3523559570312,853.11767578125,769.8795776367188,931.30322265625,804.78076171875,0,1628.4622802734375,719.6068725585938,742.934326171875,812.7344970703125
2012,588.3613891601562,719.835205078125,655.4623413085938,780.987548828125,449.03936767578125,0,1089.8529052734375,810.149658203125,717.425537109375,700.5487670898438
2013,555.186767578125,655.694091796875,588.3005981445312,718.9207153320312,381.7113952636719,0,1037.2344970703125,639.69287109375,682.2860107421875,690.99365234375
2014,529.3659057617188,685.049560546875,592.3282470703125,670.294677734375,356.8533020019531,0,1009.4808959960938,708.1699829101562,672.4573974609375,575.8638305664062
2015,582.51025390625,691.8555908203125,141.45486450195312,654.3967895507812,419.9446105957031,0,964.2106323242188,540.6874389648438,633.4031982421875,579.093994140625
2016,535.9302978515625,793.29052734375,603.4505615234375,598.6781616210938,292.8540344238281,0,1354.881591796875,693.0682983398438,738.8803100585938,653.520263671875
2017,554.0807495117188,726.892822265625,597.7606201171875,731.4677124023438,240.88662719726562,0,1549.1634521484375,586.745849609375,730.1253051757812,573.0250244140625
2018,556.0455322265625,757.1807861328125,787.024169921875,753.3934936523438,231.1604461669922,0,1092.5810546875,710.3450927734375,757.9486694335938,666.3084716796875
2019,495.5683898925781,618.8038330078125,649.3282470703125,617.0919189453125,178.82467651367188,0,927.099609375,699.521484375,577.130615234375,627.692626953125
2020,486.0955810546875,499.46929931640625,761.4154052734375,751.5205688476562,265.8221740722656,0,1809.8387451171875,675.40966796875,690.9342651367188,675.1495361328125
2021,535.867919921875,387.5848083496094,713.6433715820312,692.9752197265625,213.0642852783203,0,1100.9356689453125,682.6815795898438,567.8065185546875,667.0338134765625
2022,552.3343505859375,283.46270751953125,556.4501953125,650.3320922851562,168.07461547851562,0,1277.3031005859375,579.4276733398438,541.426025390625,660.251220703125
2023,0,138.60475158691406,0,0,0,0,0,625.930419921875
