year,cTSRKHA_03_,cTSRKHA_06_,cTSRKHA_09_,cTSRKHA_12_,cTSRKHA_14_,cTSRKHA_15_,cTSRKHA_16_,cTSRKHA_17_,cTSRKHA_19_,cTSRKHA_20_
1731,0,0.6310277581214905,0.6326442956924438,0,0.5612846612930298,0.6088799238204956,0,0,0,0.8424907326698303
1732,0,0.978915810585022,0.8642581105232239,0,0.7041494250297546,0.812262773513794,0,0,0,1.188480257987976
1733,0,1.4344536066055298,0.890185534954071,0,0.7185137271881104,1.4156936407089233,0,0,0,1.4425389766693115
1734,0,1.51220703125,1.2412890195846558,0,1.0485018491744995,1.8907277584075928,0,0,0,2.0992329120635986
1735,0,1.6532150506973267,1.3200446367263794,0,0.9396223425865173,1.2079837322235107,0,0,0,1.6858466863632202
1736,0,1.2345107793807983,0.913408637046814,0,0.8613006472587585,1.4071407318115234,0,0,0,1.5677599906921387
1737,0,1.2663542032241821,1.0168925523757935,0,0.8127824068069458,1.9781837463378906,0,0,0,1.6392686367034912
1738,0,0.8477262258529663,0.8417763710021973,0,0.7816367745399475,0.6762828826904297,0,0,0,1.2608568668365479
1739,0,1.1362308263778687,0.8921077847480774,0,0.6263521313667297,1.621431827545166,0,0,0,1.6952311992645264
1740,-999,1.541597843170166,1.0968456268310547,0,0.8530498743057251,1.4220337867736816,0,0,0,1.9516957998275757
1741,-999,0.8515879511833191,0.7836428284645081,0,0.7373443245887756,0.683066725730896,0,0,0,1.5981671810150146
1742,-999,1.2121222019195557,0.9122604727745056,0,1.4225424528121948,0.8899790048599243,0,0,0,1.098693609237671
1743,-999,1.2784035205841064,1.288043737411499,0,0.7931244373321533,1.8085585832595825,0,0,0,2.0130386352539062
1744,-999,1.8610339164733887,1.3965681791305542,0,0.7562879323959351,2.1658401489257812,-999,0,0,2.4475953578948975
1745,-999,1.5810781717300415,1.597266435623169,0,0.7771552801132202,1.3016688823699951,-999,0,0,1.5110470056533813
1746,1.1153388023376465,0.959324836730957,1.3201714754104614,0,0.7515363097190857,1.1707227230072021,0.7843734622001648,0,0,1.8481214046478271
1747,0.7662523984909058,2.1293318271636963,1.4228674173355103,0,0.6073259115219116,2.528134822845459,0.9909458756446838,0,0,2.875875234603882
1748,0.9838660955429077,0.9279221892356873,1.567344069480896,0,0.7520925998687744,0.9895349740982056,0.9089008569717407,0,0,1.5343303680419922
1749,1.2687828540802002,0.9357702136039734,1.6239076852798462,0,0.892997682094574,0.8857707381248474,1.0419816970825195,0,0,1.863439679145813
1750,1.1247605085372925,1.6213349103927612,2.360745906829834,0,0.7271228432655334,1.303850531578064,1.405091404914856,0,0,2.49116587638855
1751,1.3408106565475464,1.06631600856781,1.331629991531372,0,0.9086827635765076,0.8789976239204407,1.0706844329833984,0,0,1.6184790134429932
1752,1.647046446800232,1.4487653970718384,1.6169856786727905,0,0.867215633392334,1.5189292430877686,1.1186463832855225,0,0,2.3943634033203125
1753,1.21376371383667,1.8914425373077393,2.18080997467041,0,0.8993917107582092,1.511148452758789,1.3404550552368164,0,0,2.025636672973633
1754,0.990958571434021,0.925637423992157,1.1360788345336914,0,0.7495373487472534,0.8615418672561646,0.9460068345069885,0,0,1.1496355533599854
1755,1.1368738412857056,0.9018455743789673,1.0589953660964966,0,0.9545539617538452,0.8606265783309937,0.91948002576828,0,0,1.475209355354309
1756,1.0031532049179077,0.6786574721336365,1.2159916162490845,0,0.789061963558197,1.0334123373031616,1.0204601287841797,0,0,1.6143721342086792
1757,1.6160740852355957,1.4325637817382812,1.9085500240325928,0,1.0090665817260742,1.8059399127960205,1.822917103767395,0,0,2.519197940826416
1758,1.4248857498168945,0.890092670917511,1.2317103147506714,0,0.8965896964073181,1.0124611854553223,1.1164289712905884,0,0,1.9378776550292969
1759,1.2897967100143433,1.5986673831939697,1.7006607055664062,0,1.0829455852508545,1.3421002626419067,1.5043587684631348,0,0,2.0625126361846924
1760,0.8796913623809814,1.5403406620025635,1.4118354320526123,0,1.462034821510315,0.782733142375946,1.2145624160766602,0,0,1.1411534547805786
1761,0.9514970183372498,1.8384393453598022,1.616533637046814,1.339859962463379,0.8331243991851807,1.6518346071243286,1.2673559188842773,0,0,2.1399450302124023
1762,1.4181793928146362,1.8375197649002075,1.2312698364257812,1.2890737056732178,1.0521115064620972,1.6056777238845825,1.3399755954742432,0,0,2.178480625152588
1763,1.6669310331344604,1.8842551708221436,2.1446473598480225,1.2101869583129883,0.7377076745033264,1.4778934717178345,1.4659918546676636,0,0,2.6923229694366455
1764,1.0435569286346436,0.9369747638702393,1.4544777870178223,0.6363498568534851,0.7755356431007385,0.9123280048370361,1.0458475351333618,0,0,1.5165003538131714
1765,1.2619035243988037,1.7166438102722168,1.456528663635254,0.9467082619667053,0.7406469583511353,1.702354907989502,1.7486958503723145,0,0,2.291708469390869
1766,1.945245623588562,1.6288468837738037,1.7791385650634766,1.7364693880081177,1.178084135055542,1.2507051229476929,1.6928491592407227,0,0,2.464622974395752
1767,1.4256235361099243,1.4944545030593872,1.243617296218872,0.7182391881942749,0.9679312109947205,1.2375684976577759,1.277228593826294,0,0,2.530285596847534
1768,1.316530466079712,1.326164722442627,1.3274179697036743,0.859872579574585,1.004892349243164,1.317732572555542,1.2210164070129395,0,0,1.9587268829345703
1769,1.1227097511291504,1.055212378501892,1.241769552230835,0.6946921944618225,0.8034021258354187,1.0383191108703613,1.3234466314315796,0,0,1.8950895071029663
1770,1.3467981815338135,1.5857434272766113,1.3500487804412842,0.9778426885604858,1.1209142208099365,1.5213260650634766,1.7205573320388794,0,0,2.218707799911499
1771,0.9940924644470215,0.7118352055549622,0.9434980154037476,0.6217476725578308,0.9671135544776917,0.7361294031143188,0.796419084072113,0,0,0.8868101239204407
1772,1.062309980392456,0.7587834000587463,1.1027138233184814,0.7049117684364319,0.8739154934883118,0.7332479953765869,0.9935987591743469,0,0,1.4745690822601318
1773,0.7611393928527832,0.7256590127944946,0.8742622137069702,0.5403489470481873,0.6914603114128113,0.6477867364883423,0.8001283407211304,0,0,0.8513291478157043
1774,1.2958265542984009,0.971032977104187,0.9826916456222534,0.6988382339477539,0.9342347979545593,0.9538373947143555,1.1324635744094849,0,0,1.677441954612732
1775,1.4356013536453247,1.1769921779632568,1.3916842937469482,0.9130787253379822,0.9653840661048889,1.308205485343933,1.5545662641525269,0,0,2.365424156188965
1776,0.9398776888847351,0.8874545097351074,1.1901811361312866,0.8233218789100647,0.8985580801963806,1.1540470123291016,1.1113791465759277,0,0,2.089766025543213
1777,1.147862195968628,0.863142192363739,1.0820280313491821,0.7889738082885742,1.0002342462539673,1.0460399389266968,1.278558611869812,0,0,2.1106009483337402
1778,1.1715784072875977,1.0228266716003418,1.2662816047668457,0.9373053908348083,1.2499408721923828,1.4842123985290527,1.4981917142868042,0,0,2.2494430541992188
1779,1.08211350440979,1.0167077779769897,0.9641300439834595,0.8001944422721863,0.807099461555481,1.3385722637176514,1.1466432809829712,0,0,1.7601877450942993
1780,0.8266081809997559,0.6548357009887695,0.8127101063728333,0.6509836912155151,0.6864877343177795,0.8137082457542419,0.8810210824012756,0,0,1.3312170505523682
1781,1.0375301837921143,1.0007758140563965,1.0154228210449219,0.7722075581550598,0.906133770942688,1.1771214008331299,1.3164187669754028,0,0,1.356306791305542
1782,1.2651358842849731,1.0302144289016724,1.3474602699279785,0.9353194236755371,1.1668720245361328,1.0671228170394897,1.168231725692749,0,0,1.6090067625045776
1783,0.7771812081336975,0.6767301559448242,0.769369900226593,0.5604953169822693,0.7193814516067505,0.6035053133964539,0.8763829469680786,0,0,0.9765981435775757
1784,1.6538349390029907,1.1550365686416626,1.410134196281433,1.04917573928833,0.8113098740577698,1.700676679611206,1.6615406274795532,0,0,2.1989758014678955
1785,1.4628098011016846,0.9101685881614685,1.4345006942749023,1.0832808017730713,0.9242914915084839,1.5097768306732178,1.4628593921661377,0,0,2.214906692504883
1786,0.8792335987091064,1.0491670370101929,1.0825597047805786,0.8285312056541443,0.804678201675415,1.0047297477722168,1.2929173707962036,0,0,1.1101911067962646
1787,1.0097895860671997,1.0181533098220825,0.7204824686050415,0.711077094078064,0.7713947892189026,1.1669132709503174,1.2290652990341187,0,0,1.4999421834945679
1788,1.0732090473175049,0.9508519768714905,0.7308914065361023,0.703525722026825,0.6982246041297913,1.0344932079315186,1.1086195707321167,0,0,1.153091549873352
1789,1.2411478757858276,1.1402597427368164,0.8453581929206848,0.9545494914054871,0.7425029873847961,1.4522658586502075,1.4466767311096191,0,0,1.7476832866668701
1790,1.0008618831634521,0.8616264462471008,0.8065646886825562,1.012495994567871,0,1.1113454103469849,0.9670437574386597,0,0,1.6046767234802246
1791,1.2083669900894165,1.353614091873169,1.1620301008224487,1.2928287982940674,0,1.715580940246582,1.2752714157104492,0,0,2.125849485397339
1792,1.1825904846191406,0.935248851776123,1.0116688013076782,1.016229271888733,0,1.365298867225647,1.0355209112167358,0,0.853309690952301,1.980595588684082
1793,1.365053415298462,1.1673591136932373,1.1319401264190674,0.947319746017456,0,1.8714334964752197,1.2753149271011353,0,0.7591167688369751,2.038447618484497
1794,1.1480883359909058,1.3123688697814941,1.182743787765503,0.991249144077301,0.8292970061302185,2.001207113265991,1.081394910812378,0,0.7506890296936035,2.0099501609802246
1795,1.0237785577774048,1.030112624168396,1.047201156616211,0.8992539048194885,0.6667256355285645,0.9833273887634277,0.8049384951591492,0,0.8223676085472107,1.3832511901855469
1796,0.9204908013343811,0.8849107027053833,0.9676018953323364,0.7369431853294373,0.621981680393219,1.1482980251312256,0.7929307818412781,0,0.6824483275413513,1.4704627990722656
1797,0.902672290802002,0.8230478167533875,0.85366290807724,0.5601680278778076,0.56271892786026,1.2465672492980957,0.6536270976066589,0,0.7293797135353088,1.1127078533172607
1798,0.9047107696533203,0.7588066458702087,0.9227851033210754,0.6121764183044434,0.5741503834724426,0.8802502751350403,1.0419702529907227,0,0.8343397378921509,1.3185144662857056
1799,0.8691520094871521,0.7288808226585388,0.7912726402282715,0.5521522164344788,0.5194198489189148,0.8776389956474304,0.48535168170928955,0,0.7482384443283081,1.1322543621063232
1800,1.0441701412200928,1.1989399194717407,0.9934971332550049,0.8197072148323059,0.6414890289306641,0.9301079511642456,-999,0,1.1573503017425537,1.4199860095977783
1801,0.9780909419059753,0.7609198689460754,0.8565285205841064,0.6143482327461243,0.5725170969963074,1.0851167440414429,-999,0,0.9692620038986206,1.559066891670227
1802,0.8957571387290955,0.7459200620651245,0.8542751669883728,0.5530925989151001,0.6932886838912964,0.9621433615684509,-999,0,0.7638561129570007,1.1618562936782837
1803,1.0090458393096924,1.108381748199463,0.7514116168022156,0.9209074974060059,0.625115156173706,1.3445701599121094,-999,0,0.8647906184196472,1.6167186498641968
1804,1.467276930809021,1.2609614133834839,1.071142554283142,0.7715376019477844,0.7655701637268066,1.5342768430709839,-999,0,0.9620946645736694,1.9350439310073853
1805,1.16195809841156,1.0861672163009644,1.0281277894973755,0.8018877506256104,0.6931120157241821,0.7886183857917786,-999,0,0.8747169375419617,1.5214831829071045
1806,1.3800475597381592,1.473657250404358,1.0468332767486572,0.9903635382652283,0.6908844709396362,1.2895056009292603,-999,0,1.1179872751235962,1.9951943159103394
1807,1.2263764142990112,0.9090979695320129,1.208577036857605,0.6542146801948547,1.1439379453659058,0.887095034122467,-999,0,0.7453379034996033,1.5332053899765015
1808,1.4115554094314575,1.0736193656921387,1.0552456378936768,0.9559033513069153,0.8447018265724182,1.4366172552108765,-999,0,0.8385656476020813,1.776186466217041
1809,0.9535174369812012,0.682076632976532,0.9858099222183228,0.552071213722229,0.8525367975234985,1.6169984340667725,-999,0,0.7153188586235046,0.9981847405433655
1810,1.014939546585083,1.07143235206604,0.7874842286109924,1.1066064834594727,0.751509428024292,0.989877462387085,-999,0,1.0612738132476807,1.7206529378890991
1811,1.5562611818313599,1.5435107946395874,0.6194775104522705,1.6450575590133667,0.7876677513122559,1.1438668966293335,-999,0,1.2270989418029785,2.1561615467071533
1812,0.7430424690246582,0.67275470495224,0.983002245426178,1.7754390239715576,1.1792255640029907,2.3312997817993164,0.6208270192146301,0,0.6715071797370911,1.088898777961731
1813,0.8702991604804993,0.6617614030838013,0.794867753982544,1.3640421628952026,0.9276522994041443,0.8973971605300903,0.5890709757804871,0,0.7318785786628723,1.0440231561660767
1814,0.9871158003807068,0.9738252758979797,0.735550582408905,1.5178099870681763,0.8320735692977905,1.035244345664978,0.6319169402122498,0,0.8966012597084045,1.602533221244812
1815,1.1074857711791992,0.881384015083313,0.9228176474571228,1.3000463247299194,0.9164572358131409,1.525123119354248,0.5608940720558167,0,0.7006267309188843,1.3324824571609497
1816,1.2751673460006714,0.9900566339492798,1.046126365661621,1.5181094408035278,0.9949360489845276,0.7716985940933228,0.8950445652008057,0,1.1015630960464478,1.6281288862228394
1817,1.0033525228500366,0.7640714645385742,0.9647528529167175,1.457663655281067,0.9123474955558777,0.9844722747802734,0.7283930778503418,0,0.9969232082366943,1.2533979415893555
1818,1.262792706489563,1.2380236387252808,1.0900787115097046,1.1273823976516724,0.7520396113395691,0.9769349098205566,0.6010078191757202,0,1.0108015537261963,2.126432180404663
1819,1.1966251134872437,0.8822180032730103,1.2589268684387207,0.8833333849906921,1.4570114612579346,0.9752162098884583,0.7190779447555542,0,1.1193286180496216,1.298776626586914
1820,1.0461572408676147,0.7975100874900818,0.9101409316062927,1.4582453966140747,1.2123719453811646,1.1670150756835938,0.5838831067085266,0,1.0012612342834473,1.310897707939148
1821,1.2484623193740845,1.1203827857971191,0.942781925201416,1.1111143827438354,0.8312507271766663,0.7166413068771362,0.5414808392524719,0,1.1657512187957764,1.8047442436218262
1822,0.9297803640365601,1.2260189056396484,1.0358651876449585,0.9314665794372559,0.9014778733253479,0.6405202746391296,0.5632380843162537,0,1.1019619703292847,2.113679885864258
1823,1.3026847839355469,1.260563850402832,1.4076839685440063,1.294338345527649,1.916186809539795,1.020275592803955,0.5947580933570862,0,1.4138137102127075,2.23211932182312
1824,0.9142393469810486,0.7927311062812805,0.944507896900177,1.4435499906539917,0.901020348072052,1.5972954034805298,1.513572335243225,0,0.8880487084388733,1.3713390827178955
1825,0.7550708651542664,0.5112524032592773,-999,1.575465202331543,1.5068515539169312,1.33381986618042,0.660342276096344,0,0.8211945295333862,1.3034660816192627
1826,0.9347112774848938,0.705467939376831,0.8877748847007751,0.7517396211624146,1.1641055345535278,1.088960886001587,0.5048681497573853,0,1.1290885210037231,1.4274858236312866
1827,0.7179250717163086,0.8105393648147583,0.8230912089347839,0.844636082649231,0.875199556350708,0.8502230048179626,0.5856341123580933,0,0.7648687958717346,1.409288763999939
1828,1.3774263858795166,1.3886048793792725,1.14598548412323,0.9805026650428772,1.0839413404464722,0.6592490673065186,0.4954262375831604,0,0.8631999492645264,1.8773616552352905
1829,1.0749682188034058,0.9513013362884521,0.8784142136573792,0.6444081664085388,1.0363280773162842,0.6716462969779968,0.49693724513053894,0,0.8549016118049622,1.2879666090011597
1830,1.3030024766921997,1.2938156127929688,1.1340945959091187,0.7914589047431946,1.4572046995162964,0.35928258299827576,0.5573403835296631,0,1.168619990348816,1.4524799585342407
1831,1.1429555416107178,1.2837556600570679,0.9908241033554077,0.9143937230110168,0.93504399061203,0.778629720211029,-999,0,0.9383556842803955,1.7866542339324951
1832,0.985478401184082,0.8012537956237793,0.9375541806221008,0.6103297472000122,0.991411030292511,0.49722781777381897,-999,0,0.8947315812110901,1.1950169801712036
1833,0.6857987642288208,0.8509028553962708,1.4987152814865112,0.6053090691566467,1.2077805995941162,-999,-999,0,0.8994561433792114,1.107522964477539
1834,1.0496242046356201,1.0477254390716553,1.1325180530548096,0.9232633709907532,1.0483278036117554,0.6894354224205017,-999,1.2487026453018188,1.0206257104873657,1.7391293048858643
1835,1.057321548461914,1.099932074546814,0.9975563883781433,0.9022012948989868,0.9107233881950378,0.5586370825767517,-999,0.9127982258796692,0.8728464841842651,1.6392360925674438
1836,1.271819829940796,1.2797386646270752,1.2011276483535767,1.0481925010681152,1.2675668001174927,0.5231234431266785,-999,0.8374322652816772,1.100236415863037,2.008455753326416
1837,0.5589574575424194,0.5021946430206299,0.7247819900512695,0.4824342131614685,1.0063635110855103,0.5566539168357849,-999,0.8203162550926208,0.779906690120697,0.8690125942230225
1838,0.7991155385971069,0.726967990398407,1.0974061489105225,0.9234327673912048,0.9985364675521851,0.6692453026771545,-999,1.0293056964874268,1.259796142578125,1.6276339292526245
1839,0.8050190806388855,0.8438461422920227,0.9287458062171936,0.7039770483970642,0.8496526479721069,0.6249104738235474,0.47130125761032104,0.9920375943183899,0.9931730031967163,1.1693778038024902
1840,1.1958192586898804,1.1379077434539795,0.946682870388031,0.9116185307502747,1.0020813941955566,0.5358933806419373,0.3617093861103058,0.7854349613189697,1.0162007808685303,1.7357144355773926
1841,1.6502937078475952,1.3587324619293213,0.9620335698127747,1.1883000135421753,0.7142342925071716,0.46567705273628235,0.34921085834503174,1.1374871730804443,-999,2.3478434085845947
1842,1.193988561630249,1.223632574081421,0.9073331356048584,0.7665068507194519,0.9375806450843811,0.4948520362377167,0.30435243248939514,1.1877001523971558,-999,1.3864631652832031
1843,1.3385275602340698,0.8347650766372681,1.2977946996688843,0.7554497718811035,1.254002571105957,-999,-999,1.121631145477295,-999,1.636496901512146
1844,1.0719724893569946,0.8679913878440857,1.0577332973480225,0.7168235182762146,0.9313908219337463,-999,0.5306356549263,1.542830467224121,-999,1.2359551191329956
1845,1.2347922325134277,0.9663111567497253,1.2863638401031494,0.7926230430603027,1.1286426782608032,-999,0.4866522252559662,1.7367440462112427,-999,1.535245418548584
1846,1.3746967315673828,1.6376686096191406,1.202499508857727,1.0338928699493408,0.9759798049926758,-999,0.4643722176551819,1.8387964963912964,-999,1.6473859548568726
1847,0.7292651534080505,0.6258276700973511,0.8955711126327515,0.4978514015674591,0.9025583863258362,-999,0.5247693657875061,1.1451570987701416,-999,1.0048460960388184
1848,1.2596205472946167,1.1719622611999512,1.0782577991485596,0.8487374186515808,0.9402197599411011,0,0.6034726500511169,1.1034409999847412,-999,1.6527559757232666
1849,0.6551051139831543,0.5472310185432434,0.6623778343200684,1.7224316596984863,1.0810445547103882,0.873306393623352,1.0051521062850952,0.6916478276252747,-999,1.0775913000106812
1850,0.8063185214996338,0.7328972220420837,0.7280786633491516,1.2451084852218628,0.902608335018158,0.6867120862007141,0.4453926086425781,0.6401131749153137,-999,1.5151973962783813
1851,0.9488978385925293,1.0312868356704712,1.079641342163086,1.000044345855713,0.8999830484390259,0.6954425573348999,0.5151878595352173,0.6780366897583008,-999,1.689760684967041
1852,1.182265043258667,1.3426913022994995,0.9977325797080994,1.556026577949524,0.9911935925483704,1.5571045875549316,0.49315664172172546,1.0316855907440186,-999,2.1843419075012207
1853,1.5285985469818115,2.286787509918213,0.9533315896987915,0.947576105594635,0.870644748210907,1.9391510486602783,0.4967486560344696,0.9758250713348389,-999,2.2973833084106445
1854,0.9904653429985046,1.4299057722091675,1.440866470336914,0.7371140122413635,0.98467618227005,1.7901999950408936,0.44884195923805237,0.6359748244285583,1.6089740991592407,1.6575124263763428
1855,1.039609432220459,1.581546425819397,1.219875454902649,0.9173723459243774,1.17400062084198,1.6813298463821411,0.45088687539100647,0.9307012557983398,1.4717351198196411,1.93543541431427
1856,1.4530184268951416,1.8771086931228638,1.068699598312378,1.4308061599731445,0.9440021514892578,2.279498338699341,0.42687809467315674,0.8668941259384155,0.9067474007606506,2.3431596755981445
1857,0.9027386903762817,1.3898950815200806,1.2213276624679565,0.6449881792068481,0.8781277537345886,1.608455777168274,0.781750500202179,0.6921298503875732,-999,1.71160888671875
1858,1.0384548902511597,1.1664117574691772,0.9028571248054504,0.8566479682922363,0.7601810693740845,1.5274717807769775,0.3560020625591278,0.8673670291900635,1.1575993299484253,1.1933486461639404
1859,1.4646177291870117,1.1080960035324097,1.1980558633804321,1.1917412281036377,1.1078977584838867,1.3557884693145752,1.1945629119873047,1.0366445779800415,1.3466870784759521,1.5278892517089844
1860,1.5276691913604736,1.587427020072937,1.0341367721557617,1.2276291847229004,1.167353868484497,2.1625781059265137,1.054345965385437,1.0158960819244385,1.0596126317977905,2.107006311416626
1861,1.2704017162322998,1.3372900485992432,1.0428414344787598,1.037057876586914,0.7048639059066772,1.731400728225708,0.8978354334831238,0.7796285152435303,0.9800647497177124,0.9347119331359863
1862,1.2110296487808228,1.3858884572982788,0.8867457509040833,0.9571362733840942,1.0550163984298706,1.5325249433517456,0.6504298448562622,0.8853493332862854,1.0347093343734741,0.8430219888687134
1863,2.013118028640747,1.9346567392349243,1.5801478624343872,1.3105305433273315,1.1315397024154663,2.53338360786438,0.7624550461769104,1.0567885637283325,1.3266891241073608,0.8266113996505737
1864,1.1068042516708374,1.4348455667495728,1.1600362062454224,0.9727219939231873,0.9445274472236633,1.9290579557418823,0,0.8999229669570923,0.9320211410522461,0.6935268640518188
1865,1.609971284866333,1.7288596630096436,1.1154844760894775,1.3327265977859497,1.264723300933838,2.598004102706909,1.5161422491073608,0.9532724022865295,1.0128705501556396,0.9074610471725464
1866,0.8323805928230286,1.106580376625061,0.8841228485107422,0.845479428768158,0.896247148513794,1.0887633562088013,1.1663180589675903,0.7762861251831055,0.661626935005188,0.695236086845398
1867,0.8315321803092957,0.8256855607032776,0.7618600130081177,0.9540804624557495,0.8530105352401733,1.1432147026062012,1.2258176803588867,0.8052578568458557,0.7003880739212036,1.41681706905365
1868,1.2216440439224243,1.4742252826690674,0.8521537780761719,1.0642704963684082,0.8288251161575317,1.5233482122421265,1.1597464084625244,0.787914514541626,0.8721673488616943,0.9431052207946777
1869,0.5790423154830933,0.5493022203445435,0.6112343668937683,0.5493152141571045,0.7287249565124512,0,0.7862725853919983,0.5420191287994385,0.5239609479904175,0.6153161525726318
1870,1.2242075204849243,1.0755847692489624,0.8720956444740295,1.0394771099090576,1.0458441972732544,0.8598504066467285,1.235582709312439,0.8834235072135925,1.0784835815429688,1.1491347551345825
1871,1.0991017818450928,1.6302175521850586,0.8972906470298767,0.8903754949569702,0.9053696393966675,1.1626296043395996,1.2506687641143799,0.9565699696540833,0.8495708107948303,1.046229600906372
1872,1.0849257707595825,1.367768406867981,1.249394178390503,1.0564087629318237,1.2033517360687256,1.3900700807571411,1.3348904848098755,1.0289363861083984,0.9121901392936707,1.1245851516723633
1873,1.2968707084655762,1.2741001844406128,0.7021732926368713,1.1226850748062134,1.0091484785079956,0.9906538724899292,1.4626578092575073,1.0255223512649536,0.9293307065963745,1.248703122138977
1874,0.7383624911308289,1.1296799182891846,0.5936061143875122,1.2526664733886719,1.1666237115859985,0.7692909240722656,0.9951109290122986,0.8230520486831665,0.6722594499588013,1.0395532846450806
1875,1.1493070125579834,1.4687814712524414,0.8180952072143555,1.615756869316101,0.8979445099830627,1.732421636581421,1.1200257539749146,1.1481776237487793,0.5949240922927856,1.726161241531372
1876,1.2668304443359375,1.4460901021957397,0.8153476119041443,1.5751845836639404,1.0070455074310303,1.3406617641448975,1.3400006294250488,1.0745006799697876,0.9848139882087708,1.3566792011260986
1877,1.0082979202270508,1.460766315460205,0.8029992580413818,1.7218286991119385,0.9995212554931641,1.5831243991851807,1.3962452411651611,0.9698030352592468,0.7083887457847595,1.8539371490478516
1878,2.976999521255493,2.162627696990967,0.9307433366775513,1.8598740100860596,0.7957345247268677,1.8564093112945557,1.1704339981079102,1.2727670669555664,0.669461190700531,2.148134231567383
1879,0.8402339816093445,1.1571943759918213,1.130955457687378,1.3117144107818604,0.9763027429580688,1.4448391199111938,1.2576059103012085,0.8937543034553528,0.5331907272338867,1.882739543914795
1880,2.1110498905181885,1.4939604997634888,0.8760727047920227,1.0816659927368164,0.9158688187599182,1.7417078018188477,1.2877036333084106,1.2488776445388794,0.5704403519630432,2.5948755741119385
1881,1.8568899631500244,1.283573865890503,1.227091908454895,1.252018928527832,1.1156671047210693,1.4828225374221802,1.6774839162826538,1.1733739376068115,0.5092428922653198,2.330538511276245
1882,1.274288535118103,0.9786445498466492,0.869952380657196,1.1661494970321655,0.8065852522850037,1.1807546615600586,1.0851887464523315,0.9501913785934448,0.5907751321792603,1.7260085344314575
