year,MRWKHA_03_,MRWKHA_06_,MRWKHA_09_,MRWKHA_12_,MRWKHA_14_,MRWKHA_15_,MRWKHA_16_,MRWKHA_17_,MRWKHA_19_,MRWKHA_20_
1902,452.4377746582031,297.4842834472656,0,0,122.42173767089844,657.5386962890625,445.7657470703125,493.8676452636719,436.7911071777344,236.0477752685547
1903,452.6090393066406,271.8284606933594,0,0,115.52755737304688,382.5241394042969,426.6231994628906,437.998046875,307.5296936035156,161.07911682128906
1904,382.464111328125,263.0628356933594,0,0,90.66988372802734,548.3132934570312,410.0917663574219,337.8974304199219,367.3987121582031,105.73124694824219
1905,288.8690490722656,139.28651428222656,0,342.859375,81.37834930419922,204.19683837890625,245.3107147216797,239.9888458251953,267.4845275878906,89.31700134277344
1906,287.7041931152344,188.41384887695312,0,280.1940002441406,141.98655700683594,259.9234619140625,283.5614318847656,373.08416748046875,306.1769104003906,174.2886199951172
1907,366.6842346191406,188.27174377441406,0,299.75933837890625,121.50043487548828,323.78765869140625,238.52438354492188,372.37127685546875,270.9796447753906,165.26641845703125
1908,727.419189453125,468.50982666015625,0,556.2538452148438,374.6510009765625,571.084716796875,507.8135681152344,787.5093383789062,1020.3739013671875,340.32891845703125
1909,501.25592041015625,98.70057678222656,0,242.0553436279297,187.7098846435547,162.6848907470703,191.680908203125,719.7699584960938,422.74359130859375,251.76617431640625
1910,299.4655456542969,280.84088134765625,0,110.38538360595703,219.5706024169922,446.43408203125,214.86351013183594,716.9058227539062,236.364990234375,168.59255981445312
1911,379.89599609375,278.78875732421875,0,200.7730712890625,138.8030548095703,500.5627136230469,163.50970458984375,601.4646606445312,171.0092315673828,128.28684997558594
1912,118.17459106445312,81.33917999267578,0,78.04490661621094,67.09276580810547,83.82384490966797,61.09969711303711,389.14739990234375,71.88035583496094,133.73878479003906
1913,227.4644317626953,169.25196838378906,0,132.98696899414062,85.91747283935547,214.7744598388672,161.53221130371094,333.61419677734375,120.59876251220703,275.3893737792969
1914,860.4009399414062,417.3352966308594,0,332.6064758300781,311.91851806640625,654.0264892578125,451.331298828125,654.3734741210938,422.6546325683594,267.427490234375
1915,530.172607421875,427.04345703125,0,134.5174560546875,301.9557189941406,314.07989501953125,288.34014892578125,613.0418701171875,308.0885925292969,307.6451110839844
1916,622.8460083007812,416.6944274902344,0,322.09613037109375,415.668701171875,451.62396240234375,358.143798828125,784.7115478515625,327.74786376953125,327.3594055175781
1917,429.3803405761719,334.1394958496094,0,238.76397705078125,396.0522766113281,476.3953552246094,367.95611572265625,746.0292358398438,241.4982452392578,272.4600830078125
1918,542.4528198242188,458.3594970703125,0,366.5987854003906,513.4984741210938,435.3890075683594,392.4437561035156,735.1175537109375,280.39447021484375,275.6253356933594
1919,468.4020690917969,378.4527282714844,0,319.2493896484375,340.455810546875,467.46844482421875,382.0797424316406,748.148681640625,309.4985046386719,245.80044555664062
1920,680.460205078125,391.181396484375,0,387.27532958984375,417.2703857421875,518.4762573242188,499.4643249511719,808.7628173828125,333.5018005371094,299.0326232910156
1921,333.21148681640625,288.8457336425781,0,299.0265808105469,360.392822265625,484.6546630859375,364.03643798828125,484.64739990234375,138.75302124023438,176.5721893310547
1922,488.94940185546875,355.4678955078125,0,499.0955505371094,580.5651245117188,471.4385070800781,490.3008728027344,604.7036743164062,283.4633483886719,212.67391967773438
1923,614.74853515625,330.4884948730469,0,457.77838134765625,508.3372497558594,430.53912353515625,364.9153137207031,672.3279418945312,260.74090576171875,285.5405578613281
1924,647.0115966796875,356.4815979003906,0,404.48919677734375,666.7827758789062,424.93646240234375,385.0700988769531,778.2119750976562,345.3652648925781,319.9110107421875
1925,366.46661376953125,186.2644500732422,0,341.51483154296875,383.3751220703125,339.36041259765625,220.8289337158203,466.03814697265625,184.2401580810547,159.78802490234375
1926,433.50152587890625,328.42657470703125,0,459.7270812988281,518.0665283203125,403.3539123535156,490.3404541015625,908.4793701171875,391.9771728515625,258.63995361328125
1927,260.27056884765625,196.1575927734375,0,302.6023254394531,258.6011657714844,207.4265594482422,167.1071319580078,480.6202392578125,180.33602905273438,148.4098358154297
1928,540.4938354492188,374.41552734375,0,422.2587585449219,505.71514892578125,510.9300537109375,630.9912109375,771.38818359375,436.29290771484375,238.59649658203125
1929,644.2598266601562,314.45556640625,0,341.2127990722656,366.10577392578125,558.1932983398438,413.2970275878906,452.59149169921875,361.88470458984375,290.8027648925781
1930,508.7958984375,308.93603515625,0,533.6214599609375,440.0391845703125,670.9453735351562,523.6349487304688,568.9749755859375,407.025634765625,299.64129638671875
1931,224.8872833251953,225.01904296875,0,141.30946350097656,161.65701293945312,99.91548919677734,150.02175903320312,299.4892578125,170.2532196044922,131.5445098876953
1932,314.3312683105469,293.3580017089844,0,469.09893798828125,405.4861755371094,444.7406005859375,362.87957763671875,522.2340698242188,328.846435546875,162.60223388671875
1933,652.8131103515625,307.7257995605469,0,512.702392578125,303.3088073730469,403.80450439453125,401.9508361816406,603.1041870117188,363.78082275390625,311.11907958984375
1934,477.7371826171875,301.1512756347656,0,523.605224609375,353.1895751953125,181.84030151367188,392.6398620605469,644.3983764648438,354.8323974609375,201.82606506347656
1935,537.3590698242188,272.3399658203125,0,364.9394226074219,369.46728515625,312.05517578125,452.2790222167969,875.3836669921875,524.4380493164062,216.37863159179688
1936,633.1046752929688,359.0807800292969,0,345.6094055175781,769.0982055664062,1037.234375,543.01708984375,1132.46435546875,625.3104248046875,247.17799377441406
1937,474.2853088378906,326.63140869140625,0,322.4117431640625,424.12762451171875,329.5717468261719,496.4263000488281,974.2948608398438,423.4328308105469,226.31983947753906
1938,293.596923828125,340.8284912109375,0,427.22039794921875,586.4815673828125,403.2545166015625,533.1658325195312,952.4227905273438,371.27520751953125,200.66453552246094
1939,569.2083740234375,394.80950927734375,0,474.5724792480469,468.65753173828125,741.5313720703125,667.7252197265625,1042.0048828125,672.0358276367188,370.8099670410156
1940,487.3850402832031,413.2200012207031,0,528.2916870117188,421.8448181152344,506.9660339355469,643.320556640625,986.9942626953125,644.7460327148438,302.9107360839844
1941,790.4539794921875,500.19696044921875,238.4140625,430.937744140625,604.0558471679688,663.7376708984375,756.872802734375,394.8125,1796.296875,708.3046875
1942,440.9456787109375,346.4191589355469,234.5938262939453,431.7828063964844,343.4110107421875,422.6370849609375,692.2288208007812,1179.578857421875,1669.9656982421875,297.10906982421875
1943,785.7946166992188,389.1551513671875,264.5074462890625,494.01495361328125,433.79400634765625,554.79736328125,583.16162109375,1243.6075439453125,1069.70361328125,432.0713195800781
1944,572.1256103515625,317.9698181152344,119.48360443115234,399.4613037109375,369.7456359863281,370.7208251953125,366.6798400878906,852.3211669921875,484.7656555175781,292.5366516113281
1945,697.2723999023438,467.63116455078125,236.20594787597656,573.446533203125,495.8031005859375,719.4097900390625,629.3777465820312,1196.6396484375,534.4769287109375,383.021240234375
1946,475.5434265136719,351.55218505859375,211.41415405273438,513.2217407226562,457.5428771972656,609.0427856445312,465.6537780761719,689.6868896484375,580.9359130859375,289.71630859375
1947,154.00302124023438,108.6812973022461,17.974082946777344,367.5004577636719,64.95709228515625,146.91802978515625,212.1278533935547,186.05223083496094,207.2095489501953,74.68013000488281
1948,552.6072387695312,313.1947326660156,197.59727478027344,595.1571655273438,463.9234924316406,659.7088012695312,622.79638671875,872.6610107421875,512.5254516601562,185.94699096679688
1949,175.03562927246094,97.01966094970703,51.71367645263672,445.76690673828125,178.57931518554688,511.4955749511719,349.61761474609375,276.39910888671875,316.6347961425781,92.87197875976562
1950,299.9757385253906,184.64234924316406,66.26559448242188,509.9727783203125,220.04083251953125,398.0995178222656,314.3834533691406,451.03875732421875,184.4599609375,153.08326721191406
1951,275.8082580566406,245.64723205566406,73.70024108886719,701.409423828125,419.970703125,506.91619873046875,384.53814697265625,409.3130187988281,301.7819519042969,153.16529846191406
1952,315.4942321777344,250.1666717529297,134.2571258544922,466.00958251953125,206.07049560546875,266.0863952636719,308.7186279296875,418.374755859375,207.7366943359375,160.99473571777344
1953,467.0985107421875,323.4938049316406,192.42431640625,696.6932983398438,503.5555114746094,640.9236450195312,571.25830078125,767.8392333984375,499.7073669433594,186.40713500976562
1954,261.3738708496094,238.11471557617188,85.44049835205078,209.41885375976562,164.1083984375,262.40667724609375,287.0096740722656,460.8848571777344,230.57858276367188,93.7730941772461
1955,293.8828125,142.25311279296875,165.02528381347656,158.59124755859375,178.92527770996094,0,424.72271728515625,551.6665649414062,371.65386962890625,76.78147888183594
1956,229.85340881347656,136.61183166503906,136.4374237060547,421.156494140625,140.72457885742188,0,343.2226867675781,367.4468688964844,437.9085388183594,107.6915283203125
1957,252.03880310058594,177.2247772216797,186.54725646972656,384.92523193359375,192.4436798095703,0,356.3665466308594,376.6210021972656,513.6734619140625,116.78873443603516
1958,231.62796020507812,128.38609313964844,161.14016723632812,352.5361022949219,157.5061492919922,0,186.4684295654297,249.83047485351562,653.8956909179688,84.70052337646484
1959,228.39767456054688,217.48057556152344,170.14149475097656,289.14471435546875,182.07237243652344,0,393.7113037109375,438.9024658203125,539.0521850585938,140.262939453125
1960,319.60064697265625,134.80206298828125,155.6738739013672,285.1593933105469,291.93597412109375,0,257.03515625,540.4055786132812,508.91168212890625,132.7718048095703
1961,260.99603271484375,141.0082244873047,111.5378189086914,278.91644287109375,206.94375610351562,0,265.898681640625,590.4694213867188,440.0861511230469,81.37492370605469
1962,278.14251708984375,200.10693359375,57.38029861450195,265.0227355957031,212.17628479003906,0,204.71823120117188,452.5042419433594,241.97740173339844,103.68727111816406
1963,121.0516357421875,111.96363830566406,65.27737426757812,188.56796264648438,119.06072998046875,0,156.47621154785156,343.93536376953125,542.9609375,66.00382232666016
1964,250.0040740966797,184.5206756591797,146.96360778808594,171.2303466796875,253.24874877929688,0,303.71221923828125,512.515380859375,347.3198547363281,137.34254455566406
1965,160.8732147216797,129.34854125976562,167.15830993652344,70.76226806640625,153.42965698242188,0,133.6884002685547,388.2579040527344,333.7867431640625,98.9682388305664
1966,244.8683624267578,220.77455139160156,159.15225219726562,132.16061401367188,251.5072784423828,0,262.0071105957031,489.2536315917969,416.1217346191406,192.80520629882812
1967,280.1153259277344,241.97166442871094,215.58909606933594,118.21099853515625,281.97833251953125,0,421.0696716308594,567.4855346679688,599.0086669921875,179.84547424316406
1968,237.05413818359375,123.0761947631836,136.6610565185547,84.90853118896484,132.2996063232422,0,253.8883819580078,369.581298828125,286.97406005859375,119.60818481445312
1969,190.6968231201172,130.07669067382812,188.2741241455078,72.65852355957031,301.98297119140625,0,370.1101989746094,402.2999572753906,549.8912353515625,153.84278869628906
1970,209.69503784179688,96.33148956298828,174.92478942871094,98.93965911865234,317.03973388671875,0,302.9833068847656,466.2144470214844,419.2038879394531,173.38970947265625
1971,96.60847473144531,27.86410140991211,53.914031982421875,20.269943237304688,108.2187728881836,0,104.13356018066406,217.6785430908203,129.04124450683594,35.335235595703125
1972,302.3915100097656,25.460317611694336,126.86312103271484,7.724263668060303,196.32730102539062,0,241.7322235107422,525.79541015625,350.0738830566406,98.46622467041016
1973,141.8289794921875,89.3009262084961,95.46643829345703,74.94384002685547,49.53290939331055,0,121.7953872680664,186.40780639648438,202.22801208496094,33.173667907714844
1974,44.81719970703125,68.20243835449219,82.21333312988281,43.03174591064453,11.345670700073242,0,6.201340675354004,126.2084732055664,58.54375076293945,27.900447845458984
1975,129.7067108154297,155.59304809570312,108.48271942138672,101.10430145263672,166.05307006835938,0,206.20420837402344,313.9635314941406,179.1825408935547,114.83056640625
1976,232.30615234375,126.35614776611328,196.7477569580078,76.31482696533203,185.62257385253906,0,216.6982421875,451.7319641113281,231.91851806640625,141.8282928466797
1977,86.44226837158203,65.36278533935547,46.92626953125,24.859468460083008,27.000337600708008,0,91.29391479492188,235.09982299804688,99.95136260986328,45.58934783935547
1978,173.83755493164062,112.04668426513672,128.97573852539062,76.07679748535156,146.50555419921875,0,183.9188995361328,371.57073974609375,228.462158203125,120.1014175415039
1979,316.44976806640625,147.6178436279297,212.94949340820312,69.59129333496094,195.9696502685547,0,284.04437255859375,580.97607421875,393.4093017578125,206.69210815429688
1980,56.953529357910156,20.421361923217773,65.21240997314453,18.05955696105957,22.311912536621094,0,6.863348007202148,53.176998138427734,74.512939453125,61.747501373291016
1981,162.22555541992188,183.5719757080078,82.9393539428711,106.55252075195312,118.58677673339844,0,191.25962829589844,302.24462890625,214.9485321044922,164.7976837158203
1982,176.41175842285156,143.7030487060547,141.02516174316406,59.45191192626953,162.024169921875,0,205.30133056640625,420.5344543457031,241.53953552246094,153.0519256591797
1983,209.689697265625,154.83547973632812,153.27084350585938,73.09078979492188,136.49172973632812,0,123.61416625976562,416.4411315917969,212.4708251953125,170.8633575439453
1984,320.2480773925781,290.2046813964844,239.154052734375,85.3985595703125,224.5885009765625,0,244.6995086669922,672.4401245117188,502.2747802734375,182.6022186279297
1985,142.7940673828125,80.64634704589844,27.352903366088867,38.460350036621094,44.653202056884766,0,41.89924240112305,306.91094970703125,100.73331451416016,90.36892700195312
1986,256.57611083984375,176.58944702148438,200.57423400878906,104.48564910888672,163.18675231933594,0,166.98883056640625,416.7867736816406,291.7108154296875,173.3069305419922
1987,141.17416381835938,145.08743286132812,164.23638916015625,33.82492446899414,91.82845306396484,0,57.3061637878418,261.4272766113281,185.4292755126953,161.60658264160156
1988,235.64373779296875,181.90626525878906,125.1412582397461,88.8702621459961,142.18014526367188,0,152.2602081298828,505.2479553222656,230.72653198242188,193.58505249023438
1989,49.532958984375,25.44066619873047,16.65228271484375,26.46441078186035,7.2859578132629395,0,0.7666481733322144,49.44761657714844,113.53553771972656,28.736873626708984
1990,331.3874206542969,201.9637908935547,179.3059844970703,107.97720336914062,220.91075134277344,0,222.84036254882812,459.26214599609375,276.3157653808594,257.3966064453125
1991,295.02191162109375,210.91766357421875,197.34353637695312,120.19261932373047,208.552001953125,0,213.49594116210938,545.31689453125,461.575927734375,219.91514587402344
1992,175.17886352539062,141.69879150390625,137.027099609375,77.6336441040039,96.36927032470703,0,86.9027328491211,380.1805725097656,366.57257080078125,178.7780303955078
1993,102.69121551513672,110.8446044921875,94.80472564697266,37.17384338378906,49.97499084472656,0,101.18225860595703,295.6764831542969,280.9378967285156,74.3587417602539
1994,273.95098876953125,216.2945098876953,194.96768188476562,92.69791412353516,157.4121856689453,0,213.65951538085938,466.7867126464844,356.31591796875,213.36241149902344
1995,140.09176635742188,161.15281677246094,98.90084075927734,41.77263259887695,93.28701782226562,0,96.69861602783203,331.4530029296875,131.935791015625,118.56108856201172
1996,273.3150634765625,240.03713989257812,135.6260223388672,104.1318588256836,144.7256317138672,0,159.39329528808594,487.1890869140625,228.0970458984375,173.57630920410156
1997,117.71661376953125,205.45883178710938,122.25018310546875,53.83424758911133,57.88896560668945,0,117.6077651977539,356.1307373046875,201.8667449951172,139.35107421875
1998,231.70794677734375,205.1636199951172,177.33705139160156,100.79393768310547,176.432861328125,0,148.3778839111328,349.84967041015625,252.78050231933594,168.8547821044922
1999,124.55125427246094,70.68389892578125,73.79542541503906,44.960205078125,53.15059280395508,0,1.635305643081665,130.93231201171875,103.48681640625,115.66719055175781
2000,118.30009460449219,84.23855590820312,65.73514556884766,43.6989860534668,92.85840606689453,0,70.4544448852539,124.09137725830078,101.26512908935547,101.06891632080078
2001,226.44808959960938,200.97885131835938,148.32440185546875,126.56288146972656,184.50535583496094,0,210.6699981689453,304.40692138671875,255.15579223632812,242.67237854003906
2002,261.92083740234375,181.3404998779297,115.5184326171875,83.18822479248047,197.7892303466797,0,152.7487335205078,440.8641662597656,218.9725341796875,202.94273376464844
2003,194.3590850830078,156.98912048339844,129.0206298828125,72.1738052368164,198.7178497314453,0,103.51940155029297,324.3699951171875,268.2965087890625,187.91131591796875
2004,228.3245086669922,140.55294799804688,155.1002655029297,89.20838928222656,155.2435302734375,0,54.788753509521484,309.822021484375,288.1600341796875,196.4404754638672
2005,126.7676010131836,86.53130340576172,141.04220581054688,65.1170883178711,82.76148986816406,0,61.77120590209961,168.01637268066406,178.67691040039062,143.2196807861328
2006,210.0591583251953,85.34722900390625,127.16136169433594,114.46381378173828,85.57880401611328,0,107.78185272216797,203.53463745117188,153.54135131835938,176.3004608154297
2007,180.7400665283203,128.912841796875,133.8323974609375,75.18685150146484,37.23890686035156,0,56.64768981933594,237.9103240966797,135.49658203125,176.44818115234375
2008,179.98443603515625,140.13912963867188,121.71097564697266,91.84818267822266,93.31398010253906,0,118.31058502197266,298.21612548828125,136.8558807373047,143.87838745117188
2009,276.0360412597656,143.56935119628906,184.9999237060547,104.57808685302734,136.29556274414062,0,104.93801879882812,346.77880859375,214.13235473632812,193.70703125
2010,195.27090454101562,113.08280181884766,124.28502655029297,76.73401641845703,75.71394348144531,0,101.16522216796875,214.71717834472656,146.86016845703125,130.14404296875
2011,160.66336059570312,82.9566421508789,92.224609375,73.51722717285156,38.22957229614258,0,26.812421798706055,228.27279663085938,117.13656616210938,73.96446990966797
2012,288.56207275390625,206.06861877441406,224.0702667236328,125.92121887207031,159.35031127929688,0,137.66676330566406,358.3656311035156,283.76898193359375,209.9595184326172
2013,230.10513305664062,189.9438018798828,224.67208862304688,107.5215072631836,112.62967681884766,0,117.32881164550781,260.77734375,211.1786346435547,155.01719665527344
2014,272.9363098144531,162.3522491455078,206.39361572265625,107.23413848876953,121.70892333984375,0,96.26626586914062,256.289794921875,209.18727111816406,189.49603271484375
2015,164.65814208984375,124.5369644165039,13907.40625,82.19541931152344,75.80459594726562,2286,84.89969635009766,217.6534423828125,172.499755859375,147.03248596191406
2016,186.07992553710938,128.58734130859375,225.0848846435547,90.76421356201172,103.71136474609375,0,56.96833419799805,221.2967987060547,187.09649658203125,180.84014892578125
2017,157.21766662597656,87.91004943847656,193.14292907714844,79.81853485107422,69.64501953125,0,19.17795753479004,209.16412353515625,172.14427185058594,145.09613037109375
2018,219.78610229492188,166.7147216796875,259.9501037597656,114.01009368896484,168.86827087402344,0,161.06675720214844,321.82080078125,312.959716796875,195.81324768066406
2019,239.82742309570312,175.35081481933594,309.05517578125,146.4666748046875,179.22071838378906,0,126.65754699707031,463.3539733886719,372.5779113769531,206.9072265625
2020,169.7151336669922,205.43380737304688,139.47445678710938,89.81920623779297,81.65062713623047,0,25.875110626220703,263.2380676269531,245.37850952148438,121.66800689697266
2021,234.90663146972656,213.45452880859375,249.22421264648438,101.91815185546875,136.57986450195312,0,74.58931732177734,328.8645324707031,298.140869140625,161.29196166992188
2022,202.9033660888672,273.7118835449219,174.56790161132812,108.28919219970703,129.4261016845703,0,48.01393127441406,304.08551025390625,245.27207946777344,141.5755157470703
2023,0,149.42446899414062,0,0,0,0,0,204.46083068847656
