year,MinLAKHA_03_,MinLAKHA_06_,MinLAKHA_09_,MinLAKHA_12_,MinLAKHA_14_,MinLAKHA_15_,MinLAKHA_16_,MinLAKHA_17_,MinLAKHA_19_,MinLAKHA_20_
1896,40.09932327270508,20.506486892700195,0,0,40.23881912231445,40.07157516479492,40.170623779296875,40.220577239990234,69.35648345947266,15.059234619140625
1897,40.080169677734375,20.26408576965332,0,0,40.012786865234375,40.066410064697266,40.47499465942383,40.008121490478516,42.846710205078125,15.011369705200195
1898,40.45893859863281,20.693273544311523,0,0,40.21464538574219,40.77008819580078,41.47826385498047,40.01886749267578,47.564727783203125,15.287149429321289
1899,40.207496643066406,20.448802947998047,0,0,40.73615646362305,40.36320877075195,40.44192886352539,40.05924987792969,46.955047607421875,16.287012100219727
1900,40.245582580566406,20.269744873046875,0,0,40.99541091918945,40.66617965698242,40.39299774169922,40.89601135253906,40.49848175048828,15.540644645690918
1901,40.192115783691406,20.155559539794922,0,0,40.42879867553711,40.50751495361328,40.09880828857422,40.20839309692383,46.62553405761719,16.5743350982666
1902,40.04195785522461,22.511795043945312,0,0,51.6785774230957,40.20512771606445,40.3875846862793,40.92544937133789,40.44558334350586,15.572189331054688
1903,41.369834899902344,20.48351287841797,0,0,42.754825592041016,40.1977653503418,40.0672607421875,40.03392791748047,66.95472717285156,16.51248550415039
1904,40.0946044921875,20.038354873657227,0,0,40.129241943359375,40.21404266357422,40.44265365600586,40.11928176879883,47.62257385253906,15.906585693359375
1905,42.5444450378418,21.068145751953125,0,40.328453063964844,47.701236724853516,40.303585052490234,40.132301330566406,40.3449592590332,44.95158004760742,15.656834602355957
1906,40.10854721069336,20.21370506286621,0,40.01874923706055,43.112674713134766,40.230499267578125,40.41731262207031,40.01841735839844,48.64786911010742,15.109601020812988
1907,40.4254150390625,20.465620040893555,0,40.110652923583984,41.964210510253906,40.17329788208008,40.15647506713867,40.020442962646484,60.38594436645508,15.768808364868164
1908,40.05961990356445,20.12435531616211,0,40.13286209106445,44.486793518066406,40.01308822631836,40.278255462646484,40.11763381958008,41.26380157470703,15.270220756530762
1909,40.05204391479492,20.46094512939453,0,40.026615142822266,40.65032196044922,40.1162109375,40.52318572998047,40.0349006652832,42.82184982299805,15.238525390625
1910,40.16542434692383,20.220216751098633,0,40.1327018737793,40.563331604003906,40.034889221191406,40.00428771972656,40.0600471496582,55.130252838134766,16.142906188964844
1911,40.232688903808594,20.12859535217285,0,40.245758056640625,40.87909698486328,40.119815826416016,40.34562301635742,40.017784118652344,41.27174758911133,15.044671058654785
1912,40.20033264160156,20.75860595703125,0,40.4091911315918,68.54845428466797,40.056522369384766,47.10127258300781,40.026729583740234,42.8518180847168,21.6704044342041
1913,40.18914794921875,20.544797897338867,0,40.972930908203125,41.87388229370117,40.18994140625,41.01888656616211,40.42481231689453,72.56461334228516,15.075311660766602
1914,40.04550552368164,20.125192642211914,0,40.03499984741211,40.89046859741211,40.09932327270508,41.2171745300293,40.02922058105469,40.5309944152832,15.241607666015625
1915,40.0660285949707,20.139328002929688,0,40.06696319580078,40.70244216918945,40.003787994384766,47.19020462036133,40.00234603881836,45.390254974365234,15.05966854095459
1916,40.043304443359375,33.46526336669922,0,40.034664154052734,40.09943771362305,40.001922607421875,40.59000015258789,40.00259780883789,43.74800109863281,15.206467628479004
1917,40.24717712402344,28.882415771484375,0,40.07585144042969,40.20564270019531,40.010562896728516,41.36134338378906,40.105560302734375,40.328086853027344,15.320098876953125
1918,40.078155517578125,40.71860885620117,0,40.02973556518555,40.6156120300293,40.00138854980469,40.500736236572266,40.62002944946289,44.08808135986328,17.11677360534668
1919,40.096710205078125,25.512216567993164,0,40.00250244140625,40.29534912109375,40.01880645751953,42.04102325439453,40.79932403564453,41.792659759521484,15.588854789733887
1920,40.10211944580078,28.662111282348633,0,40.148563385009766,40.03742980957031,40.068111419677734,40.46074295043945,40.05157470703125,41.819671630859375,15.345020294189453
1921,40.401031494140625,25.642677307128906,0,40.11509323120117,40.0682258605957,40.06116485595703,40.23211669921875,40.102821350097656,52.01754379272461,15.238916397094727
1922,40.13214874267578,28.83344078063965,0,40.05060577392578,40.013580322265625,40.01194763183594,41.928565979003906,40.44926834106445,42.82689666748047,15.922647476196289
1923,40.01804733276367,25.898231506347656,0,40.16511917114258,40.052494049072266,40.34555435180664,40.251792907714844,40.07404327392578,41.06137466430664,15.678756713867188
1924,40.31126022338867,25.987228393554688,0,40.00240707397461,40.16026306152344,40.02802658081055,41.779605865478516,40.030433654785156,47.32027053833008,15.35280990600586
1925,40.09442901611328,26.326589584350586,0,40.23357009887695,40.11621856689453,40.71167755126953,83.07135009765625,41.27264404296875,42.640289306640625,15.727956771850586
1926,40.121315002441406,26.83173370361328,0,40.01833724975586,40.358619689941406,40.001060485839844,43.86115646362305,40.13301467895508,41.272056579589844,15.906410217285156
1927,40.358734130859375,27.75745391845703,0,40.163822174072266,40.09236526489258,40.39146423339844,8.026256561279297,40.46893310546875,42.42186737060547,16.8509521484375
1928,40.1212043762207,25.812191009521484,0,40.173248291015625,40.192115783691406,40.010623931884766,5.274954319000244,40.124507904052734,46.08586502075195,15.385692596435547
1929,40.33652114868164,25.088645935058594,0,40.30344009399414,40.20148468017578,40.02032470703125,5.681858539581299,40.05097579956055,40.99702453613281,15.43478012084961
1930,40.118194580078125,26.701217651367188,0,40.18186950683594,40.076175689697266,40.37750244140625,7.985550403594971,40.010841369628906,44.78627014160156,15.393476486206055
1931,40.38705062866211,25.512020111083984,0,40.22798538208008,40.59269332885742,40.10611343383789,16.167396545410156,40.254730224609375,42.134647369384766,15.141327857971191
1932,0,26.073909759521484,0,40.03387451171875,40.00295639038086,508.4568176269531,15.825429916381836,40.0354118347168,44.4737548828125,15.079439163208008
1933,0,26.017253875732422,0,40.01120376586914,40.0932731628418,0,11.456422805786133,40.0343132019043,42.63888168334961,15.027030944824219
1934,0,26.521265029907227,0,40.00581359863281,40.147193908691406,0,7.196155071258545,40.18196487426758,41.268009185791016,15.005925178527832
1935,0,26.218454360961914,0,40.09051513671875,40.53783416748047,0,6.12690544128418,40.00229263305664,46.1463737487793,15.239006042480469
1936,0,26.432607650756836,0,40.037010192871094,40.030704498291016,40.156776428222656,7.538180828094482,40.22956466674805,40.278141021728516,15.759746551513672
1937,325.150390625,25.089616775512695,0,40.020084381103516,40.04789352416992,40.20600509643555,6.908332824707031,40.16642761230469,40.28227233886719,15.046696662902832
1938,40.73600769042969,25.16278839111328,0,40.136844635009766,40.04109191894531,40.12154006958008,6.056567192077637,40.14834976196289,40.60706329345703,15.543540000915527
1939,40.18161392211914,25.0638370513916,0,40.024539947509766,40.03502655029297,40.00294876098633,6.2520904541015625,40.2462158203125,40.24585723876953,15.076509475708008
1940,40.197505950927734,26.618186950683594,0,40.00860595703125,40.181671142578125,40.067955017089844,5.029793739318848,40.06911849975586,40.0687141418457,15.0598783493042
1941,40.327880859375,25.806100845336914,45.353336334228516,40.059669494628906,41.109249114990234,40.43936538696289,6.324858665466309,40.237876892089844,40.01890563964844,20.074451446533203
1942,41.02266311645508,25.54039764404297,40.588417053222656,40.05329895019531,40.279205322265625,40.28599548339844,11.534723281860352,40.11667251586914,40.08354568481445,20.367408752441406
1943,40.0907096862793,27.424800872802734,42.374412536621094,6.1215972900390625,40.255001068115234,40.12251663208008,7.158327102661133,40.08312225341797,40.03525924682617,20.204574584960938
1944,40.13340759277344,26.155092239379883,40.702659606933594,6.072784423828125,40.352439880371094,40.01273727416992,12.788838386535645,40.30389404296875,40.27811813354492,20.089975357055664
1945,40.10907745361328,25.276714324951172,41.12647247314453,5.079729080200195,41.76076126098633,40.465179443359375,8.457976341247559,40.044105529785156,40.0908203125,20.291275024414062
1946,40.05996322631836,25.04793357849121,40.01810073852539,6.251825332641602,40.05078887939453,40.376678466796875,6.987460613250732,40.00240707397461,40.206302642822266,20.15584373474121
1947,40.140602111816406,25.406782150268555,44.17838668823242,5.584380626678467,40.00215530395508,40.21378707885742,12.010190963745117,40.14851760864258,40.25703430175781,23.96592903137207
1948,40.03476333618164,26.543458938598633,41.04422378540039,5.080250263214111,40.00239562988281,40.7260856628418,9.637979507446289,40.084354400634766,40.13443374633789,20.55483055114746
1949,40.179752349853516,28.75352668762207,41.272212982177734,5.568062782287598,40.00242614746094,40.028343200683594,8.873771667480469,40.011962890625,40.16355895996094,20.261871337890625
1950,40.716373443603516,33.019874572753906,47.7357292175293,5.861468315124512,40.66182327270508,40.49156188964844,14.986201286315918,40.61581039428711,40.028743743896484,20.367292404174805
1951,40.31035232543945,31.82722282409668,42.20043182373047,5.861279487609863,40.14142608642578,40.205238342285156,40.28727340698242,40.1318244934082,40.76030349731445,20.620450973510742
1952,40.26036834716797,27.604394912719727,40.26364517211914,6.4469475746154785,40.66085433959961,40.1734619140625,40.30631637573242,40.79438400268555,40.444698333740234,24.43240737915039
1953,40.141632080078125,25.6253719329834,42.118717193603516,5.0308661460876465,40.034915924072266,40.36296463012695,40.246910095214844,40.11066436767578,40.0261344909668,20.22023582458496
1954,40.30490493774414,25.738786697387695,43.420806884765625,6.2850494384765625,41.061283111572266,40.20833206176758,40.03450393676758,40.344730377197266,40.14581298828125,29.957569122314453
1955,40.55872344970703,41.04460144042969,43.69824981689453,6.088964939117432,40.21473693847656,0,40.05043029785156,40.3114013671875,40.16727066040039,29.06396484375
1956,40.020992279052734,27.23270606994629,40.686607360839844,5.340566158294678,41.119140625,0,40.051639556884766,40.07555389404297,40.050777435302734,20.351253509521484
1957,40.290679931640625,26.52854347229004,40.70108413696289,5.1767897605896,40.60306167602539,0,40.14834976196289,40.20014953613281,40.37601089477539,21.230411529541016
1958,40.10045623779297,31.433332443237305,40.00259780883789,5.28582239151001,40.13296127319336,0,40.18960952758789,40.412254333496094,40.3358154296875,20.253591537475586
1959,40.767578125,28.57308006286621,40.490760803222656,5.470602989196777,40.637481689453125,0,40.010589599609375,40.23569869995117,40.686126708984375,20.02069854736328
1960,40.0783576965332,30.266286849975586,42.803062438964844,5.370195388793945,40.6388053894043,0,40.035430908203125,40.11631774902344,40.769287109375,20.6717472076416
1961,40.05189514160156,28.988245010375977,40.02968215942383,7.22291374206543,40.54807662963867,0,40.635982513427734,40.362327575683594,43.51927947998047,22.508590698242188
1962,40.001705169677734,28.6706600189209,40.61206817626953,5.127260208129883,40.00269317626953,0,40.32990646362305,40.080909729003906,41.585235595703125,21.00214195251465
1963,41.630401611328125,25.66672706604004,40.196598052978516,5.152910232543945,40.14674377441406,0,40.020851135253906,40.08333969116211,40.34418487548828,23.30667495727539
1964,40.01054382324219,33.44169235229492,40.26262283325195,6.055686950683594,40.07328414916992,0,40.08430099487305,40.4249382019043,40.57206726074219,20.530332565307617
1965,40.01018524169922,26.961687088012695,41.62246322631836,6.316535472869873,40.0678596496582,0,40.06910705566406,40.3681755065918,40.13267135620117,20.10118865966797
1966,40.72710037231445,29.093957901000977,40.050071716308594,7.227931976318359,40.115821838378906,0,40.14936828613281,40.82217788696289,40.48263168334961,20.123706817626953
1967,40.01414489746094,30.168806076049805,40.11626052856445,5.307800769805908,40.01721954345703,0,40.051414489746094,40.3089714050293,40.2222900390625,20.294065475463867
1968,40.124271392822266,33.31264114379883,40.42277908325195,7.717771530151367,40.26538848876953,0,40.42604446411133,40.44147872924805,40.28714370727539,20.12430763244629
1969,40.02143478393555,32.248687744140625,40.02384567260742,12.473864555358887,40.00449752807617,0,40.00470733642578,40.442054748535156,40.100303649902344,20.009708404541016
1970,40.52265167236328,28.539932250976562,40.10257339477539,5.159162521362305,40.22281265258789,0,40.95512771606445,40.29970932006836,40.09228515625,20.498056411743164
1971,40.5888671875,25.59332275390625,41.40260314941406,8.767085075378418,40.18830108642578,0,40.10148239135742,40.07593536376953,40.33050537109375,21.149351119995117
1972,40.11577606201172,25.51222801208496,40.035240173339844,9.557426452636719,40.05942153930664,0,40.02892303466797,40.01968002319336,40.1245002746582,20.10776710510254
1973,40.75205993652344,27.897743225097656,41.34421157836914,15.171847343444824,40.62089157104492,0,40.6027946472168,40.25405502319336,40.37575149536133,20.166139602661133
1974,40.021297454833984,25.276634216308594,40.21348190307617,16.916284561157227,45.049564361572266,0,41.1089973449707,40.072017669677734,40.0920295715332,20.61142921447754
1975,40.93096923828125,29.00449562072754,40.042396545410156,5.457413673400879,40.68019104003906,0,40.14986801147461,43.37017822265625,40.2712516784668,21.278564453125
1976,40.19883346557617,35.70443344116211,40.045860290527344,6.5291032791137695,40.37677764892578,0,40.36833953857422,40.55559539794922,40.01265335083008,20.277790069580078
1977,43.16236877441406,34.31272888183594,41.09298324584961,24.356857299804688,40.13668441772461,0,40.027099609375,40.49266052246094,40.133060455322266,20.775096893310547
1978,40.62269973754883,25.691490173339844,41.2149658203125,20.297754287719727,40.761985778808594,0,40.00949478149414,40.1966667175293,40.0345344543457,20.48134422302246
1979,40.47438430786133,25.741769790649414,40.18684387207031,7.106265068054199,40.13625717163086,0,40.257511138916016,40.00210189819336,40.00218200683594,20.156587600708008
1980,40.22174835205078,26.92289924621582,41.09242248535156,7.748348236083984,40.001075744628906,0,43.71644973754883,41.744140625,42.11809158325195,20.521696090698242
1981,40.19751739501953,26.01158332824707,40.631160736083984,5.171961784362793,40.42348098754883,0,40.263328552246094,40.00261306762695,40.6400146484375,20.40028190612793
1982,40.28068923950195,26.37002944946289,41.01306915283203,19.09568214416504,40.07072830200195,0,41.078094482421875,40.48899459838867,40.3434944152832,20.333566665649414
1983,40.97932434082031,26.05994987487793,40.16488265991211,11.624937057495117,40.228065490722656,0,40.34135437011719,40.21912384033203,40.06218338012695,20.124210357666016
1984,40.108036041259766,26.887807846069336,40.1172981262207,8.592830657958984,40.288055419921875,0,40.29512405395508,40.13170623779297,40.03558349609375,20.042232513427734
1985,40.05412292480469,34.0455207824707,43.177608489990234,7.700906276702881,50.863285064697266,0,46.72105026245117,40.59135055541992,41.12838363647461,27.182659149169922
1986,40.2516975402832,29.355789184570312,40.12303161621094,6.1211018562316895,41.792110443115234,0,40.42681884765625,40.45463943481445,40.39509963989258,20.416091918945312
1987,40.01943588256836,28.22472381591797,40.27186584472656,26.741849899291992,40.97775650024414,0,42.66161346435547,40.45276641845703,41.50323486328125,20.270294189453125
1988,41.754371643066406,29.869638442993164,40.0758056640625,5.964157581329346,40.962989807128906,0,40.27269744873047,40.14056396484375,40.11116027832031,21.219438552856445
1989,42.51893997192383,25.44589614868164,40.40940856933594,7.159116268157959,41.72168731689453,0,41.950294494628906,41.55718994140625,41.191551208496094,20.555036544799805
1990,40.49956130981445,26.792198181152344,40.153358459472656,8.940564155578613,40.784454345703125,0,40.40458297729492,40.2017936706543,40.001930236816406,20.253639221191406
1991,40.17279815673828,25.031314849853516,40.04253005981445,7.732457637786865,41.97459030151367,0,40.03367614746094,40.19819259643555,40.469398498535156,20.156288146972656
1992,40.326473236083984,26.212081909179688,40.24753952026367,8.052562713623047,41.091888427734375,0,40.24921417236328,40.408851623535156,40.10005187988281,20.12295150756836
1993,42.641090393066406,35.99738693237305,40.71781539916992,6.414294719696045,42.75210189819336,0,40.733238220214844,40.1732177734375,40.14916229248047,23.52351188659668
1994,40.443180084228516,26.435937881469727,40.06719207763672,5.201442241668701,40.005592346191406,0,40.132076263427734,40.11156463623047,40.25430679321289,20.147037506103516
1995,40.00124740600586,28.073453903198242,41.31254196166992,9.768394470214844,40.05066680908203,0,40.640724182128906,40.49981689453125,40.18916702270508,20.133039474487305
1996,40.07556915283203,26.63469696044922,40.487945556640625,6.496206283569336,40.68785095214844,0,40.02788543701172,40.08354568481445,40.24929428100586,20.027986526489258
1997,40.000709533691406,25.261533737182617,40.08268356323242,5.884998321533203,40.86800765991211,0,40.15821075439453,40.0194091796875,40.054325103759766,20.726593017578125
1998,40.200721740722656,29.404184341430664,40.090091705322266,8.46918773651123,41.33437728881836,0,40.675697326660156,40.03483963012695,40.3285026550293,21.23012351989746
1999,41.21416091918945,29.665050506591797,40.58963394165039,6.659426212310791,40.213539123535156,0,57.8730583190918,40.03477478027344,40.58881378173828,24.782390594482422
2000,40.63042068481445,28.874130249023438,40.763954162597656,17.430622100830078,41.41927719116211,0,40.12388610839844,40.03463363647461,44.59310531616211,20.308149337768555
2001,40.068199157714844,30.487485885620117,40.887596130371094,5.058518886566162,40.36000442504883,0,40.084320068359375,40.01036834716797,40.409706115722656,20.08730125427246
2002,40.224586486816406,26.92540740966797,40.574222564697266,7.652003288269043,40.53818130493164,0,40.254085540771484,40.192996978759766,40.172847747802734,20.07450294494629
2003,40.17268371582031,32.90381622314453,40.171478271484375,7.97167444229126,40.49116516113281,0,41.07892608642578,40.634132385253906,40.06747055053711,21.273460388183594
2004,40.05180740356445,30.720754623413086,40.45039749145508,6.951806545257568,41.30377197265625,0,40.15974044799805,40.816280364990234,40.002567291259766,23.94625473022461
2005,40.377593994140625,33.23727798461914,40.19782638549805,6.813404083251953,40.48094940185547,0,40.347557067871094,40.32896423339844,40.20516586303711,20.51380729675293
2006,40.14246368408203,27.83517074584961,40.0526008605957,5.236649513244629,41.054874420166016,0,40.76323318481445,40.19768142700195,40.20896530151367,20.4003849029541
2007,40.04836654663086,25.780832290649414,40.042503356933594,17.591842651367188,41.02594757080078,0,40.779964447021484,40.1162109375,41.60565185546875,20.270442962646484
2008,40.61149597167969,27.354698181152344,40.05133819580078,5.5691962242126465,41.866397857666016,0,41.214595794677734,40.06735610961914,41.03673553466797,21.150348663330078
2009,40.564109802246094,27.892520904541016,40.05086135864258,8.753573417663574,42.210079193115234,0,40.15587615966797,40.049659729003906,40.02970504760742,20.129568099975586
2010,40.116275787353516,25.282978057861328,40.14836502075195,7.581445217132568,40.34332275390625,0,40.59075164794922,40.16065216064453,40.216896057128906,20.126384735107422
2011,41.74668884277344,38.617103576660156,40.09016418457031,5.866108417510986,44.366119384765625,0,40.102256774902344,40.29674530029297,40.43303680419922,34.58158874511719
2012,40.1685905456543,26.700790405273438,40.3435173034668,5.437086582183838,40.84013366699219,0,40.04806137084961,40.211753845214844,6.164563179016113,20.236679077148438
2013,40.424468994140625,25.082157135009766,40.02947235107422,6.21052360534668,43.89984893798828,0,40.685855865478516,40.024803161621094,40.346290588378906,20.235559463500977
2014,40.56465530395508,25.45769691467285,40.00715255737305,7.5298285484313965,41.515846252441406,0,40.11804962158203,40.148555755615234,40.668373107910156,20.488666534423828
2015,41.12282180786133,27.139387130737305,5.023062705993652,6.161032199859619,45.959415435791016,5.022329330444336,41.18898391723633,40.01789093017578,40.09465789794922,21.166202545166016
2016,40.43862533569336,25.298994064331055,40.18978500366211,5.117735862731934,41.362003326416016,0,40.814205169677734,40.5313835144043,40.05644226074219,20.09208869934082
2017,40.195796966552734,27.920564651489258,40.1167106628418,5.316256523132324,40.49123764038086,0,41.386295318603516,40.07099151611328,40.410831451416016,21.910812377929688
2018,40.94538879394531,26.19719886779785,40.247779846191406,5.349078178405762,42.61819839477539,0,40.05324172973633,40.00351333618164,40.09226989746094,21.247413635253906
2019,40.27485275268555,26.335241317749023,40.100730895996094,5.006168842315674,40.71135330200195,0,40.72031784057617,40.3278694152832,40.049522399902344,24.245651245117188
2020,41.28190994262695,26.914508819580078,40.09146499633789,5.139742374420166,44.35449981689453,0,41.37603759765625,40.10009002685547,40.76713943481445,21.054424285888672
2021,41.119300842285156,28.491796493530273,40.38810348510742,5.686836242675781,40.80640411376953,0,40.76322937011719,40.09114456176758,40.359989166259766,20.669530868530273
2022,40.47465133666992,29.534500122070312,40.17955017089844,5.003237724304199,40.557945251464844,0,54.410091400146484,40.24607467651367,40.083560943603516,22.192373275756836
2023,0,222.02781677246094,0,0,0,0,0,41.13377380371094
